,0
1118,"Save the date for #MGH Nursing Research Day on Thursday, May 10th! pic.twitter.com/Fu2xpiCKg7"
1119,National launch of @AllofUsResearch Sunday May 6.Anyone can raise their hand and enroll in this 'Framingham Heart Study' for the 21st century!NIH announces national enrollment date for All of Us Research Program to advance precision medicine https://www.nih.gov/news-events/news-releases/nih-announces-national-enrollment-date-all-us-research-program-advance-precision-medicine#.Wuhx2BjYu14.twitter …
1120,"Congratulations to @MGHKidneys' Amin Arnaout for receiving the @ASNKidney 2018 Homer W. Smith Award, the top international award presented by ASN to “to an individual who has made outstanding contributions which fundamentally affect the science of nephrology.”"
1121,Collaboration is the key to cancer research  https://www.nature.com/articles/d41586-018-04164-7 … via @nature
1122,Congratulations to the #MGH researchers who received awards and honors this month!  http://bit.ly/2HHilN5  @PaganoniMDPhD pic.twitter.com/RCcpgoYdmu
1123,"So proud of Jodie Babitt, MD, and Murat Bastepe, MD, who were inducted into the American Society of Clinical Investigation, comprised of physician-scientists elected age 50 or younger for their outstanding records of scholarly achievement in biomedical research."
1124,"Read about good news for night owls, the state of genetic privacy in the wake of the Golden State Killer cracked case, and much more in Weekend Links!  https://mghresearchinstitute.com/2018/04/28/weekend-links-4-28-2018/ … pic.twitter.com/IVQuBTqHKT"
1125,Congrats from the Mass General Research Institute! https://twitter.com/MGH_GSD/status/989956730388996096 …
1126,Congatulations to @camillaengblom for winning the @MassGeneralNews GSD Select 2017 Paper of the Year Award for her article in @sciencemagazine! http://science.sciencemag.org/content/358/6367/eaal5081 …
1127,📢 We are kicking off #CeliacAwarenessMonth a little early with a video from Dr. Alessio Fasano discussing the importance of a #gluten #challenge for #celiac #reseach to identify future #therapeutics.  @mghfc @MGH_RI @CeliacDoc Check out the video here: https://www.youtube.com/watch?v=Z6-NueXrpBs …
1128,The medical laboratory professionals at #MGH play a crucial role in patient care and research. Thanks for all you do!@MGHPathology @MassGeneralNews  http://bit.ly/2KevH4U  #LabWeek pic.twitter.com/eW3KSnwwnv
1129,.@TarjS is a postdoc in the lab of @dalygene at #MGH. Singh is working with a large global team of scientists to compare the exomes of people with and without #schizophrenia to identify genetic differences in specific genes that contribute to risk:  http://bit.ly/2HAhair  pic.twitter.com/HV6USuwA8C
1130,"VIDEO: The spreading pathways of #tau and #amyloid, with Jorge Sepulcre @MGH_RI @harvardmed:  http://ow.ly/MCIV30jFoqg  @alzassociation #AAIC17 #Alzheimers #Dementia #Research #NeuroPath #Neuroscience #Cognitive #Cognition #Neuropathology #EndAlz #Neurobiology #hcsm #Pathogenesis"
1131,"Great resource from Dr. Jain @mghfc on getting kids excited about science and science experiments! Does making #slime count as a science experiment? If so, my 11 year old qualifies for a PhD!  https://www.massgeneral.org/research/news/Articles/science-experiments-kids.aspx …"
1132,"""Not all patients respond to drug therapy, and many experience treatment-limiting side effects,"" noted Randall Zusman, MD, of Mass General’s Corrigan Minehan Heart Center. ""In these patients, alternative strategies are invaluable.” http://bit.ly/2FkcriO "
1133,"Fellows & residents @MGH_RI: Models of Disease Boot Camp 7/9-7/27 is an opportunity to lead discussions on key papers, participate in mock study sections, & take part in career workshops:  http://hvrd.me/9Hkd30jyhJF "
1134,We would like to join @MGHPathology and @MassGeneralNews in thanking the medical laboratory professionals at #MGH who make invaluable contributions to patient care and research at the hospital every day!  http://bit.ly/2KevH4U  #LabWeek pic.twitter.com/uWBDhdaXKF
1135,"Congratulations to @MGHMartinos Maria Franceschini, newly elected @aimbe fellow - terrific accomplishment!"
1136,"The Graubert lab at #MGH's Center for #CancerResearch is working to gain insight into the biological basis of myeloid leukemias, and to improve strategies for diagnosis and targeted therapy:  http://bit.ly/2mLv73R  #leukemia pic.twitter.com/UKfAmese7V"
1137,New findings from a team of researchers - including investigators from @MGHHeartHealth - published in @NatureComms reveal that #exercise may help make the heart younger https://www.nature.com/articles/s41467-018-04083-1#Abs1 …
1138,"Why is health research important? We all want to live healthy lives. People who do health research are identifying better preventive care to keep us healthy, and discovering new medicines and treatments for when we do get sick. Learn more at  http://www.joinallofus.org  #JoinAllofUs"
1139,AI can help clinicians appreciate trends that are slowly evolving and observe subtle changes in patient condition - Brendan Westover  #WMIF18 pic.twitter.com/2i0uh8LCxn
1140,Researchers are using #AI to sort through high volume physiological data #WMIF18
1141,.@MassGeneralNews's Brandon Westover rounds out the #DisruptiveDozen with #AI at the bedside #WMIF18 pic.twitter.com/Gi7W7xqRyE
1142,A picture is worth a thousand words - in medicine an image can provide millions of data points and can be mined for connections to health and disease #DisruptiveDozen #WMIF18
1143,Can personal devices improve your health? Number 3 of the #DisruptiveDozen investigates the potential of data collected on digital devices #WMIF18
1144,"""Data is the new oil- it doesn't come right out of the ground, it needs some work"". @BWHResearch's Ziad Obermeyer discusses data mining and the challenges of analyzing EHRs #WMIF18"
1145,Number 4: Risky business- using EHRs to predict disease risk #WMIF18
1146,Machine learning techniques can predict who will respond to cancer immunotherapy  #WMIF18 pic.twitter.com/IfNkiWMFaf
1147,Teams across the country are using #AI to create new tools that enhance patient monitoring in ICUs #WMIF18
1148,"Executive Director of @clindatsci, Mark Michalski, covers number 6 of the #DisruptiveDozen- Bringing ""smart"" machines to medicine  #WMIF18"
1149,"We had a blast at this year's @CambSciFest! We helped the next generation of scientists meet their microbes at the Science Carnival and Robot Zoo, and encouraged researchers to hone their #scicomm skills at our Science Slam:  https://mghresearchinstitute.com/2018/04/25/cambridge-science-festival-2018/ … pic.twitter.com/WIrddckxIm"
1150,Number 7: Harnessing the Power of Digital Pathology #DisruptiveDozen #WMIF18
1151,"#WMIF18 panel ""12 #AI technologies that will reinvent healthcare"" moderated by Dr. Keith Dreyer and Dr. Katherine Andriole @clindatsci#BigData #HealthTech pic.twitter.com/HRTnbEpDKg"
1152,.@MassGeneralNews's Erica Shenoy presents number 8 of the #DisruptiveDozen: Minimizing the threats of antimicrobial resistance and infections associated with antibiotic use  #WMIF18 pic.twitter.com/XN3SHJxQy1
1153,Number nine: Getting back to face time- AI tools that help reduce physicians' computer use #WMIF18
1154,"Jayashree Kalpathy-Cramer from #MGH radiology shares how #AI can fill in the gaps where doctors are in short supply, as is the case in the global shortage in radiology  #WMIF18 pic.twitter.com/ELSCodD6fa"
1155,Number 10: Disseminating Medical Expertise to Areas that Need it Most #WMIF18
1156,Number 11: Next-Gen Radiology  #DisruptiveDozen #WMIF18
1157,.@MassGeneralNews's Leigh Hochberg discusses using brain computer interfaces to help patients with conditions like #ALS communicate #DisruptiveDozen #WMIF18 pic.twitter.com/98TqKks7Yz
1158,Number 12 of the #DisruptiveDozen: Melding Mind and Machine #WMIF18
1159,"Great panel on “Illuminating the Path to Clinician Empowerment” at #WMIF18 with leaders from @PartnersNews , @gorobinai , #Microsoft @MassGeneralNews and #Nuance pic.twitter.com/6tz4a8jZbq"
1160,"Stay tuned for live updates from the last #WMIF18 panel - ""Disruptive Dozen: 12 #AI Technologies That Will Reinvent Care"" -featuring investigators from @MassGeneralNews and @BWHResearch"
1161,via @wgbhnews: @CAMTechMGH hackathon uses a public health approach to gun violence: http://bit.ly/2HrL6RN 
1162,Our paper validating a new diagnostic method (Florbetapir-PET) for cerebral amyloid angiopathy @CAA_Disease a common cause of anticoagulant related @BrainBleeds & dementia. #AANAM @MGH_RI @MGHNeurology Online @GreenJournal & @NCBI  http://bit.ly/2Hw6scQ   http://bit.ly/2HOzvLT  pic.twitter.com/ifbUkbBDRU
1163,New Study from @MassGeneralNews Seeks to Improve Shared Decision Making Among #MinorityPatients http://ow.ly/ALwu30jyxkV #HealthDisparities #PopulationHealth #MinorityHealth
1164,"When a panel on #AI was asked what it takes to make #AI happen today, Dr. Keith Dreyer responded that he believes data and structured organized systems are needed, but adoption is also dependent on people's ability to adapt. #WMIF18 pic.twitter.com/efszim9jCz"
1165,"Our first award winner is: Peter Dunn, MD, of @MassGeneralNews on his project regarding next-day patient discharges to optimize hospital capacity management. #wmif18"
1166,Data Engineering in Health Care Panel at #WMIF18 @MarkHMichalski @MSFTResearch @DellEMC @QualcommLife @googlecloud @Cisco pic.twitter.com/52DbVsHdWq
1167,Honored to welcome @SeemaCMS to our Russell Museum and share the amazing innovative work of our @mgh_htl pic.twitter.com/bER2grAjoL
1168,@NewsfromScience @GlasgowGist @ResearchDigest ScienceSeeker's picks of the best posts for the week of April 16-22 2018 #sciseekpicks #scicomm  http://ift.tt/2HEQyQu  Featuring @MGH_RI @Psych_Writer @researchdigest @KirstinLeslie1 @glasgowgist @skepticalraptor@smattbwarren and @newsfromscience
1169,"What it's like working with a superhero:  Dr. Marcela Maus is teaming up with #standuptocancer , #AvengersInfinityWar and #AmericanAirlines to battle cancer with CAR T!  @SU2C, @MGHCancerCenter pic.twitter.com/T5uO7GQ1Ea"
1170,In their own words: our incredible staff on why they stand against racism [video] http://bit.ly/2qYhjVP 
1171,@CellPressNews @CellCellPress Crosstalk features the latest work from Dr. Rakesh Jain: http://bit.ly/2qXdgZX 
1172,"My research lab recently launched a new section to our website called ""Said&Dunn,"" which includes scientific musings and exploratory pieces written by lab members.  Check out our latest posts, including one summarizing the replication revolution.   http://www.thedunnlab.com ."
1173,A deep look into #AI at #WMIF18 #innovation #ArtificialIntelligence pic.twitter.com/kwW2RqHVNN
1174,Panel discussion #WMIF18 featuring @MassGeneralNews @broadinstitute @skathire and @broadinstitute Anthony Philippakis : https://twitter.com/bmsnews/status/988764503943925761 …
1175,“We have two customers here. We have the patient and the clinician. All these #AI tools have to fit into both.” - Atul Gawande @Atul_Gawande @harvardmed @HarvardChanSPH @PHSInnovation #WMIF18 pic.twitter.com/E9AjjbYtLI
1176,"Happy Lab Week! This year, the #mghpathology Department reached out to the leaders of major clinical programs and areas throughout the hospital to share testimonials about how pathology laboratories contribute to their clinical mission. Read more, here!  https://buff.ly/2HLuMKS  pic.twitter.com/AJM2Qtriol"
1177,Did you see #MGH Resident Dan Hashimoto talk at the World Medical Innovation Forum?  https://youtu.be/4-fXVHrgX54  @Laparoscopes
1178,"""Lisa’s research has transformed our understanding of the psychology of human emotions.""  |  2018 speaker @LFeldmanBarrett has been elected to the @americanacad! Congratulations to her on this tremendous honor.  http://bit.ly/LFBhonor See her on May 3rd:  http://bit.ly/TEDxtickets  pic.twitter.com/murMGuhnZp"
1179,"A predicted null mutation which protects against *obesity* And the gene is a G-protein coupled receptor expressed highly in habenula!!""Analysis of predicted loss-of-function variants in UK Biobank identifies variants protective for disease""Read here:   https://rdcu.be/MrQa  pic.twitter.com/r4GPI91odp"
1180,Thanks for your thoughtful opening remarks! @MassGovenor https://twitter.com/MassGovernor/status/988482008635592705 …
1181,Congrats to @neurobank for its nomination as a finalist for the 2018 Bio-IT World Best Practices competition. Winners will be announced next month! Best of luck! @bioitworld
1182,Always wondered what it’s like to go to a sleep lab! Thank you #AI and Minutuarized Wireless chip for allowing me to do this at home. #WMIF18 @MGH_RI @harvardmed pic.twitter.com/ik9uZOXqQ0
1183,Audio with our faculty expert Dr. John Kelly on some interesting research and data about individuals who find and maintain #recovery --  http://ow.ly/W7LN30hb4SZ  -- #addiction #substanceuse #mentalhealth #psychiatry
1184,".@mdmajmudar from @mgh_htl closes out First Look with his talk, ""SmartRx: A Natural Language Processing-Based Software Platform that Enables Automated, Real-Time, Querying of the EMR"" #WMIF18 pic.twitter.com/czLJHhTvDF"
1185,"Genetic Insights, New Research Models Help to Drive New Rare Disease Research  https://mghresearchinstitute.com/2018/04/23/genetic-insights-rare-disease/ … pic.twitter.com/R8Gsy4wrnx"
1186,"""What if managing your high blood pressure was as easy as chanting 'ommm'?""  https://bit.ly/2qTYVxn  by @MGH_RI #sciseekpicks Mass General Research Institute"
1187,Erica Shenoy discusses how diagnosis and treatment time of c. diff matter #WMIF18 pic.twitter.com/oH3gUxy4R1
1188,“The risk of you being exposed to C. Diff when in a hospital is multifactorial” - Shenoy #WMIF18 @MGH_RI
1189,"Erica Shenoy, MD, PhD @MGH_RI @MassGeneralNews on her work in “Prediction as Prevention: A Data-Driven Approach to Identify Patients at Risk for Infection” #FirstLook #WMIF18 pic.twitter.com/FIWpbPsHk2"
1190,"""We are not getting a handle on c. diff. The risk for infection continues to grow"" - Erica Shenoy #WMIF18"
1191,"Chief of the Infection Control Unit at #MGH, Erica Shenoy, shares her research on early identification of patients at risk for clostridium difficile #WMIF18 pic.twitter.com/iNlsBNMFHn"
1192,Thanks @PHSInnovation and all in attendance at #WMIF18 for the chance to speak on our @MGHSurgery work using #AI #computervision in surgery and for making the video available for others! @MGHResearch  https://youtu.be/4-fXVHrgX54 
1193,“Can we find out someone’s age from their overnight brain activity? - We can find more about their #brainhealth.” - Westover @MGH_RI #WMIF18 pic.twitter.com/GGdCnURXnf
1194,Westover's lab has gone beyond traditional sleep test methodology to improve analysis and diagnosis #WMIF18 pic.twitter.com/e6ZZswvoFY
1195,"""1 in 5 people will have a clinically diagnosed sleep problem"" - #MGH's Brandon Westover #WMIF18 pic.twitter.com/o2dOJe81XQ"
1196,"@BrighamWomens ""We developed and validated composite drug burden scores for risk of outcomes of falls and delirium, to date."" @MassGeneralNews #WMIF18"
1197,“The average patient at @MassGeneralNews and @BrighamWomens is taking 8 1/2 medications” #WMIF18 pic.twitter.com/c0laNX6T26
1198,#MGH's Thomas McCoy uses drug burden scoring to quantify side-effect risks #WMIF18 pic.twitter.com/LsHDnopYE0
1199,"@MassGeneralNews ""We believe this app can be modified for a broad range of use cases, such as depression and anxiety"" Wilhelm at #FirstLook #WMIF18"
1200,.@MassGeneralNews developed a smartphone cognitive behavioral treatment (CBT) app for individuals with body dysmorphic disorder (BDD) #WMIF18
1201,"Sabine Wilhelm, chief of #MGH psychology, discusses the potential of artificial intelligence in treating mental health  #WMIF18 pic.twitter.com/JsAVDozdLI"
1202,Computational pathology. Helping providers with scarce time interpret results #WMIF18 pic.twitter.com/wlMkYf64X0
1203,"Jason Baron, MD @MassGeneralNews on his work using “Machine Learning-Based Clinical Decision Support for Laboratory Test Interpretation” during #FirstLook #WMIF18 pic.twitter.com/fncNj0ndPT"
1204,#MGH's Jason Baron discusses limitations to current approaches to laboratory testing and how #MachineLearning could provide a better method #WMIF18 pic.twitter.com/kTobdHIuVf
1205,.@BWHResearch's Omar Arnaout shares data from work done with @MGHMartinos #WMIF18 pic.twitter.com/diz7fp983b
1206,Our goal is to predict and prevent the complication before it occurs - Daniel Hashimoto #WMIF18 pic.twitter.com/efTakOwFnA
1207,"@MassGeneralNews ""Who benefits from the this? Patients benefit, surgeons benefit and hospitals and payors benefit"" #WMIF18 #MachineLearning"
1208,"""For the past four years my team has been asking - How can we access some of this data happening in the operating room?"" @MassGeneralNews #WMIF18"
1209,"""We developed a #machinelearning approach to analyze laparoscopic video and generate identification and segmentation of operative steps."" @MassGeneralNews #WMIF18 #AI"
1210,"440,000 adverse events occur during surgery each year. #MGH researcher Daniel Hashimoto discusses how he's using machine learning to identify surgical complications #WMIF18 pic.twitter.com/0qOQIcgMbF"
1211,"Daniel Hashimoto, MD presenting on his work on “Surgical Fingerprints: Real-Time Analysis and Summarization of Intraoperative Events”  @MassGeneralNews #WMIF18 pic.twitter.com/QAZfvEjocv"
1212,#MGH's Quanzheng Li discusses the use of AI-enabled systems for prescreening in emergency departments to speed up triage #WMIF18 pic.twitter.com/P0BRicaiRd
1213,We developed a deep learning-enabled system for prescreening of critical conditions and demonstrate it using the detection and quantification of pnemothorax - Li @MGH_RI @MassGeneralNews #WMIF18
1214,"""Why study this problem? Cancer care is expensive, 570,000 people in the US die every year of cancer, assigning the right drug to the right patient is better for patients and better for the system"" @MassGeneralNews #WMIF18"
1215,"@MassGeneralNews ""There is an elephant in the room; some patients respond to radiation and some don't respond"" #WMIF18"
1216,#MGH's David Craft discusses solving the mismatch of patients to drugs using #MachineLearning #WMIF18 pic.twitter.com/63Wk2REMOM
1217,"""There really is a wealth of new #data coming through the gates"" @kasper_lage #AI #WMIF18"
1218,"Next steps towards commercialization: licensing, new mechanistic insights into diseases, and hopeful for the potential of new combination therapies @kasper_lage @WMIF18"
1219,Our technologies identified cancer pathways 'flying under the radar' #WMIF18 @kasper_lage
1220,#MGH's Kasper Lage shares his research on leveraging #AI and biological networks to functionally interpret vast genetic datasets #WMIF18 pic.twitter.com/SOy2upEK7b
1221,"#WMIF18 kicks off with First Look, a glimpse at what discoveries and insights will disrupt the field of #AI. We'll hear from 19 HMS investigators, including 10 #MGH researchers"
1222,Get your seats now for #FirstLook. Hear 19 @BWHResearch and @MGH_RI faculty from @harvardmed faculty share their research in #AI @PartnersNews
1223,#FirstLook starts in the @nvidia Ballroom in 30 mins. Hear rapid-fire presentations by 19 early-career @harvardmed faculty #WMIF18 @MGH_RI @BWHResearch
1224,"We're at #WMIF18 this morning! Looking forward to hearing from #AI experts, including many #MGH researchers and clinicians."
1225,"In this edition of Weekend Links, we're looking at the gender gap in science, a breakthrough in organ preservation, and much more!  https://mghresearchinstitute.com/2018/04/21/weekend-links-4-21-2018/ … pic.twitter.com/qzWndf6YS8"
1226,"A new study from researchers at #MGH, @BensonHenry, and @BIDMChealth has found a possible explanation for why performing #mindfulness activities such as yoga and meditation can help patients reduce their high #bloodpressure without medication:  http://bit.ly/2Hhd8iZ  pic.twitter.com/l75ZYDUPtk"
1227,@MGHInstitute @AsgardCambridge Packed house at the @asgardcambridge for the @mghinstitute Science Slam! 🍻#scicomm #cambscifest  https://ift.tt/2qJMswF  pic.twitter.com/sizFDvbqjM
1228,"Join the #MGH Adult Congenital Heart Disease Team this Saturday 4/21, for the Congenital Heart Walk in Boston! The walk honors millions impacted by #CHD & the work to empower patients & families. @AmiBhattMD will be this year’s keynote speaker! Learn more:  https://bit.ly/2K0gjJt  pic.twitter.com/5FSX3jZtqZ"
1229,"Tonight's the night! Join us for our @CambSciFest Science Slam at @AsgardCambridge from 7-9 PM for a free, fun night of cool science, tater tots, and much more! pic.twitter.com/5hTredoKi5"
1230,@mghfc Could a marijuana-based drug help pediatric epilepsy patients? @MGHfC researcher Dr. Elizabeth Thiele discusses its efficacy with @mallikamarshall and @wbz. https://goo.gl/MpDvRw 
1231,"What role does the EWSFLI1 fusion protein play in activation in #EwingSarcoma? #MGH’s Miguel Rivera, MD set to find out:  http://bit.ly/2qIU9mL  pic.twitter.com/KxFbrFLkov"
1232,Advanced #MRI of spinal cord function could help in treating #MultipleSclerosis. The Center's Rob Barry and colleagues described the new approach in the journal Brain.  http://bit.ly/2vtRIJF  #MGH @Researcher_Rob
1233,New Study from @MassGeneralNews Seeks to Improve Shared Decision Making Among Minority Patients http://ow.ly/ALwu30jyxkV #HealthDisparities #PopulationHealth #MinorityHealth
1234,"Great piece from @Tessa_M_Hill about #sciengage - Stand up for science: More researchers now see engagement as a crucial part of their job.  http://ow.ly/wlln30jvVuB  AND we have a handy guide for #scicomm, #scipol, & #outreach!  http://ow.ly/CC9W30jvVVK  pic.twitter.com/HNnfGyxR35"
1235,Training cells to target cancer might be the next step to finding a cure. More from our May-June issue @MassGeneralNews @DanaFarber http://ow.ly/AqVC30jymiR 
1236,A new study from the @MGHMedicine Disparities Research Unit provides insights into how to empower minority patients and improve their quality of care using shared decision making #NMHM18  http://bit.ly/2vnQJe1  pic.twitter.com/VstwP1amJ3
1237,The SharingClinic kiosk is now up and running at the Blum Center. The goal of #SharingClinic is to offer people the chance to tell and share their stories. Research shows that storytelling is healing for both the story tellers and listeners. @HealthStoryCo pic.twitter.com/Urz2TlyUpy
1238,Our new paper on #genetic validation of #EHR #bipolar disorder phenotypes and genetic correlation with traditionally-ascertained samples. Congrats to @ChiayenChen  https://www.nature.com/articles/s41398-018-0133-7.epdf?author_access_token=JQIR4fnfYn2Bw2Ya9QozvNRgN0jAjWel9jnR3ZoTv0PVnLbjaejYYzp3YsR2W2olMhRQU6E6eNm5okP5iMXSslr4u3iTuLN_ukZuzc4tS9UjJw6iI5GvyXILPFbLK7oyBoe2BqUtsHD2mgSA2xWHRQ%3D%3D … pic.twitter.com/uS4H5Q6FC8
1239,Great story from @HarvardMagazine: Targeting Cancer: The Dawn of precision medicine  http://bit.ly/2H6VbDo  feat. #MGH's Dr. Alice Shaw
1240,"Join the @ragoninstitute on May 8th for a seminar with @WUSTLmed Dr. Shabaana Abdul Khader, ""Host Immunity to Tuberculosis: A Balancing Act""  http://www.ragoninstitute.org/seminars/  pic.twitter.com/yZRiKhL19T"
1241,Great interview with Dr. Mateen from the Department of Neurology at Mass General! @MGHNeurology @MassGeneralNews https://twitter.com/jessicaksmith/status/986246763131625472 …
1242,Presenting our imaging research at the Alzheimer Association Satellite Symposium in Buenos Aires #AAICSatellite @ISTAART @MGH_RI @MGHMartinos pic.twitter.com/JB8mHv9azK
1243,"We hope you'll join us tomorrow, 4/19, at the @AsgardCambridge from 7-9 PM for our @CambSciFest Science Slam! Come test your skills as a science communicator or join the audience to learn about cool, cutting edge research. Free 21+ event! #scicomm pic.twitter.com/vnNWMHH2Kd"
1244,#KickOff with two wonderful #Keynotes. Bruce Walker from @ragoninstitute talked about the challenge of understanding T cell responses to #HIV followed by Gavin Churchyard from Aurum institute #SouthAfrica on the impact of #translation in #tuberculosis. #KShiv #KStuberculosis. pic.twitter.com/yd2ChNR6SR
1245,In just one week @PHSInnovation is bringing the #AI revolution to #WMIF18. Are you joining us to discover the future of #healthcare? Go to  http://bit.ly/2p00M1E  to learn more.
1246,How can you join @AllofUsResearch in New England and help us lead the way in discovering better care for all? Learn more on our website and reach out to our team to help guide you through the process to #JoinAllofUs  http://www.allofusnewengland.org/  pic.twitter.com/W8y87MMELE
1247,"The marathon might have inspired you to lace up the sneakers today, but can  you outrun a crummy diet? Our Dr. Aaron Baggish explains how poor choices can catch up to you:  https://www.runnersworld.com/nutrition-weight-loss/a19726348/outrunning-a-bad-diet/ … via @runnersworld"
1248,"At the 10th anniversary of MassGeneral Hospital for Children (MGHfC) Pediatric Research Day, speakers emphasized that the outlook for child health research – both in federal funding and at MGHfC – is a bright one.  https://mghresearchinstitute.com/2018/04/16/mass-general-children-research-day/ … pic.twitter.com/1cC451IvoK"
1249,Speakers urging us to act. Call your MA rep to support omnibus bill 2302. @MGH_RI @Mrch4ScienceBOS  http://mapowerforward.com/legislative-agenda-2017-2018 … pic.twitter.com/ZXZdgx7Fl4
1250,Setting the mood! @MGH_RI pic.twitter.com/6SePLGxjSG
1251,Up front off to the right. Come join us if you're here! @MGH_RI #MarchForScienceBoston pic.twitter.com/xA7Bn3nE07
1252,Representing @ppamass and the @MGH_RI. Crowd starting to build! pic.twitter.com/qnHwKbqDzs
1253,Here to #standupforscience #MarchForScienceBoston @MGH_RI pic.twitter.com/sWJTnRQkH0
1254,Posting up in front of the stage getting ready for the speakers. Look out for this sign. pic.twitter.com/5seCxu3UVG
1255,Who says you can't have fun with microbes? @CambSciFest #MeetYourMicrobesBoston pic.twitter.com/XtShrFHzYj
1256,We're at the @CambSciFest Science Carnival and Robot Zoo! Stop by from 12-4 at the Cambridge Rindge and Latin School to say hello and #MeetYourMicrobes! pic.twitter.com/AYPyQXXGqa
1257,"Learn about mindfulness-based approaches to treating depression, a push to redefine Alzheimer's disease, and much more in this Weekend Links.  https://mghresearchinstitute.com/2018/04/14/weekend-links-4-13-2018/ … pic.twitter.com/yNgNVR5jwN"
1258,"Anupam Jena of @harvardmed and @MassGeneralNews teamed up with colleagues from Columbia, Cornell, Stanford and NYU to compare the end-of-life #care and #treatment patterns of doctors with different #political affiliations.Learn more: http://ow.ly/bgIQ30jsmKD "
1259,At the @EMKInstitute getting ready to participate in a panel on unintentional shootings at the @CAMTechMGH #gunviolencehack pic.twitter.com/xLUjasttsq
1260,Starting the day with our talented speaker @JJheart_doc at the studio! #OnDemand #CardiologyEd @MGHMedicine @MGHHeartHealth @AcademyHMS pic.twitter.com/es7xLMy3Zj
1261,Be sure to stop by our booth at tomorrow's @CambSciFest Science Carnival and Robot Zoo to #MeetYourMicrobes. For more info:  https://www.cambridgesciencefestival.org/science-carnival-and-robot-zoo/ … pic.twitter.com/gt1faITtPZ
1262,"A recent survey conducted by @3M finds that most Americans find science fascinating and are generally optimistic about what it will bring, but there’s also a fair amount of skepticism:  http://bit.ly/2EJtzhH  pic.twitter.com/A0CdcnizOv"
1263,.@CityOfBoston has declared today Joseph Betancourt Day in #Boston! Dr. Betancourt has done amazing work to help address health disparities in the city. @MonganHealthPol @MGHDisparities pic.twitter.com/Fz8ot62Lfl
1264,@MarkELindsay @fponzini14 @IhsanKaadan @Angiologist starting to unravel genetic clues behind #SCAD @SCADalliance @MGHHeartHealth #EhlersDanlosSyndrome http://circgenetics.ahajournals.org/content/11/4/e001933 …
1265,It is a privilege to be able to share the perspective of some of our participants here at Aspire. Their answers to “Five Questions about Autism” will enlighten you. Have a look at our new video:  https://bit.ly/2GTXyW4  #Boston #Autism #nonprofit #neurodiversity
1266,"Good morning! Kicking off three-day #GunViolenceHack with Welcoming Remarks from CAMTech's Director @OlsonKristian1, Opening Remarks from Dr. Timothy Ferris of @MassGeneralMDs + Morning Keynote from @bostonpolice Commissioner William B. Evans. Full agenda:  http://bit.ly/GunViolenceHack  pic.twitter.com/YJlUPw56T1"
1267,"Join our friends at the @BWHiHub on Monday, April 23, for a talk on ""The Second Generation of Health Innovation, featuring Karen Murphy, RN, PhD, Chief Innovation Officer at Geisinger Health http://bit.ly/2GTPU1Q "
1268,"Scientists, including @MGHNeurology Reisa Sperling, are proposing a new way to define #Alzheimer’s disease — basing it on biological signs, such as brain changes, rather than memory loss and other symptoms of dementia that are used today. @NBCNews https://www.nbcnews.com/nightly-news/video/new-way-of-defining-alzheimer-s-aims-to-find-disease-sooner-1207791683619 …"
1269,#MIHPC Director Lisa Iezzoni's @NEJM perspective on DOJ's decision to withdraw rulemaking that addressed the accessibility of medical diagnostic equipment accessible to people with #disability http://www.nejm.org/doi/full/10.1056/NEJMp1800606?query=featured_home#.Ws9lhReD5g0.twitter …
1270,#MGH's Corcoran lab focuses on developing new therapies for #gastrointestinalcancers that target the new pathways. Learn more:  http://bit.ly/2JHyJhR  pic.twitter.com/pcW2beWb9E
1271,Mass General researchers are developing a new tool designed to diagnose sepsis from a single drop of blood. See the details of their study in Nature (subscription req. for full text access)  https://go.nature.com/2GUMMz3  pic.twitter.com/BWF3LF9pZQ
1272,"Mass General's David Nathan, MD, discusses why metformin remains the best first-line therapy for type 2 diabetes. ""Unless there is a contraindication, virtually everyone with type 2 diabetes should be on metformin over the course of their disease."" http://bit.ly/2GTI1Wn "
1273,A research team from @MGHCSB has developed a diagnostic tool for #sepsis. Hear more from #MGH postdoc Jouha Min:  http://bit.ly/2qoiBsR  pic.twitter.com/g8uPi9Cgvm
1274,Congrats to Dr. Maus! https://twitter.com/MGHCancerCenter/status/984092066396495878 …
1275,"Come and learn about seasonal #allergies. Tomorrow, 4/11. 12-1pm. White 110. *Please note: This event will be live streamed with Facebook Live and recorded.*"
1276,"A team of volunteer residents and faculty members @MassGeneralNews are providing medical assessments to help refugees seeking asylum in the United States based on past experiences of violence, or fears of facing more violence in their home countries. http://bit.ly/2GOKYr1 "
1277,New research on AI imaging from investigators at Mass General's Martino's Center  https://go.nature.com/2IIsclG  @MGHMartinos pic.twitter.com/Mwiz7WLg7O
1278,".@ppamass, the MGH Research Institute, and the MGH Healthcare Advocacy Committee are joining together to organize a group of #MGH attendees for the @Mrch4ScienceBOS this Saturday 4/14 at Christopher Columbus Park from 1 to 3 pm. We'll meet at the rally at 12:45 at the MGH banner! pic.twitter.com/VvnEyeIwJx"
1279,[READ] Gun Violence and Safety: the @MassGeneralNews Role https://giving.massgeneral.org/gun-violence/#.WszJ2bA7T3Q.twitter …
1280,@aimbe The Center's Maria Angela Franceschini inducted into the American Institute for Medical and Biological Engineering (@AIMBE) College of Fellows  http://bit.ly/2qpnvpE  #MGH @marifra12
