,0
783,Making Mayo's #recipes: Roasted butternut squash fries.  http://mayocl.in/2hVq2Uv  pic.twitter.com/0dXXTvb9vj
784,Mayo Clinic Minute: Hope for #Alzheimers disease.  http://mayocl.in/2hXAgUz  pic.twitter.com/KDF5ryv6gK
785,#Exercise and #stress: Get moving to manage stress.  http://mayocl.in/2BgY0ut  pic.twitter.com/VJoohmnTzr
786,Q. Is there a connection between screen time and weight gain?A.  http://mayocl.in/2z8RAgf #SundayHealthQandA pic.twitter.com/6T6i4y2NbU
787,Mayo Clinic Minute: Get back to basic movement.  http://mayocl.in/2hRJtxo  pic.twitter.com/44sxsPhZ51
788,#Antibiotics or home remedies — what's the best option for treating my child's illness?  http://mayocl.in/2mU5EZl  pic.twitter.com/mqgNmyKVPq
789,Why the dirtiest thing in your kitchen might be the sponge:  http://mayocl.in/2A4ItP2  pic.twitter.com/BnhYOr8RFE
790,"Happy Thanksgiving to all! Have an enjoyable, healthy holiday!"
791,5 tips for navigating changing holiday traditions:  http://mayocl.in/2A3cuP4  pic.twitter.com/6TGzYJLSrA
792,Can you safely cook a frozen #Thanksgiving turkey?  http://mayocl.in/2A3t2Xg  pic.twitter.com/LVw1vmhuWg
793,Miracle Man: La Crosse man survives heart attack on water skis.  http://bit.ly/2je8xiA  via @news8news
794,Something to Think About: Depths of gratitude.  http://mayocl.in/2iH6DYi  #mindfulness pic.twitter.com/h51PEIYTjP
795,Turkey tips for #Thanksgiving:  http://mayocl.in/2B3lMcW  pic.twitter.com/KktX1PjmaS
796,Mayo Clinic Minute: Know your family #health history.  http://mayocl.in/2znXVbJ  pic.twitter.com/yrhIiDxlGU
797,Create your plate: Healthy serving sizes for the holidays.  http://mayocl.in/2iCg0bN  pic.twitter.com/vZVeiFg0BP
798,Tuesday Tips: How to outsmart salt at the grocery store.  http://mayocl.in/2hI94sx  #nutrition pic.twitter.com/Rvsw5ECriR
799,What’s the connection between diet and overactive bladder? https://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/expert-blog/diet-and-overactive-bladder/bgp-20314251 …
800,Giving thanks for special care — and a baby boy.  http://mayocl.in/2zSIibs  pic.twitter.com/Ohh5EpTF6c
801,"New oral anticoagulant drugs associated with lower kidney risks, Mayo Clinic research shows.  http://mayocl.in/2izuwRz  pic.twitter.com/mswvTZPyX5"
802,Eau Claire couple save woman’s life on airplane.  http://bit.ly/2ixM3cI  via @LeaderTelegram
803,The right nutrients are important for optimizing physical performance. Do you know which food and fluid choices you should make?  http://mayocl.in/2zqaceK  #fitness #nutrition pic.twitter.com/nYeUq6pu1C
804,What do you know about the common cold?  http://mayocl.in/2zXfkoI  pic.twitter.com/RVy4pHtELm
805,Currents of #grief: Finding balance through the holiday season.  http://mayocl.in/2zx6RKV  pic.twitter.com/xmz4uRWTPe
806,Q. How can I care for my parents when I live far away?A.  http://mayocl.in/2zRWVcS #SundayHealthQandA
807,Healthy #recipe: Roasted butternut squash fries. http://mayocl.in/2mzefAg 
808,Women’s Wellness: Getting ready to get #pregnant.  http://mayocl.in/2ipnajo  pic.twitter.com/WE3PgzLWN2
809,Mayo Clinic Minute: Amazon Alexa offers Mayo Clinic First Aid.  http://mayocl.in/2isys6r  pic.twitter.com/dDz3PMqBFW
810,Living With Cancer: Understanding #PancreaticCancer.  http://mayocl.in/2AQ1dRs  pic.twitter.com/F0fVVUzPIM
811,6 misconceptions about #bariatric surgery:  http://mayocl.in/2ANqMm5  pic.twitter.com/VTQVbz0OcJ
812,Making Mayo’s #Recipes: Upgrade classic potato dishes with cauliflower.  http://mayocl.in/2zaeRSS  pic.twitter.com/fpiu2iY6A5
813,#PostpartumDepression: Not something you just get over.  http://mayocl.in/2A0fJJY  pic.twitter.com/D2OGgDiX6M
814,Mayo Clinic Minute: New smoking cessation study.  http://mayocl.in/2j12zl8  #GreatAmericanSmokeout pic.twitter.com/CmNHr5JHYV
815,New guidelines label more Americans with #hypertension.  http://bit.ly/2iZQrk1  via @keyc
816,Preparing for #pregnancy when you have #diabetes.  http://mayocl.in/2j0nMvx  pic.twitter.com/H83S11ofgN
817,Infographic: ACL injury prevention.  http://mayocl.in/2myouVQ  #SportsMedicine pic.twitter.com/4dV2yb4iy6
818,#Cancer center expansion in La Crosse to keep more patients close to home.  http://bit.ly/2z4GhcS  via @news8news
819,Does giving peanuts to babies reduce #allergy risk?  http://mayocl.in/2ANLMdb  pic.twitter.com/quoW7PrXr9
820,Something to Think About: Meaningful and precious.  http://mayocl.in/2htPrED  #mindfulness pic.twitter.com/UhTNSfNxIK
821,Tuesday Tips: 8 tricks for remembering your meds.  http://mayocl.in/2ifLMLy  pic.twitter.com/Gi2PWFrXbT
822,@LaCrosseTribune Mayo-Franciscan plans $4.9 million cancer center project in La Crosse as patients double.  http://bit.ly/2zHGmlJ  via @lacrossetribune
823,Redefined #BloodPressure guidelines means yours could be too high.  http://bit.ly/2mqW8g4  via @WEAU13News
824,Tips for living well with Type 2 #diabetes:  http://mayocl.in/2zueW3D  pic.twitter.com/ECkcDcUf0L
825,"Chip Gay, one of our exercise physiologists, talks with @keyc about how #exercise is medicine.  http://bit.ly/2zJUlWs "
826,Lifelong strategies for preventing #dementia:  http://mayocl.in/2ifUucm  pic.twitter.com/mXQSmNebed
827,Happy #MovementMonday ! All of todays group fitness classes are sponsored by @MayoClinicHS ! Check out their recent article on nutrients impact your performance!  https://mayoclinichealthsystem.org/hometown-health/speaking-of-health/how-nutrients-impact-physical-performance …
828,American College of Cardiology and American Heart Association announce new #BloodPressure guidelines.  http://mayocl.in/2idK9Ou  pic.twitter.com/prxFmMnx2D
829,Infectious Diseases A-Z: World #Antibiotic Awareness Week.  http://mayocl.in/2idaZ96  pic.twitter.com/IksbY0MQDk
830,"Feeling unsteady or dizzy when you stand, sit or lie down may indicate a #balance problem. Learn more about diagnosis and treatment:  http://mayocl.in/2yXn9xA  pic.twitter.com/lsakpSIeOb"
831,Barron's Josh Balts returns to serve community.  http://bit.ly/2AD4dkF  via @WEAU13News
832,Does forgetfulness when you’re young mean you’ll get #Alzheimers disease?  http://mayocl.in/2zHvoeg  pic.twitter.com/8QLhJrHniC
833,Happy Monday Run Day! Here's expert insight from @MayoClinicHS to help make your Monday easier! #MankatoMarathon pic.twitter.com/fXYduSbXrF
834,Mayo Clinic Minute: Rise in Type 2 #diabetes in young people.  http://mayocl.in/2yoAIS5  pic.twitter.com/wZJYkiX4TD
835,Q. What should I know about herbal supplements before purchasing them?A.  http://mayocl.in/2hihmXX #SundayHealthQandA pic.twitter.com/7FE8OX5Uwd
836,"After back surgery, marathoner helps friend cross the finish line.  http://mayocl.in/2iJXPjy  pic.twitter.com/gahlEgNqj6"
837,Help for #DrySkin as the seasons change:  http://mayocl.in/2yQfHE8  pic.twitter.com/dEE3NGS2VS
838,What you put in your body has a major impact on physical performance. Learn more so you can be at your best:  http://mayocl.in/2zqaceK  #fitness pic.twitter.com/H00EmaCLdg
839,New brain mapping device aims to help uncontrolled epileptic #seizures.  http://mayocl.in/2zzoh7o  pic.twitter.com/Kuir3SIMeF
0,Experts weigh in on the summer resolutions everyone 50 and over should make to help them stay healthy - and have fun.  https://usat.ly/2msHSjO  via @USATODAY
1,"The Mayo Clinic’s J. Wayne and Delores Barr Weaver Simulation Center in Jacksonville has earned accreditation in the area of teaching and education from the Society for Simulation in Healthcare in Washington, D.C.  http://bit.ly/2mtJPg8  @jaxdotcom #MayoClinicFL"
2,#MayoClinicMinute: More than three quarters of Americans will get #HPV at some point in their lives. And Dr. Eric Moore says a growing number of people are developing HPV-related #ThroatCancer.  https://mayocl.in/2moUzMD  pic.twitter.com/TT0d7cDBQM
3,7 things that could actually be stressing you out.  http://bit.ly/2uIAZio  via @bustle
4,8 signs you should see a doctor about that #diarrhea.   http://bit.ly/2zM5UzO  via @SELFmagazine
5,"See which daily habits make the biggest difference in breast cancer risk according to Mayo Clinic experts.For more healthy living guides, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/NoF9GCFQTG"
6,Experts have some very clear steps for how to handle #ticks. Read more.  http://bit.ly/2uJtlnG  via @SELFmagazine
7,Recent study found that the risk of suffering a #HeartAttack among pregnant American women rose 25 percent from 2002 to 2014.  https://cbsn.ws/2msRhIv  via @CBSNews @MayoProceedings
8,"According to the @alzassociation 5.7 million Americans are living with #AlzheimersDisease, and this number is projected to rise to nearly 14 million by 2050. Learn to recognize the symptoms. @MayoClinicHS  https://mayocl.in/2mot9qg  pic.twitter.com/1k447OFmNj"
9,".@AmitSoodMD says, ""We live in an epidemic of lying. And the unpleasant truth is infinitely more precious than pleasant farce.""   https://mayocl.in/2mqM83m  #MayoMindfulness pic.twitter.com/y21nbOaQh2"
10,#HighBloodPressure: Three ways to lower BP reading you can do at home.  http://bit.ly/2mqOVd6  via @Daily_Express
11,"Bioethics in the Cinema Program celebrates our wonderful differences - Sun., July 22, 4-7 pm at #RochMN Civic Theater. See the inspiring movie Wonder and join community conversation on #bioethics.  https://mayocl.in/2mn8suL  @MayoClinicCIM @MAllyse"
12,Mayo Clinic is proud to welcome the @MayoClinicSOM class of 2022! New students are joining us on campuses in #MayoClinicMN and #MayoClinicAZ to begin their medical education. The future of medicine has arrived! pic.twitter.com/9GPbXAPPxV
13,Healthy eating for kids: Myth #2 – sugar in moderation. This series aims to take some confusion out of making healthy food choices.  https://mayocl.in/2z1WRub  pic.twitter.com/n48RoKQsYt
14,Researchers are examining dog and people germs and finding that bacteria living on and within dogs may be one more way that man’s best friend is guarding human health.  http://bit.ly/2zMBJbT  via @WebMD
15,"Using the power of touch, more than 100 Caring Hands volunteers provide hand massages to ease stress and provide comfort to patients and caregivers across Mayo Clinic.  https://mayocl.in/2mkjely  pic.twitter.com/TD5AzJJpul"
16,"Drinking #coffee is healthy and might contribute to a longer life, according to research in @JAMAInternalMed. @DonaldHensrudMD says many people can benefit from drinking coffee as long as they don't suffer negative side effects from #caffeine.  https://mayocl.in/2mozGRD  pic.twitter.com/GO2SW4uE9H"
17,"Questions about #SeasonalAllergies? Dr. Anupama Ravi, a pediatrician and allergist-immunologist, replies in this #MayoClinicQandA.  https://mayocl.in/2uDmz2U  #HayFever pic.twitter.com/f0N7uqcovI"
18,Mayo Clinic ranked among the Disability Equality Index’s Best Places to Work for the third year in a row.  http://bit.ly/2zUdbxw  via @PB_News
19,#MayoClinicMinute: Many women over 40 have a yearly #mammogram to check for #BreastCancer. But there's a technology called tomosynthesis that health care providers say can offer three different and distinct benefits with a 3D mammogram.  https://mayocl.in/2zNS68e  pic.twitter.com/BaEhdd31EO
20,New capabilities in maternal and #FetalMedicine in the upper Midwest. Read more.  https://mayocl.in/2mku7Uz  pic.twitter.com/z3faIbbjNJ
21,"#TuesdayTips: Would you like to get more out of your workouts in less time, and have fun doing it? It's possible with #IntervalTraining. See how it works.  https://mayocl.in/2uPk4uD  pic.twitter.com/ZusvS8EQbg"
22,"Mayo Clinic producer and director Rick Andresen says the hours he's spent filming wolves, owls, snakes and other wildlife serve an important purpose: distracting young patients and lowering their stress.  https://mayocl.in/2mmPftq  pic.twitter.com/gaj4sn83xY"
23,"Stuffed peppers are often made with ground meat. This meatless version is just as satisfying, thanks to a hearty mix of quinoa, walnuts, tomatoes and zucchini.For more healthy recipes, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/xmz9reg36D"
24,"In case you missed the program, the 7/16/18 #MayoClinicRadio podcast is now available:  https://mayocl.in/2uDPaFh . pic.twitter.com/RMYCJvrEm0"
25,"#InfectiousDiseases A-Z: An outbreak of #cyclosporiasis, a foodborne illness that affects the small bowels and intestines of those infected, has been linked to fresh #vegetable trays, according to the @CDCgov.  https://mayocl.in/2zHtbDh  pic.twitter.com/hDsjCydgT4"
26,"Learn more about what causes #eczema, and how to avoid triggers if you have it.   http://bit.ly/2mlqyNN  via @SELFmagazine"
27,Did you know that you can get sunburned on cloudy days — not just when it's sunny? Learn more about first aid for #sunburn and more in this week's consumer #HealthTips.  https://mayocl.in/2zEp6jc  pic.twitter.com/V0vvDDG2fI
28,How to tell if you need to add electrolytes to your workout.  http://bit.ly/2mloQMn  via @USNewsHealth
29,"Four years ago, middle schooler Austin McCoy took the science world by storm. He was recently awarded for his contributions to science, and named Mayo's Chris Pierret, Ph.D., as an inspiring educator.  https://mayocl.in/2mmwTbT  pic.twitter.com/NUfpbdHzwa"
30,"Travelers with cognitive impairment share why they keep exploring, even though the memories may not last.  http://bit.ly/2uAOksU   via @CNTraveler #Alzheimers"
31,#MayoClinicMinute: Thousands of people suffer from #HeatExhaustion or #HeatStroke each year. Dr. Luke Wood says everyone should know the signs and symptoms of heat-related illnesses because they can be overcome no matter how much they prepare.  https://mayocl.in/2uDXuVD  pic.twitter.com/nekNKBiUsA
32,They’re out in the woods picking up #ticks — on purpose.  https://wapo.st/2zK2EoP  via @washingtonpost @ParasiteGal
33,MayoClinic has been named a #BestPlaceToWork for #DisabilityInclusion.  https://mayocl.in/2uCaY4g  @DisabilityIN @AAPD pic.twitter.com/nFf2OBBb82
34,"Woman finds ""A New Me"" builds confidence before dropping weight.  http://bit.ly/2NjkWyY  via @LaCrosseTribune"
35,"The Mayo Clinic staff at the Proton Beam Therapy Center turned Devin's mask into a @Cubs player! Since he recently completed proton therapy, he took the mask home and plans to wear it trick-or-treating.  https://mayocl.in/2mngST6  pic.twitter.com/eF5lyXXlWs"
36,"Make time to do something you enjoy every day.For more motivational quotes, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/G29gNolT6N"
37,"Why is it necessary to have follow-up care for children born with atrial septal defect? Dr. M. Yasir Qureshi, pediatric cardiology, provides the answer.  https://mayocl.in/2mf5hFl  pic.twitter.com/eJeAJlzw42"
38,Easing the itch of mosquito bites. Home remedies work to relieve the itch to scratch.  https://mayocl.in/2mj0RgP 
39,The 7/14/18 #MayoClinicRadio podcast is now available:  https://mayocl.in/2uxfLUn . pic.twitter.com/kYxWzOSLrH
40,"""I wanted to share my fears and 'talk' with others who were having #BackPain and #NeckPain to see what they had done to relieve these issues, so I joined #MayoClinicConnect."" Meet Gailb, who now volunteers to support others on Connect.  https://mayocl.in/2KYZhP8  pic.twitter.com/DWYXEgfifx"
41,Are you looking into #VagusNerveStimulation for your child's #epilepsy? Meet other parents and guardians discussing this treatment on #MayoClinicConnect About Kids & Teens group. Ask questions. Get Support.  https://mayocl.in/2jeGhih . pic.twitter.com/c6NOolzVTJ
42,"Want to get more out of your #workouts in less time, and have fun doing it? Sound too good to be true? It's possible with intervals. See how it works.For more healthy living guides ,download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/O0C897Lbwe"
43,Particles in milk help researchers investigate new ideas in #LiverCancer therapy.  https://mayocl.in/2uqM4UQ  pic.twitter.com/CilqpyZ3kc
44,"Water is essential to good health, yet needs vary by individual. These guidelines can help ensure you drink enough fluids.  https://mayocl.in/2uum5Mm  pic.twitter.com/bPwEqRUBV0"
45,"When Nick Foles isn’t winning Super Bowl MVP trophies, he’s helping his wife, Tori, raise awareness for #POTS, a mysterious but increasingly common autonomic nervous system disorder.  https://mayocl.in/2marSTD  pic.twitter.com/ubSQDPHJC6"
46,"Thanks to treatment advances over the past 30 years, #RectalCancer can be cured in many cases. Learn about the diagnosis and staging of rectal cancer, and the treatment options that might be right for you.  https://mayocl.in/2zxigf1  pic.twitter.com/cYI9Q2r0Hm"
47,Medical experts have recognized a common link in several forms of #ChronicPain. Nerves rewired so ordinary sensations are misinterpreted as harmful or painful is known as #CentralSensitization. Is this you? Join the discussion on #MayoClinicConnect.  https://mayocl.in/2ttlV6y  pic.twitter.com/3cjoSbqHWh
48,#ScienceSaturday: Mayo Clinic's Research News Roundup is published each month. This article includes brief summaries and links to news releases from the preceding month that discuss some of the latest #MedicalResearch.  https://mayocl.in/2m2zpUr  pic.twitter.com/ThmaY8qhZW
49,Want to hear #MayoClinicRadio? Find an affiliate in your area:  https://mayocl.in/2mcy3Xo  or subscribe to the podcast:  https://mayocl.in/2mdsyHP . pic.twitter.com/sz6VgPsXs7
50,"This weekend on #MayoClinicRadio, Kennedy Folkedahl shares his story - a work accident, a severed hand and a successful hand replant. Join us!   https://mayocl.in/2meJ5ey  pic.twitter.com/DgpgNayqMc"
51,"Post Intensive Care Syndrome (PICS) is a range of dynamic issues patients may experience following critical illness. If you or a loved one has been diagnosed with PICS, learn more about risk factors, symptoms and what can be done on #MayoClinicConnect. https://mayocl.in/2sia0tn "
52,Precision genomics point the way to mutations associated with accelerated aging.  http://bit.ly/2uDIrLJ  via @xpress_medical @MayoProceedings #PrecisionMedicine
53,"@MayoClinic #DidYouKnow that the choices you make in a one-hour trip to the supermarket can affect a week’s worth of eating? Tomorrow on @NBCHealthyTV, grab a cart & roll through five ideas for smarter shopping! @mayoclinic pic.twitter.com/sRQA4zslKa"
54,"Neutrophils are a common type of white blood cell important to fighting off infections. When a person has an abnormally low level of neutrophils, it is called #neutropenia. Share your experience on #MayoClinicConnect.  https://mayocl.in/2uLXbq3  pic.twitter.com/pT37CtXtEW"
55,"Do you know how to help someone who's choking with the #HeimlichManeuver? Hear from Joshua Moeckly, a cardiac nurse, in this #MayoClinicMinute.  https://mayocl.in/2uhP0mK  pic.twitter.com/Gimw8Q6om9"
56,"Kefir, a cultured dairy product, is favored by some because of its probiotic properties, and scientists are working to better understand its possible nutritional benefits. Learn more from Anya Guy, a Mayo Clinic dietitian, in today's Mayo Clinic Minute.  https://mayocl.in/2zDlaPG  pic.twitter.com/4LGnFvQKGv"
57,Mayo Clinic scientists found that they could destroy senescent cells to stop and even reverse the ill effects of #aging in rodents.  http://bit.ly/2zxvgRY  via @Newsweek @NatureMedicine
58,"Stop by the Proton Beam Therapy Program at Mayo Clinic and you might see a superhero, unicorn or mermaid, thanks to the artistic talents of staff who have begun painting masks for young patients receiving treatment.  https://mayocl.in/2mdFHkl  pic.twitter.com/pIzTejv3Bc"
59,"Continuing to make history and inspire the next generation.@MooreMaya of our partner the @minnesotalynx graces the cover of SLAM magazine, becoming the second woman to do so, and the first since 1998. Way to go, Maya! 🏀 pic.twitter.com/ChDLzvClki"
60,"#MayoMindfulness: @AmitSoodMD says, ""Research shows #laughter provides a good physical workout, generates mental relaxation, lowers blood pressure and pain, and even improves immunity.""  https://mayocl.in/2maoeJj  pic.twitter.com/in6lXZY5fU"
61,"Sarcoidosis is an inflammatory disease that can affect multiple areas of the body, including the lungs, eyes, skin and, in some cases, the #heart. Learn more about care at Mayo Clinic for this disease.  https://www.mayoclinic.org/diseases-conditions/sarcoidosis/diagnosis-treatment/drc-20350363?mc_id=us&utm_source=twitter&utm_medium=sm&utm_content=infographic&utm_campaign=mayoclinic&geo=minnesota&placementsite=enterprise&cauid=101238 … pic.twitter.com/PSaPPwqoyU"
62,"Get to the top of your #golf game with these tips from Mayo Clinic experts.For more healthy living tips, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/NB9BmNmzyQ"
63,Looking for a way to eat healthier this summer? Try swapping that ice cream cone for a nice fruit kebab. @DonaldHensrudMD provides more tips to choosing the right sugars. http://bit.ly/2m8u8uA 
64,"Cardiologists see firsthand what a bad diet can do to your #heart. “There isn’t a food that will save your life … And there isn’t one that’s going to kill you. It is about balance,” said @SharonneHayes.  https://on.today.com/2m9GjHp  via @TODAYshow"
65,Nonalcoholic fatty liver disease is the most common liver disease in America. Here are 9 fatty liver symptoms you need to watch out for.  http://bit.ly/2mbtaOk  via @readersdigest
66,"As a lifelong smoker, Sue Franken had resigned herself to the unhealthy habit. Thanks to the advice of her sister, Sue underwent a CT scan. The test and evaluation that followed revealed Sue had early stage #LungCancer.  https://mayocl.in/2zpJYud  pic.twitter.com/DpAkDMQIwp"
67,"The Dorothy J. and Harry T. Mangurian Jr. Building, a five-story, 190,000-square-foot structure that will expand the #MayoClinicFL cancer, neurological and neurosurgical care programs.  http://bit.ly/2mcAEQR  via @jaxdotcom"
68,"Meet the Investigator: In this video, Dr. Ansell, a @MayoClinic hematologist, discusses his research on lymphoma biology and treatment.  https://mayocl.in/2lPTs8q  pic.twitter.com/UnwzE0tcA1"
69,"Questions about #tinnitus? Dr. Gayla L. Poling, an audiologist, replies in this #MayoClinicQandA.  https://mayocl.in/2m7beEv  pic.twitter.com/2RK7r19YIo"
70,"Hope for creaky old humans: Removing aged cells from mice can restore their youth, study finds.  http://bit.ly/2m4xT4a  via @statnews"
71,"Dr. @Rfonsi1 joins @TEDx Eaglebrook School to share the current landscape of #CancerResearch and his hope that, with the pace of cancer research, the next few decades will bring dramatic improvement in cancer #treatment for patients. http://bit.ly/2lYyt3h "
72,New capabilities in maternal and #FetalMedicine in the upper Midwest. Read more.  https://mayocl.in/2zqMQqP  pic.twitter.com/MHmimBmoqZ
73,"Safe boating in the Land of 10,000 Lakes. Take some basic safety precautions before you launch your watercraft this summer.   https://mayocl.in/2tM1uDT  #MayoClinicMN pic.twitter.com/LQQFokKAUd"
74,"#MayoClinicMinute: #Eczema, is a common skin affliction that often begins in children as young as 2 months. Dermatologist Dr. Dawn Davis says there are medications to ease the pain and discomfort, as well as more advanced treatments.  https://mayocl.in/2ulHtDl  pic.twitter.com/U0htjSFfq8"
75,@Nature_NPJ Parkinson’s Foundation study published in #scientificjournal @nature_NPJ reveals findings from the most comprehensive estimate of #Parkinsonsdisease in the #UnitedStates & #Canada to date. Nearly doubles #Parkinsons Prevalence estimate from 1978  https://buff.ly/2L6IKFQ  @jbeck_PhD pic.twitter.com/gvLslVFjaK
76,"#InfectiousDiseases: ""It's one of the few #bacteria that likes to divide at low temperatures. That’s why we see #listeria being a problem in foods that are refrigerated,"" says infectious diseases specialist Dr. Nipunie Rajapakse.   https://mayocl.in/2zpMd0D  pic.twitter.com/rLFG3lcpZI"
77,#TuesdayTips: What really works to prevent #MemoryLoss? Here are some suggestions to boost #BrainPower and keep your mind sharp as you age.  https://mayocl.in/2zqGaJ5  pic.twitter.com/wcNr944ik7
78,"Questions about #CleftLip and #CleftPalate? Join us Thursday, July 12 at 11 a.m. CT for a video Q&A with Dr. Angela Mattke, pediatrician, Dr. Shelagh Cofer, pediatric otolaryngology, and Dr. Samir Mardini, plastic surgery #AsktheMayoMom @MayoClinic  https://connect.mayoclinic.org/webinar/video-qa-about-cleft-lip-and-cleft-palate/?date=1531353600 … pic.twitter.com/WQ5HTbsqub"
79,"#TanningBeds, exercise and hot weather, nosebleeds, #CleanEating, and kratom and opioid withdrawal - in #ConsumerHealth.  https://mayocl.in/2zmOCtb  pic.twitter.com/Vaeoz9U0Hr"
80,@NBCDFW In some areas of the country it's snake season. Learn more about what immediate actions should be taken to save you from serious complications.  http://bit.ly/2m2IyMN  via @nbcdfw
81,Squamous cell carcinoma is a common form of #SkinCancer that develops in the squamous cells that make up the middle and outer layer of your skin. Learn more about what you can do to keep yourself safe.  https://mayocl.in/2zcZlq0  pic.twitter.com/64qXRR4vYJ
82,"Does your doctor’s mental health and well-being affect the care you receive? A new study says yes -- #burnout, fatigue and #depression may affect major medical errors.   https://abcn.ws/2m6kVTK  via @abcnews @MayoProceedings"
83,"Why not make your own dressing from scratch instead? You can make our House Ranch or Citrus Vinaigrette in minutes, and you'll control the sugar and the salt.For more healthy #recipes, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/FmyTLuLeBB"
84,"Did you miss #MayoClinicRadio this weekend? Don't worry, we've got the 7/7/18 #MayoClinicRadio podcast right here:  https://mayocl.in/2ukn81l . pic.twitter.com/pblbItK2yq"
85,These tips can help you determine at what point does it become dangerous to #exercise in the heat?   https://r29.co/2umUL2O  via @Refinery29
86,"Is #BreastCancer always accompanied by a lump? Dr. Lonzetta Neal, Breast Diagnostic Clinic, replies in this #MayoClinicQandA.  https://mayocl.in/2m2tf6P  pic.twitter.com/IKM3e1h2YU"
87,"Mayo Clinic researchers are using precision genomics to search for undiscovered, inheritable genetic mutations that cause accelerated aging.   http://bit.ly/2m8msZ7  via @ScienceDaily @MayoProceedings"
88,"For more than 10 years, Victoria Magnus struggled to control an #EatingDisorder. But a visit to Mayo Clinic set her on a new path.  https://mayocl.in/2lZG9CI  pic.twitter.com/slMEloXET2"
89,"A unique global clinical trial designed by the late Daniel J. Sargent, Ph.D., a @MayoClinic biostatistician, is changing how physicians treat patients with #ColonCancer  https://mayocl.in/2lOjk4v  #CancerResearch #crcsm pic.twitter.com/kursP01c9F"
90,"#Breastfeeding is strongly supported by medical professional organizations because of its known direct benefits to the infant's #nutrition, gastrointestinal function, host defense, and socio-emotional development.  https://mayocl.in/2ujvNB1  pic.twitter.com/p7mJXQmnqN"
91,"#MayoClinicMinute: If you knew changing your diet today could make your brain healthier, would you? Epidemiology researcher Dr. Maria Vassilaki explains how a #MediterraneanDiet appears to delay signs of #AlzheimersDisease and #dementia in the brain.  https://mayocl.in/2m3RvoX  pic.twitter.com/IfDtEXFlC5"
92,"Preventing #sunburn is key, but if it's too late, here are tips to help treat your burn.  http://bit.ly/2m6mpNq  via @GulfTimes_QATAR"
93,"Patients with monoclonal gammopathy of undetermined significance (#MGUS) are at risk of the condition progressing to #multiplemyeloma or a related cancer, even after 30 years of stability. pic.twitter.com/H1B4q5zdeu"
94,"With 3D printing, Mayo Clinic can improve surgery, patient education, training and more:  https://mayocl.in/2zpq4j6 . pic.twitter.com/KQDtyncGDP"
95,"We can create options to maximize our inner peace and serenity, our health, and our sense of self-worth.For more motivational quotes, download the Mayo Clinic app.  http://mayocl.in/2pjQr4h  pic.twitter.com/qppeKTNDxC"
96,"Mayo Clinic and collaborators show mice can live longer and stay healthy if dysfunctional cells are removed from their bodies, making way for human studies.  https://mayocl.in/2ujrhCy  pic.twitter.com/NLYjaD3QhW"
97,"Drinking #coffee is healthy and might contribute to a longer life, according to research in @JAMAInternalMed. @DonaldHensrudMD says many people can benefit from drinking coffee as long as they don't suffer negative side effects from #caffeine.  https://mayocl.in/2uiWmpY  pic.twitter.com/PW5Xf1fUhl"
98,Mayo Clinic’s simulation center in Florida receives highest quality accreditation in the area of teaching and education by the @SSHorg.   https://mayocl.in/2zjsuj8  #MayoClinicFL pic.twitter.com/ED7fa2v1Rv
99,Ensure that your child is traveling safely in the vehicle. Attend a free car seat inspection clinic.  http://mayocl.in/2kxDv9z  pic.twitter.com/XUT5jw1QPC
100,"Questions about #CleftLip and #CleftPalate? Join us Thursday, July 12 at 11 a.m. CT for a video Q&A with Dr. Angela Mattke, pediatrician, Dr. Shelagh Cofer, pediatric otolaryngology, and Dr. Samir Mardini, plastic surgery #AsktheMayoMom @MayoClinic  https://connect.mayoclinic.org/webinar/video-qa-about-cleft-lip-and-cleft-palate/?date=1531353600 … pic.twitter.com/1DLF653FrW"
101,#Sleep provides the foundation for all of your daily habits and decisions. Getting enough sleep improves your health. Try these tips for getting better sleep and creating the foundation for your overall wellness.  https://mayocl.in/2lSqcho  pic.twitter.com/nDRjtLcZoK
102,The 7/7/18 #MayoClinicRadio podcast is now available:  https://mayocl.in/2lZkcnh . pic.twitter.com/Q3NIcw5tiP
103,"In the face of #ChronicIllness, some patients find creating a pampering environment around them brings comfort. Read ideas from others and share your own on #MayoClinicConnect.  https://mayocl.in/2x5frkh . pic.twitter.com/2NLjhnjreZ"
104,"Don't want to expose your skin to the sun's damaging rays, but still want that sun-kissed glow? Consider sunless tanning products.  https://mayocl.in/2lTDf1Y  #SkinCancer pic.twitter.com/tpLnTHey2b"
105,Have you or a loved one experienced a #stroke? Meet others on #MayoClinicConnect whose lives have been affected by stroke or other cerebrovascular conditions. Find discussions related to everything from treatment to recovery and share your experiences.  https://mayocl.in/2nI5fV2  pic.twitter.com/FNuqIBxifH
