,0
123,@BarnesJewishWst At risk for head & neck cancer? @barnesjewishwst and @SitemanCenter hosting free screenings Oct. 28 & Nov. 4   http://bddy.me/2y5hrIM  pic.twitter.com/V2GzBU5RkJ
124,#Free Flu Shots in West STL Cty— @Siteman_Center @BarnesJewishWst TODAY - Sun. Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2y0Zlr3  pic.twitter.com/69hYohimMb
125,#Free Flu Shots in West STL Cty— @Siteman_Center @BarnesJewishWst TOMORROW - Sunday Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2xZCv3k  pic.twitter.com/iqowvaJWr7
126,#Free Flu Shots in West STL Cty— @Siteman_Center @BarnesJewishWst THIS Sunday Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2xWlRl1  pic.twitter.com/i0ypCQD3Qj
127,#Free Flu Shots in West STL Cty— @Siteman_Center @BarnesJewishWst THIS Sunday Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2xTmzQ7  pic.twitter.com/2oeVOpINg5
128,#Free Flu Shots in West STL Cty— @Siteman_Center @BarnesJewishWst THIS Sunday Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2xgJxMt  pic.twitter.com/O6sAOunU2e
129,"New @BarnesJewishWst - Mike Hayes, BJC project manager, explains monitoring #construction site to ensure the safety https://youtu.be/vHmWhTGL9zc "
130,Detecting Lung Cancer Early for Those at Highest Risk: #LungCancer Screening Program @SitemanCenter @BarnesJewishWst http://bddy.me/2xdqena  pic.twitter.com/8698qNVfu5
131,@BarnesJewishWst #Bariatric #Surgery Program receives National Accreditation #MBSAQIP @AmCollSurgeons @asmbs http://bddy.me/2xLXOVO  pic.twitter.com/fSyaTyVOnC
132,#Free Flu Shots in West STL Cty— @Siteman_Center @BarnesJewishWst THIS Sunday Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2xJZ1wV  pic.twitter.com/YNnGXE0bbd
133,New @BarnesJewishWst - #architect explains full-scale exterior mockup display on Barnes West Drive. #construction http://bddy.me/2xCWbd6 
134,@BarnesJewishWst At risk for head & neck cancer? @barnesjewishwst and @SitemanCenter have free screenings Oct. 28 & Nov. 4  http://bddy.me/2xAkDf8  pic.twitter.com/5DcioiuEIs
135,#NewBarnesJewishWst #Steel support beams are being placed. @BarnesJewishWst #construction. Learn more:  http://bddy.me/2wXkfCM  pic.twitter.com/ZDjisYqhEb
136,#NewBarnesJewishWst crane moves the first #steel support beam onto @BarnesJewishWst #construction site. Learn more:  http://bddy.me/2xwRHo8  pic.twitter.com/mdIb9Y647G
137,#Free Flu Shots in West STL Cty— @Siteman_Center @BarnesJewishWst on Sunday Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2fLx65x  pic.twitter.com/WRgXBL5c2n
138,"The New @BarnesJewishWst #Construction  Sept. 7–Image: Foundation walls on left, crane for setting steel on right.   http://bddy.me/2xgxfbe  pic.twitter.com/snyey0kdAa"
139,No appointment necessary Orthopedic #Injury Clinic NOW OPEN in South County!  http://bit.ly/2eLPb2Q  @BarnesJewish @stlrww pic.twitter.com/cD2feQXRCO
140,#FluSeason starts soon— #Free Flu Shots @Siteman_Center @BarnesJewishWst on Sunday Oct. 8 from 9 a.m. until 3 p.m.  http://bddy.me/2vUICBD  pic.twitter.com/EFF1ATbuk4
141,"Congrats Terri Barr, RN 2017 @BJC_HealthCare #Health Hall of Fame winner @BarnesJewishWst #WeightWatchers  http://bddy.me/2gYNF1i  pic.twitter.com/ZYvW9NeFlp"
142,"Congrats Terri Barr, RN 2017 @BJC_HealthCare #Health Hall of Fame winner @BarnesJewishWst Joined @WeightWatchers— lost 60lbs since Jan 2017! pic.twitter.com/kSFVk2a2Lq"
143,Protect yourself & join @BarnesJewishWst & @SitemanCenter Oct. 28 & Nov. 4 for a free #Head_NeckCancer screening  http://bddy.me/2vPd0Bn  pic.twitter.com/eTHawyUHjc
144,@usnews @BarnesJewishWst ranked No. 7 in Missouri and No. 4 in #STL Metro Area @USNews & World Report #BestHospitals  http://bddy.me/2gpS90z  pic.twitter.com/DCmb5HwRgh
145,@BarnesJewishWst Join @barnesjewishwst and @SitemanCenter on Oct. 28 & Nov. 4 for Free #Head_NeckCancer screening.  https://goo.gl/HYYD2k  pic.twitter.com/9qMOUbAegK
146,#AspirationTherapy breaking #WeightLoss Frustration Cycle for #CapeGirardeau resident @BarnesJewishWst @WUSTLmed http://bddy.me/2iCJEQB  pic.twitter.com/VfGX9VegoZ
147,"Did #SolarEclipse2017 hurt your eyes? Dr. Steven Couch, @WUSTLmed ophthalmologist @BarnesJewishWst featured on @KMOV  http://bddy.me/2ixMBSo  pic.twitter.com/Qy9mJdjQwO"
148,"Did #SolarEclipse2017 hurt your eyes? Dr. Steven Couch, @WUSTLmed ophthalmologist @BarnesJewishWst featured on @KMOV  http://bddy.me/2g8WSDW  pic.twitter.com/0WA2ltMQvh"
149,"Did #SolarEclipse2017 hurt your eyes? Dr. Steven Couch, @WUSTLmed ophthalmologist @BarnesJewishWst featured on @KMOV  http://bddy.me/2irStN0  pic.twitter.com/pbB4pwaA4a"
150,"Dr. Michael Couch, @WUSTLmed ophthalmologist @BarnesJewishWst featured on @FOX2now https://twitter.com/FOX2now/status/900260092674756608 …"
151,@BarnesJewishWst and @WUSTLmed employees in @CreveCoeurMO take a quick break to watch the #SolarEclipse2017 pic.twitter.com/2XHifJM7dg
152,@BarnesJewishWst in @CreveCoeurMO #SolarEclipse2017 pic.twitter.com/fXH7Q8R8MY
153,@usnews @BarnesJewishWst ranked No. 7 in Missouri and No. 4 in #STL Metro Area @USNews & World Report #BestHospitals  http://bddy.me/2idxBsv  pic.twitter.com/SWLe2DFIgB
154,@usnews @BarnesJewishWst ranked No. 7 in Missouri and No. 4 in #STL Metro Area @USNews & World Report #BestHospitals  http://bddy.me/2fAvKNJ  pic.twitter.com/EIBeB4oGRx
155,#AspirationTherapy breaking #WeightLoss Frustration Cycle for #CapeGirardeau resident @BarnesJewishWst @WUSTLmed http://bddy.me/2hQpDFL  pic.twitter.com/QKl5mMyD3Y
156,@usnews @BarnesJewishWst ranked No. 7 in Missouri and No. 4 in #STL Metro Area @USNews & World Report #BestHospitals  http://bddy.me/2fvxgQZ  pic.twitter.com/26NAolT2Nz
157,@usnews @BarnesJewishWst ranked No. 7 in Missouri and No. 4 in #STL Metro Area @USNews & World Report #BestHospitals http://bddy.me/2fqU04K  pic.twitter.com/jGPfcl74yb
158,#AspirationTherapy breaking #WeightLoss Frustration Cycle for #CapeGirardeau resident @BarnesJewishWst @WUSTLmed http://bddy.me/2fesXcM  pic.twitter.com/B43GWQMP4M
159,@BarnesJewishWst Grab on of the last #Spinning spots at #PTC2017  http://bddy.me/2hgEIjw Join/Donate to @barnesjewishwst team:  http://bddy.me/2hhff9D  pic.twitter.com/vH3AfIkyjt
160,@BarnesJewishWst employees #Celebrate Professional Research Consultants (PRC) #Awards with @TedDrews #Sweet http://bddy.me/2hfWx2o  pic.twitter.com/LxMuP58nMB
161,#AspirationTherapy breaking #WeightLoss Frustration Cycle for #CapeGirardeau resident @BarnesJewishWst @WUSTLmed http://bddy.me/2eU301Z  pic.twitter.com/vjnIYSTzfJ
162,Watch our garden grow in seconds! Thanks to the wonderful employees @BarnesJewishWst & @BJC_HealthCare — its been a delicious experience! https://twitter.com/BJC_HealthCare/status/889599506442006532 …
163,#AspirationTherapy Breaks #WeightLoss Frustration Cycle for #CapeGirardeau resident @BarnesJewishWst @WUSTLmed http://bddy.me/2eIV3g3  pic.twitter.com/KBYNuctEeH
164,Saturday #MRI and #CT exams @BarnesJewishWst Imaging in #CreveCoeur Call 314.996.8080 to schedule or click here:  http://bddy.me/2tmqIu8  pic.twitter.com/dp9wlF9FKS
165,Relief from Chronic #JointPain with nonsurgical option from @WUSTLmed Dr. Guarino @BarnesJewishWst Pain Mgmt Center http://bddy.me/2tiZ2GJ  pic.twitter.com/JOnvv847mS
166,"@BarnesJewishWst earned #TopPerformer, + 4 Excellence in Healthcare Awards—Professional Research Consultants (PRC). http://bddy.me/2tap9zE  pic.twitter.com/ozd5r7Qkuy"
167,"@townandstyle New outpatient weight loss option w little downtime. In @TownAndStyle w Dr. Vlad Kushnir, @WUSTLmed @BarnesJewishWst http://bddy.me/2tQ2N3j  pic.twitter.com/JDy2DJ6u9h"
