,tweet,processed_tweet,polarity,subjectivity,sub,obj,pos,neg,neu,Sentiment,Objectivity
229,"After 6 years of hard work and dedication, the #graduates can’t wait to receive their #diplomas! pic.twitter.com/6OSAZppaTi","After 6 years of hard work and dedication, the graduates can’t wait to receive their diplomas! ",-0.36458333333333337,0.5416666666666666,1,0,0,1,0,Negative,Subjective
230,"“Work hard in everything you do in life, work as hard as you possibly can.” - #NYP’s Dr. Steven J. Corwin offers a piece of advice to this year’s graduates. pic.twitter.com/VcQt2RcaH4","“Work hard in everything you do in life, work as hard as you possibly can.” - NYP’s Dr. Steven J. Corwin offers a piece of advice to this year’s graduates. ",-0.12083333333333335,0.5208333333333333,1,0,0,1,0,Negative,Subjective
231,"“It’s very humbling to see you graduate here tonight and the pride your parents have in you, because certainly we have that.” - #NYP President and CEO Dr. Steven J. Corwin to our Lang Youth Medical Program graduates. pic.twitter.com/AdHCKPqHqt","“It’s very humbling to see you graduate here tonight and the pride your parents have in you, because certainly we have that.” - NYP President and CEO Dr. Steven J. Corwin to our Lang Youth Medical Program graduates. ",0.13809523809523808,0.2904761904761905,0,1,1,0,0,Positive,Objective
232,"“One decade later we have reached a goal of 100 graduating Lang Youth scholars, which is an incredible achievement.” - VP of #NYP’s Ambulatory Care Network, Davina V. Prabhu pic.twitter.com/l3N46fjaXU","“One decade later we have reached a goal of 100 graduating Lang Youth scholars, which is an incredible achievement.” - VP of NYP’s Ambulatory Care Network, Davina V. Prabhu ",0.45,0.45,0,1,1,0,0,Positive,Objective
233,The stage is set for #NYP’s 10th Annual Lang Youth Medical Program Graduation ceremony! We can’t wait to celebrate this exceptional group of students. CC: @ColumbiaMed pic.twitter.com/W4eJaUv0Oq,The stage is set for NYP’s 10th Annual Lang Youth Medical Program Graduation ceremony! We can’t wait to celebrate this exceptional group of students. CC: ColumbiaMed ,0.3333333333333333,0.5,0,1,1,0,0,Positive,Objective
234,Did you know the health consequences of premature birth can be serious and lifelong? #NYP & @ColumbiaDoctors' @drcynthiagyamfi offers insight to @Healthline's @GWCitroner: http://bit.ly/2xtAOfd ,Did you know the health consequences of premature birth can be serious and lifelong? NYP & ColumbiaDoctors' drcynthiagyamfi offers insight to Healthline's GWCitroner: ,-0.11111111111111112,0.4222222222222222,0,1,0,1,0,Negative,Objective
235,#NYP/@ColumbiaDoctors' Dr. Wendy Chung is talking to @GMA about your genetic makeup and how your parents come into play. Click to learn more:  https://abcn.ws/2ryv1it  CC: @ABC pic.twitter.com/RA8GFmG61a,NYP/ColumbiaDoctors' Dr. Wendy Chung is talking to GMA about your genetic makeup and how your parents come into play. Click to learn more:   CC: ABC ,0.5,0.5,0,1,1,0,0,Positive,Objective
236,"“One of the challenges we face in health care design is that the way it’s delivered is changing at such a rapid pace,” –Erin Nunes Cooper, Ballinger associate principal. Read more in @ENRnews  https://www.enr.com/articles/44491-boxed-in-ny-hospital-project-thinks-out-of-the-box … #DHKatNYP pic.twitter.com/iEKdx9Hc2o","“One of the challenges we face in health care design is that the way it’s delivered is changing at such a rapid pace,” –Erin Nunes Cooper, Ballinger associate principal. Read more in ENRnews   DHKatNYP ",0.25,0.5,0,1,1,0,0,Positive,Objective
237,"There are 80 different organs in the human body, but only one super organ has the ability to regenerate – the liver. See how the liver’s ability to regenerate makes it possible to donate a part of your liver to someone in need:  https://bit.ly/2Jp18ZA . #NYPTransplant pic.twitter.com/SkNcUbZZ31","There are 80 different organs in the human body, but only one super organ has the ability to regenerate – the liver. See how the liver’s ability to regenerate makes it possible to donate a part of your liver to someone in need:   NYPTransplant ",0.06666666666666668,0.6733333333333333,1,0,1,0,0,Positive,Subjective
238,What does your liver have in common with a #starfish? Click here to find out:  http://bit.ly/2M1nCBr . #NYPTransplant #HealthMatters pic.twitter.com/rjFGkoiJjQ,What does your liver have in common with a starfish? Click here to find out:   NYPTransplant HealthMatters ,-0.3,0.5,0,1,0,1,0,Negative,Objective
239,"Father and daughter duo, Corinne and Michael O’Mara have a special connection to the new #NYP David H. Koch Center. Corinne works as a nurse at #DHKatNYP, while Michael, an electrician, spent the last several years helping to bring the new state-of-the-art space to life! pic.twitter.com/2Jt5YVPA3j","Father and daughter duo, Corinne and Michael O’Mara have a special connection to the new NYP David H. Koch Center. Corinne works as a nurse at DHKatNYP, while Michael, an electrician, spent the last several years helping to bring the new state-of-the-art space to life! ",0.06628014842300556,0.2495980210265925,0,1,1,0,0,Positive,Objective
240,We had so much fun this weekend sponsoring the Kid Zone at the @MarfanFdn's nationwide walk to help raise awareness and find a cure for Marfan and other related disorders. pic.twitter.com/SQ2AJt3cDU,We had so much fun this weekend sponsoring the Kid Zone at the MarfanFdn's nationwide walk to help raise awareness and find a cure for Marfan and other related disorders. ,0.05833333333333333,0.325,0,1,1,0,0,Positive,Objective
241,"""Death should not be an outcome of mental illness. And zero suicide is an absolutely achievable goal,"" #NYP/@ColumbiaDoctors' @DrJlieberman tells @CBSSunday: https://cbsn.ws/2l1MJb3 ","""Death should not be an outcome of mental illness. And zero suicide is an absolutely achievable goal,"" NYP/ColumbiaDoctors' DrJlieberman tells CBSSunday: ",0.05,0.55,1,0,1,0,0,Positive,Subjective
242,"Congratulations to @nyphospital on today's ribbon-cutting for new, first-of-its-kind Mothers Center! Learn more:  http://ow.ly/gLJM30krujS ","Congratulations to nyphospital on today's ribbon-cutting for new, first-of-its-kind Mothers Center! Learn more:  ",0.17045454545454544,0.3515151515151516,0,1,1,0,0,Positive,Objective
243,"The #NewYork area is currently experiencing a blood shortage, and #NYP needs your help! Join us and @NYBloodCenter for a blood drive on June 13th:  http://bit.ly/2qVK31d  #NYPGreen pic.twitter.com/uiks03ZvPY","The NewYork area is currently experiencing a blood shortage, and NYP needs your help! Join us and NYBloodCenter for a blood drive on June 13th:   NYPGreen ",0.0,0.2,0,1,0,0,1,Neutral,Objective
244,"""Unless we get care to the ambulatory setting and more convenient settings, we're not going to be able to reduce the cost of care in the country,""-#NYP's Dr. Steven Corwin tells @healthcaredive's @jeffpbyers:  http://bit.ly/2LFApcW  #DHKatNYP pic.twitter.com/Bwj4JZhrYZ","""Unless we get care to the ambulatory setting and more convenient settings, we're not going to be able to reduce the cost of care in the country,""-NYP's Dr. Steven Corwin tells healthcaredive's jeffpbyers:   DHKatNYP ",0.5,0.5625,1,0,1,0,0,Positive,Subjective
245,"#NYP is proud to provide care that is rooted in equality, respect & understanding for people from all walks of life:  http://bit.ly/2M4Ay9I  #PrideMonth #NYPDiversity #NYPPride #LGBTQ pic.twitter.com/mMNHyJVg17","NYP is proud to provide care that is rooted in equality, respect & understanding for people from all walks of life:   PrideMonth NYPDiversity NYPPride LGBTQ ",0.8,1.0,1,0,1,0,0,Positive,Subjective
246,.@OncLive is discussing biomarkers in mantle cell lymphoma (MCL) with #NYP & @WeillCornell's Dr. Jia Ruan. Learn more here:  http://bit.ly/2GKRf7U . pic.twitter.com/6JQMSAA6Mw,.OncLive is discussing biomarkers in mantle cell lymphoma (MCL) with NYP & WeillCornell's Dr. Jia Ruan. Learn more here:   ,0.5,0.5,0,1,1,0,0,Positive,Objective
247,"We are proud to share that more than 275 physicians affiliated w/ #NYP have been recognized among the best doctors in the #NewYork metropolitan region, in @NYMag's “Best Doctors” issue. See which physicians made the list:  http://bit.ly/2LjTEri  CC: @WeillCornell @ColumbiaDoctors pic.twitter.com/RYeF3GDUqV","We are proud to share that more than 275 physicians affiliated w/ NYP have been recognized among the best doctors in the NewYork metropolitan region, in NYMag's “Best Doctors” issue. See which physicians made the list:   CC: WeillCornell ColumbiaDoctors ",0.825,0.525,1,0,1,0,0,Positive,Subjective
248,"“Ultimately healthcare comes down to a human-to-human interaction. So if you’re going to go into artificial intelligence, machine learning, etc., it’s got to be able to re-humanize, as opposed to de-humanize, care,” Dr. Corwin said at #TechonomyNYC:  http://bit.ly/2JsChrd  pic.twitter.com/g0J1g74DuH","“Ultimately healthcare comes down to a human-to-human interaction. So if you’re going to go into artificial intelligence, machine learning, etc., it’s got to be able to re-humanize, as opposed to de-humanize, care,” Dr. Corwin said at TechonomyNYC:   ",-0.06388888888888887,0.7284722222222222,1,0,0,1,0,Negative,Subjective
249,"“We need adequate hydration so that our muscles can work,"" #NYP & @WeillCornell's Dr. Alexis Halpern explains to @greatist how staying hydrated improves both physical and cognitive performance:  http://bit.ly/2klkqEo  pic.twitter.com/gln3V4RIQb","“We need adequate hydration so that our muscles can work,"" NYP & WeillCornell's Dr. Alexis Halpern explains to greatist how staying hydrated improves both physical and cognitive performance:   ",0.16666666666666666,0.2380952380952381,0,1,1,0,0,Positive,Objective
250,"Sitting is not ideal for your health and standing may not be great either, so what should you do at work? @MSN is talking to #NYP & @WeillCornell's Dr. Richard Isaacson about possible solutions:  http://bit.ly/2H0VmQC  pic.twitter.com/Vi8qjbtvIp","Sitting is not ideal for your health and standing may not be great either, so what should you do at work? MSN is talking to NYP & WeillCornell's Dr. Richard Isaacson about possible solutions:   ",0.11666666666666667,0.9166666666666666,1,0,1,0,0,Positive,Subjective
251,Our incredible #NYPGreen team collected 247 scrubs for the @AfyaFoundation to donate to clinicians working to address the recent #Ebola outbreak in the Democratic Republic of Congo. Way to go! pic.twitter.com/avlyB8bfQE,Our incredible NYPGreen team collected 247 scrubs for the AfyaFoundation to donate to clinicians working to address the recent Ebola outbreak in the Democratic Republic of Congo. Way to go! ,0.45,0.575,1,0,1,0,0,Positive,Subjective
252,"Join us on Thursday, June 14th at 3pm in the Uris Auditorium for our next Dialogues in Diversity Seminar, ""Exploring the Spectrum of Gender Identity: Caring for transgender and gender non-conforming patients, families and employees."" #NYPDiversity pic.twitter.com/sKu9Cs2X9C","Join us on Thursday, June 14th at 3pm in the Uris Auditorium for our next Dialogues in Diversity Seminar, ""Exploring the Spectrum of Gender Identity: Caring for transgender and gender non-conforming patients, families and employees."" NYPDiversity ",0.0,0.0,0,1,0,0,1,Neutral,Objective
253,"Stress can impact the body, but did you know that it can also impact your skin? @SELFmagazine talks to #NYP & @WeillCornell's Dr. Shannon Bennett to learn more:  http://bit.ly/2k0RQYG  CC: @ZahraBarnes pic.twitter.com/x5rgRDId0C","Stress can impact the body, but did you know that it can also impact your skin? SELFmagazine talks to NYP & WeillCornell's Dr. Shannon Bennett to learn more:   CC: ZahraBarnes ",0.5,0.5,0,1,1,0,0,Positive,Objective
254,".@WeillCornell has announced that the Division of #EmergencyMedicine has expanded into a comprehensive academic department & @DrSharma_NY, Emergency Physician-in-Chief at #NYP & @WeillCornell has been named Inaugural Department Chairman. Learn more:  http://bit.ly/2kL1Fue  pic.twitter.com/c0llorxBVg",".WeillCornell has announced that the Division of EmergencyMedicine has expanded into a comprehensive academic department & DrSharma_NY, Emergency Physician-in-Chief at NYP & WeillCornell has been named Inaugural Department Chairman. Learn more:   ",0.25,0.25,0,1,1,0,0,Positive,Objective
255,"#NYP’s Dr. Andrew McAleavey is talking about #veterans, mental health and busting myths during the “Your Brain on the Military” talk at the @IntrepidMuseum. CC: @WeillCornell @ColumbiaDoctors pic.twitter.com/atZNOwekhL","NYP’s Dr. Andrew McAleavey is talking about veterans, mental health and busting myths during the “Your Brain on the Military” talk at the IntrepidMuseum. CC: WeillCornell ColumbiaDoctors ",-0.1,0.15000000000000002,0,1,0,1,0,Negative,Objective
256,#NYP's Dr. Benjamin Suarez-Jimenez continues the conversation at the @IntrepidMuseum and speaks about the neuroscience of the brain and how we shape our future. CC: @ColumbiaDoctors @WeillCornell pic.twitter.com/MIzQNlZyeo,NYP's Dr. Benjamin Suarez-Jimenez continues the conversation at the IntrepidMuseum and speaks about the neuroscience of the brain and how we shape our future. CC: ColumbiaDoctors WeillCornell ,0.0,0.125,0,1,0,0,1,Neutral,Objective
257,"#HappeningNow: #NYP's Dr. Colleen Becket-Davenport participates in the“Your Brain on the Military” event at the @IntrepidMuseum and discusses maintaining veteran identity in a civilian world. CC: @WeillCornell, @ColumbiaDoctors pic.twitter.com/w6YRiemUsG","HappeningNow: NYP's Dr. Colleen Becket-Davenport participates in the“Your Brain on the Military” event at the IntrepidMuseum and discusses maintaining veteran identity in a civilian world. CC: WeillCornell, ColumbiaDoctors ",-0.05,0.05,0,1,0,1,0,Negative,Objective
258,We’re with @nyphospital for “Your Brain on the Military” a discussion on understanding psychological changes after serving in the military. pic.twitter.com/UgD40OElb2,We’re with nyphospital for “Your Brain on the Military” a discussion on understanding psychological changes after serving in the military. ,-0.06666666666666668,0.10000000000000002,0,1,0,1,0,Negative,Objective
259,"#NYP & @ColumbiaMed's director of the Cardiac Electrophysiology Laboratories, Dr. Angelo Biviano, spoke to @MDAlertSTAT about cardiac pacemakers and battery failure:  http://bit.ly/2qX8PPq  CC: @ColumbiaDoctors pic.twitter.com/DO1jRX3Lam","NYP & ColumbiaMed's director of the Cardiac Electrophysiology Laboratories, Dr. Angelo Biviano, spoke to MDAlertSTAT about cardiac pacemakers and battery failure:   CC: ColumbiaDoctors ",-0.13888888888888892,0.1,0,1,0,1,0,Negative,Objective
260,"Join #NYP's Military Family Wellness Center & the @IntrepidMuseum today at 3:30pm for a talk about “Your Brain on the Military”, a discussion on understanding psychological changes after military service. For more information & to register, click here:  http://bit.ly/2xx56Ok  pic.twitter.com/ggjDrsdhME","Join NYP's Military Family Wellness Center & the IntrepidMuseum today at 3:30pm for a talk about “Your Brain on the Military”, a discussion on understanding psychological changes after military service. For more information & to register, click here:   ",0.016666666666666663,0.16666666666666666,0,1,1,0,0,Positive,Objective
261,"Looking for fun activities with the kids this weekend? Join @NYPQueens on Sunday at @queensbotanicl for TWIST & SPROUT, a free, family-friendly celebration all about health and wellness! Read more in the @nytimes:  https://nyti.ms/2Jp4vQa  pic.twitter.com/KdmK0Vd3OI","Looking for fun activities with the kids this weekend? Join NYPQueens on Sunday at queensbotanicl for TWIST & SPROUT, a free, family-friendly celebration all about health and wellness! Read more in the nytimes:   ",0.43333333333333335,0.5,0,1,1,0,0,Positive,Objective
262,"Each year, approximately 45,000 people die from #suicide according to @NIMHgov.  If you or a loved one is struggling with #depression or #mentalillness and needs help, see here for more information:  http://bit.ly/2M7kQL8 . pic.twitter.com/A0Bt5l0pU3","Each year, approximately 45,000 people die from suicide according to NIMHgov.  If you or a loved one is struggling with depression or mentalillness and needs help, see here for more information:   ",0.26666666666666666,0.6333333333333333,1,0,1,0,0,Positive,Subjective
263,Did you know that #NYP Morgan Stanley Children's Hospital performs more children's spine surgeries than any other center in #NewYork? Learn more about our history of leadership in scoliosis care:  http://bit.ly/2qTvi25  #ScoliosisAwarenessMonth CC: @KidsAtColumbia pic.twitter.com/jT5wJkVTow,Did you know that NYP Morgan Stanley Children's Hospital performs more children's spine surgeries than any other center in NewYork? Learn more about our history of leadership in scoliosis care:   ScoliosisAwarenessMonth CC: KidsAtColumbia ,0.19375,0.36875,0,1,1,0,0,Positive,Objective
264,"Our CEO Dr. Jill O’Donnell-Tormey discussed combination #immunotherapy, biomarker development & more promising advances with Dr. Charles G. Drake of @nyphospital/@ColumbiaMed, Dr. Catherine Diefenbach & Dr. Jeffrey S. Weber of @nyulangone. #ASCO18 #CIM18 http://bit.ly/2Jk7rBy ","Our CEO Dr. Jill O’Donnell-Tormey discussed combination immunotherapy, biomarker development & more promising advances with Dr. Charles G. Drake of nyphospital/ColumbiaMed, Dr. Catherine Diefenbach & Dr. Jeffrey S. Weber of nyulangone. ASCO18 CIM18 ",0.35,0.5,0,1,1,0,0,Positive,Objective
265,"“Exercise generally has a very positive impact on our skin,” #NYP & @WeillCornell's Dr. Shari Lipner tells @SilverSneakers. Click here to learn why this is:  http://bit.ly/2LkrBJ1  pic.twitter.com/FJU6Dtbwh1","“Exercise generally has a very positive impact on our skin,” NYP & WeillCornell's Dr. Shari Lipner tells SilverSneakers. Click here to learn why this is:   ",0.17272727272727273,0.6045454545454545,1,0,1,0,0,Positive,Subjective
266,"Patient Bert Karlin is a testament to the success of #NYP & @WeillCornell’s first #telemedcine visit w/ @VascularMD. “I hope that this can benefit other patients the same way it benefits me,” Learn more about how we are improving care w/ #telemedicine:  http://bit.ly/2lU0A4w  pic.twitter.com/d5vo0HYY39","Patient Bert Karlin is a testament to the success of NYP & WeillCornell’s first telemedcine visit w/ VascularMD. “I hope that this can benefit other patients the same way it benefits me,” Learn more about how we are improving care w/ telemedicine:   ",0.185,0.26666666666666666,0,1,1,0,0,Positive,Objective
267,"@Qventus is honored to partner with @nyphospital. Qventus works with hospitals to bring together data, technology and people to make healthcare more efficient for patients and providers. https://twitter.com/nyphospital/status/1004754863975288832 …","Qventus is honored to partner with nyphospital. Qventus works with hospitals to bring together data, technology and people to make healthcare more efficient for patients and providers. ",0.5,0.5,0,1,1,0,0,Positive,Objective
268,"At this year's #SafetyInSpineSurgery Summit, #NYP's @mgv16, @LLenkeMD & Dr. Paul McCormick collaborated with national experts to set goals for improving outcomes and safety in spine surgery. Learn more on @BeckersSpine:  http://bit.ly/2rVoLT0  CC: @OrthoColumbia & @ColumbiaNeuro pic.twitter.com/DKB5P9qD48","At this year's SafetyInSpineSurgery Summit, NYP's mgv16, LLenkeMD & Dr. Paul McCormick collaborated with national experts to set goals for improving outcomes and safety in spine surgery. Learn more on BeckersSpine:   CC: OrthoColumbia & ColumbiaNeuro ",0.5,0.5,0,1,1,0,0,Positive,Objective
269,"#NYP, @ColumbiaMed & @WeillCornell join top cancer centers in endorsing the #HPV vaccine to help eliminate HPV-related cancers:  http://bit.ly/2M6Z5v4 . #EliminateHPVcancers #HPVvaccine pic.twitter.com/KgcsWnykSV","NYP, ColumbiaMed & WeillCornell join top cancer centers in endorsing the HPV vaccine to help eliminate HPV-related cancers:   EliminateHPVcancers HPVvaccine ",0.5,0.5,0,1,1,0,0,Positive,Objective
270,"As #NationalCPRWeek comes to a close, we continue to proudly train communities throughout #NYC in the life-saving #HandsOnlyCPR technique. Click to learn more:  http://bit.ly/2LNhm0b  CC: @WeillCornell, @Hands_Only_CPR pic.twitter.com/yin03UM5Bv","As NationalCPRWeek comes to a close, we continue to proudly train communities throughout NYC in the life-saving HandsOnlyCPR technique. Click to learn more:   CC: WeillCornell, Hands_Only_CPR ",0.65,0.75,1,0,1,0,0,Positive,Subjective
271,"We invite #EMS providers to join us tonight for a #Stroke CME Event presented by @NYPQueens, which will feature a call review of endovascular treatment patients and a tour of the new #Queens Mobile Stroke Treatment Unit! Click to learn more:  http://bit.ly/2sCthpG  pic.twitter.com/QT7lps060I","We invite EMS providers to join us tonight for a Stroke CME Event presented by NYPQueens, which will feature a call review of endovascular treatment patients and a tour of the new Queens Mobile Stroke Treatment Unit! Click to learn more:   ",0.3352272727272727,0.4772727272727273,0,1,1,0,0,Positive,Objective
272,@nyphospital #EMS providers are invited to join us at @StJohnsU tonight at 6:30 p.m. to learn more about our endovascular programs and the new Mobile Stroke Treatment Unit. Find out how @NYPHospital is advancing #stroke treatment in Queens and Brooklyn:  http://bit.ly/2sEjIX7  #KnowStrokeNYP pic.twitter.com/542FQs6Eia,nyphospital EMS providers are invited to join us at StJohnsU tonight at 6:30 p.m. to learn more about our endovascular programs and the new Mobile Stroke Treatment Unit. Find out how NYPHospital is advancing stroke treatment in Queens and Brooklyn:   KnowStrokeNYP ,0.3181818181818182,0.4772727272727273,0,1,1,0,0,Positive,Objective
273,"Learn how #NYP and @Qventus, an operations management solution for health systems, is using artificial intelligence to increase efficiency for patients in the United States:  http://bit.ly/2IqzCyu  pic.twitter.com/oIJiaASHNl","Learn how NYP and Qventus, an operations management solution for health systems, is using artificial intelligence to increase efficiency for patients in the United States:   ",-0.6,1.0,1,0,0,1,0,Negative,Subjective
274,Dr. Virginia Apgar would have turned 109 today & @GoogleDoodles is honoring her legacy. Dr. Apgar directed the anesthesia division at #NYP & created a test for post-birth assessment that's saved countless newborn lives. Happy Birthday!  https://cnn.it/2LwToW1  @CNN @ColumbiaMed pic.twitter.com/2GWFHpqqkZ,Dr. Virginia Apgar would have turned 109 today & GoogleDoodles is honoring her legacy. Dr. Apgar directed the anesthesia division at NYP & created a test for post-birth assessment that's saved countless newborn lives. Happy Birthday!   CNN ColumbiaMed ,0.5,0.75,1,0,1,0,0,Positive,Subjective
275,"For #ThrowbackThursday, we are sending congratulations to our hundreds of #NYP employees who completed this year's @jpmorgan Corporate Challenge! #NYPBeHealthy #NYPPride #JPMCC #TBT pic.twitter.com/AzWIwH8H2n","For ThrowbackThursday, we are sending congratulations to our hundreds of NYP employees who completed this year's jpmorgan Corporate Challenge! NYPBeHealthy NYPPride JPMCC TBT ",0.0,0.0,0,1,0,0,1,Neutral,Objective
276,#NYP & @WeillCornell's Dr. Koen van Besien discusses the use of autologous stem cell transplantation in patients with large cell lymphoma and multiple myeloma with @OncLive:  http://bit.ly/2Ixx5Oi . pic.twitter.com/y5CitAjEX6,NYP & WeillCornell's Dr. Koen van Besien discusses the use of autologous stem cell transplantation in patients with large cell lymphoma and multiple myeloma with OncLive:   ,0.10714285714285714,0.21428571428571427,0,1,1,0,0,Positive,Objective
277,"In honor of #ScoliosisAwarenessMonth, Surgeon-in-Chief at the #NYP Daniel and Jane Och Spine Hospital @LLenkeMD is talking about advances in patient care. pic.twitter.com/7LrBlPLWCp","In honor of ScoliosisAwarenessMonth, Surgeon-in-Chief at the NYP Daniel and Jane Och Spine Hospital LLenkeMD is talking about advances in patient care. ",0.0,0.0,0,1,0,0,1,Neutral,Objective
278,#NYP Morgan Stanley Children's Hospital's @AlokPatelMD is sharing tips for preventing childhood obesity and what pediatricians want parents to know:  http://bit.ly/2Lb8u3Z  CC: @ColumbiaDoctors pic.twitter.com/mBCEorLE5L,NYP Morgan Stanley Children's Hospital's AlokPatelMD is sharing tips for preventing childhood obesity and what pediatricians want parents to know:   CC: ColumbiaDoctors ,0.0,0.0,0,1,0,0,1,Neutral,Objective
279,".@BillPerkinsNYC learned how to save a life! Did you? Sending a BIG #thankyou to @nycHealthy for a great day! If you missed our #HandsOnlyCPR training expo, learn more here:  http://bit.ly/2LNhm0b  #NationalCPRWeek pic.twitter.com/gHfPT4grIM",".BillPerkinsNYC learned how to save a life! Did you? Sending a BIG thankyou to nycHealthy for a great day! If you missed our HandsOnlyCPR training expo, learn more here:   NationalCPRWeek ",0.5,0.45,0,1,1,0,0,Positive,Objective
280,"Had a great time learning #HandsOnlyCPR today!  With proper training, any New Yorker can administer this simple technique to help save the life of a neighbor in need:  http://nyp.org/cpr  pic.twitter.com/PotCARhvSn","Had a great time learning HandsOnlyCPR today!  With proper training, any New Yorker can administer this simple technique to help save the life of a neighbor in need:   ",0.28409090909090906,0.4154220779220779,0,1,1,0,0,Positive,Objective
281,"In a time of crisis, you can make a difference. We are proud to train the #EastHarlem community in @Hands_Only_CPR today with @nycHealthy. Join us until 2pm today!  http://bit.ly/2sxcsw6  #HandsOnlyCPR #NationalCPRWeek pic.twitter.com/k8SH5BJqe7","In a time of crisis, you can make a difference. We are proud to train the EastHarlem community in Hands_Only_CPR today with nycHealthy. Join us until 2pm today!   HandsOnlyCPR NationalCPRWeek ",1.0,1.0,1,0,1,0,0,Positive,Subjective
282,#HandsOnlyCPR involves three steps:1️⃣ Check for responsiveness/breathing2️⃣ Call 911 (or have someone else call)3️⃣ Start chest compressions (2 per second at least 2 inches deep) pic.twitter.com/9l7AhHNoWQ,HandsOnlyCPR involves three steps:1️⃣ Check for responsiveness/breathing2️⃣ Call 911 (or have someone else call)3️⃣ Start chest compressions (2 per second at least 2 inches deep) ,-0.1,0.26666666666666666,0,1,0,1,0,Negative,Objective
283,“#HandsOnlyCPR is absolutely useful and it’s something that everyone can do.” - @DrBassettDOHMH on the importance of @Hands_Only_CPR training in #NewYorkCity. #NationalCPRWeek CC: @nycHealthy pic.twitter.com/8dFxYFsZMq,“HandsOnlyCPR is absolutely useful and it’s something that everyone can do.” - DrBassettDOHMH on the importance of Hands_Only_CPR training in NewYorkCity. NationalCPRWeek CC: nycHealthy ,0.3,0.0,0,1,1,0,0,Positive,Objective
284,We’re training New Yorkers in #HandsOnlyCPR today in East Harlem with @nyphospital. pic.twitter.com/sLjKgs6g73,We’re training New Yorkers in HandsOnlyCPR today in East Harlem with nyphospital. ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
285,Starting now at 171 East 110th Street in #EastHarlem: #NYP and @nycHealthy are hosting a @Hands_Only_CPR Expo until 2pm! We invite you to join us and learn this life-saving technique! #HandsOnlyCPR #NationalCPRWeek pic.twitter.com/DWpqwTpCIv,Starting now at 171 East 110th Street in EastHarlem: NYP and nycHealthy are hosting a Hands_Only_CPR Expo until 2pm! We invite you to join us and learn this life-saving technique! HandsOnlyCPR NationalCPRWeek ,0.0,0.1,0,1,0,0,1,Neutral,Objective
286,"This Wednesday we are staying hydrated! It is easy and fun when you add your favorite frozen fruits to water for a cool, refreshing beverage! #NYPBeHealthy #WellnessWednesday pic.twitter.com/YzDdnvBJrH","This Wednesday we are staying hydrated! It is easy and fun when you add your favorite frozen fruits to water for a cool, refreshing beverage! NYPBeHealthy WellnessWednesday ",0.4416666666666667,0.7366666666666666,1,0,1,0,0,Positive,Subjective
287,"Everyone can learn how to save a life, it only takes a minute! Join #NYP and @nycHealthy for a @Hands_Only_CPR Training Expo at the East Harlem Asthma Center for Excellence today and see why it's important to “Check, Call, Compress”:  http://bit.ly/2sqTRkC  #HandsOnlyCPR pic.twitter.com/KcNTLsUBXd","Everyone can learn how to save a life, it only takes a minute! Join NYP and nycHealthy for a Hands_Only_CPR Training Expo at the East Harlem Asthma Center for Excellence today and see why it's important to “Check, Call, Compress”:   HandsOnlyCPR ",0.10000000000000002,0.7000000000000001,1,0,1,0,0,Positive,Subjective
288,"@DDWMeeting It’s been another great year at #DDW18, filled with productive conversations and the newest advances in digestive health. Thank you again to @ddwmeeting, @WeillCornell, and @ColumbiaDoctors- we’re already looking forward to next year! pic.twitter.com/vHKyPAtSQI","DDWMeeting It’s been another great year at DDW18, filled with productive conversations and the newest advances in digestive health. Thank you again to ddwmeeting, WeillCornell, and ColumbiaDoctors- we’re already looking forward to next year! ",0.4000000000000001,0.5499999999999999,1,0,1,0,0,Positive,Subjective
289,Excited to co-host @Giants #TownHall @nyphospital w/ @davediehl66. #JohnMara #PatShurmur #EliManning @TheHumble_21 @soldernate @MROGLETREE52 @saquon answer fans questions @BeaconTheatre. #teamsaks #ad @saks @JackVictorStyle pic.twitter.com/HLPBkcvNl6,Excited to co-host Giants TownHall nyphospital w/ davediehl66. JohnMara PatShurmur EliManning TheHumble_21 soldernate MROGLETREE52 saquon answer fans questions BeaconTheatre. teamsaks ad saks JackVictorStyle ,0.375,0.75,1,0,1,0,0,Positive,Subjective
290,"The #NYP David H. Koch Center is revolutionizing radiation therapy. See how an MRI-guided linear accelerator, the first on the East Coast, promises patients more targeted treatment for cancerous tumors:  http://bit.ly/2jIaQLs  #DHKatNYP pic.twitter.com/8M7cOm2wX3","The NYP David H. Koch Center is revolutionizing radiation therapy. See how an MRI-guided linear accelerator, the first on the East Coast, promises patients more targeted treatment for cancerous tumors:   DHKatNYP ",0.21666666666666667,0.3111111111111111,0,1,1,0,0,Positive,Objective
291,"""Hospitals are data factories – using that information is important for us, but we are obligated to protect that information and people’s privacy."" See more of Dr. Corwin's talk on how technology is changing healthcare with @_melaevans & @EconClubNY:  http://bit.ly/2LZ4Iva  pic.twitter.com/E1K9rmEsRl","""Hospitals are data factories – using that information is important for us, but we are obligated to protect that information and people’s privacy."" See more of Dr. Corwin's talk on how technology is changing healthcare with _melaevans & EconClubNY:   ",0.45,0.75,1,0,1,0,0,Positive,Subjective
