,tweet,processed_tweet,polarity,subjectivity,sub,obj,pos,neg,neu,Sentiment,Objectivity
959,Start your day off on the right foot with these simple yet powerful morning rituals:  https://bit.ly/2IkadpV  #ThursdayMotivation,Start your day off on the right foot with these simple yet powerful morning rituals:   ThursdayMotivation,0.1952380952380952,0.6309523809523809,1,0,1,0,0,Positive,Subjective
960,"Whether you’re a pro athlete, a weekend warrior or not all that into fitness, it’s important to make time for your health. Hear MLSE CCO Dave Hopkinson’s story @CleveClinicCan pic.twitter.com/3tgqBzR32P","Whether you’re a pro athlete, a weekend warrior or not all that into fitness, it’s important to make time for your health. Hear MLSE CCO Dave Hopkinson’s story CleveClinicCan ",0.4,1.0,1,0,1,0,0,Positive,Subjective
961,"Studies have linked both green and black #tea to a range of health benefits. Tea contains compounds called polyphenols, which may help to protect against some types of cancer, heart disease, and other chronic illnesses. pic.twitter.com/Ev74CRoRX3","Studies have linked both green and black tea to a range of health benefits. Tea contains compounds called polyphenols, which may help to protect against some types of cancer, heart disease, and other chronic illnesses. ",-0.1638888888888889,0.3694444444444445,0,1,0,1,0,Negative,Objective
962,Accidentally abandoned your workout routine? C'est la vie. Just don't jump back in where you left off. Lifting or stretching too much too soon can cause micro trauma in your muscles. Try this instead:  https://cle.clinic/2rL8KyP  pic.twitter.com/ce0QWE9LLY,Accidentally abandoned your workout routine? C'est la vie. Just don't jump back in where you left off. Lifting or stretching too much too soon can cause micro trauma in your muscles. Try this instead:   ,0.06666666666666668,0.06666666666666668,0,1,1,0,0,Positive,Objective
963,"A true “breakfast of champions” is focused on whole foods and includes plenty of protein. Research suggests that a protein-packed #breakfast can help reduce food cravings, stabilize blood sugar, and prevent overeating later in the day. pic.twitter.com/eusDBjo72k","A true “breakfast of champions” is focused on whole foods and includes plenty of protein. Research suggests that a protein-packed breakfast can help reduce food cravings, stabilize blood sugar, and prevent overeating later in the day. ",0.18333333333333326,0.35000000000000003,0,1,1,0,0,Positive,Objective
964,"If you’re stressed, consider seeing a psychologist. Having someone completely objective listen can significantly boost #stress management. Not sure where to start? We now offer individual and couple’s counselling:  https://cle.clinic/2FCtGvS  pic.twitter.com/3vutEtrBM3","If you’re stressed, consider seeing a psychologist. Having someone completely objective listen can significantly boost stress management. Not sure where to start? We now offer individual and couple’s counselling:   ",0.03125,0.5659722222222222,1,0,1,0,0,Positive,Subjective
965,"Puree frozen peeled bananas to make “ice cream.” Add peanut butter, dark chocolate chips to create your own flavours. pic.twitter.com/SMgoXSQH9k","Puree frozen peeled bananas to make “ice cream.” Add peanut butter, dark chocolate chips to create your own flavours. ",0.225,0.7,1,0,1,0,0,Positive,Subjective
966,Spring cleaning...for your fridge? Read up on the items that experts say you should toss:  https://cle.clinic/2raD19L  pic.twitter.com/XK6VgCyFl4,Spring cleaning...for your fridge? Read up on the items that experts say you should toss:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
967,Happy Victoria Day! BBQ time? Swap 100% whole grain buns for standard white buns and you’ll get a lot more vitamins and minerals. pic.twitter.com/LnRRFfV3gY,Happy Victoria Day! BBQ time? Swap 100% whole grain buns for standard white buns and you’ll get a lot more vitamins and minerals. ,0.34,0.38,0,1,1,0,0,Positive,Objective
968,"Taking an aspirin might save your life during some medical emergencies — when you’re having a heart attack, for instance. But it can make things worse in other cases. Know the difference:  https://cle.clinic/2H29FAA  pic.twitter.com/Fyrteb5k7N","Taking an aspirin might save your life during some medical emergencies — when you’re having a heart attack, for instance. But it can make things worse in other cases. Know the difference:   ",-0.17500000000000002,0.325,0,1,0,1,0,Negative,Objective
969,"Vitamin D may provide protection from hypertension, cancer and several autoimmune diseases. Data also show that spending just 10 minutes outside will increase your feelings of wellness and vitality as long as you’re paying attention to nature and your natural surroundings. pic.twitter.com/DthNOpAkZ2","Vitamin D may provide protection from hypertension, cancer and several autoimmune diseases. Data also show that spending just 10 minutes outside will increase your feelings of wellness and vitality as long as you’re paying attention to nature and your natural surroundings. ",0.0125,0.2125,0,1,1,0,0,Positive,Objective
970,Hummus addict? Try this fun variation:  https://cle.clinic/2jWXsDk  pic.twitter.com/2uLl95gOd5,Hummus addict? Try this fun variation:   ,0.3,0.2,0,1,1,0,0,Positive,Objective
971,"Is it déjà vu? People who have more education, remember their dreams, hold liberal beliefs and travel are more prone to this sensation. Déjà vu also is more likely on evenings and weekends. #FunFactFriday pic.twitter.com/we0qZ1n9L4","Is it déjà vu? People who have more education, remember their dreams, hold liberal beliefs and travel are more prone to this sensation. Déjà vu also is more likely on evenings and weekends. FunFactFriday ",0.375,0.625,1,0,1,0,0,Positive,Subjective
972,Biking is an excellent form of exercise. Just make sure you're not setting yourself up for injury:  https://cle.clinic/2GtN8LR  #BikeToWorkDay pic.twitter.com/SPBxxGsxfQ,Biking is an excellent form of exercise. Just make sure you're not setting yourself up for injury:   BikeToWorkDay ,0.75,0.9444444444444444,1,0,1,0,0,Positive,Subjective
973,"Don’t delay taking medicine to treat your multiple sclerosis. The sooner you start taking MS drugs, the better, says new guidelines  https://cle.clinic/2L6L8wm  pic.twitter.com/sQloeMljIY","Don’t delay taking medicine to treat your multiple sclerosis. The sooner you start taking MS drugs, the better, says new guidelines   ",0.21212121212121213,0.3181818181818182,0,1,1,0,0,Positive,Objective
974,Stiff back? Try loosening up with these gentle stretches  https://cle.clinic/2IjuZGm  pic.twitter.com/6FWp9INp93,Stiff back? Try loosening up with these gentle stretches   ,-0.004761904761904754,0.43333333333333335,0,1,0,1,0,Negative,Objective
975,"When dinner needs to be ready quickly and you want a #vegetarian meal, try this roasted Italian vegetable pasta salad:  https://cle.clinic/2GkgI6l  pic.twitter.com/dlGnFM6PDF","When dinner needs to be ready quickly and you want a vegetarian meal, try this roasted Italian vegetable pasta salad:   ",0.17777777777777778,0.3333333333333333,0,1,1,0,0,Positive,Objective
976,Pop quiz: which kind of skin problem can duct tape fix?  https://cle.clinic/2rI3JpG  pic.twitter.com/HLQWcnhfTN,Pop quiz: which kind of skin problem can duct tape fix?   ,0.6,0.9,1,0,1,0,0,Positive,Subjective
977,"What are your fitness goals for the summer? Stop by our Wellness Wednesday booth on the concourse level of @BrookfieldPLTO today from 11-2 to chat with our experts about all things exercise, sports and fitness. Plus, enter to win a bike! pic.twitter.com/btOvPC7lrl","What are your fitness goals for the summer? Stop by our Wellness Wednesday booth on the concourse level of BrookfieldPLTO today from 11-2 to chat with our experts about all things exercise, sports and fitness. Plus, enter to win a bike! ",1.0,0.4,0,1,1,0,0,Positive,Objective
978,"Spices such as cinnamon, turmeric, ginger, rosemary, sage, cloves, mustard seed, cumin and oregano have concentrated amounts of antioxidants in them that help with decreasing your risk for heart disease, stroke, certain cancers, overall inflammation and even bacterial infections. pic.twitter.com/0qF5rz74jU","Spices such as cinnamon, turmeric, ginger, rosemary, sage, cloves, mustard seed, cumin and oregano have concentrated amounts of antioxidants in them that help with decreasing your risk for heart disease, stroke, certain cancers, overall inflammation and even bacterial infections. ",0.07142857142857142,0.35714285714285715,0,1,1,0,0,Positive,Objective
979,"Yoga is not just about stretching: It improves all 4 of the major components of physical fitness: cardio, strength, flexibility and balance. We now offer #yoga therapy at Cleveland Clinic Canada:  https://cle.clinic/2C43N6h  pic.twitter.com/NEJneC9fMP","Yoga is not just about stretching: It improves all 4 of the major components of physical fitness: cardio, strength, flexibility and balance. We now offer yoga therapy at Cleveland Clinic Canada:   ",0.03125,0.3214285714285714,0,1,1,0,0,Positive,Objective
980,"Have you tried our cherry chocolate-chip ice cream recipe? It's made without a drop of milk and hardly any sugar (yes, really):  https://cle.clinic/2KodOjl  #NationalChocolateChipDay pic.twitter.com/5BP3ZbNUty","Have you tried our cherry chocolate-chip ice cream recipe? It's made without a drop of milk and hardly any sugar (yes, really):   NationalChocolateChipDay ",-0.04583333333333334,0.37083333333333335,0,1,0,1,0,Negative,Objective
981,It’s not just failing to wear sunscreen that ups your risk of sun damage. These habits put you at risk as well:  https://bit.ly/2IitofH  pic.twitter.com/7ha1uDZSCR,It’s not just failing to wear sunscreen that ups your risk of sun damage. These habits put you at risk as well:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
982,"Both raw and cooked veggies and fruit have benefits. While some nutrients, like vitamin C, break down with cooking, others are retained or even increase with cooking. For example, the beneficial plant chemical lycopene, present in tomatoes, increases when the tomatoes are cooked. pic.twitter.com/o0pdmLquyO","Both raw and cooked veggies and fruit have benefits. While some nutrients, like vitamin C, break down with cooking, others are retained or even increase with cooking. For example, the beneficial plant chemical lycopene, present in tomatoes, increases when the tomatoes are cooked. ",-0.1287749287749288,0.2501424501424501,0,1,0,1,0,Negative,Objective
983,"High blood pressure now affects 1.13 billion people worldwide, according to the World Health Organization. Try to eat a plant-based diet that’s low in sodium, exercise regularly, enjoy no more than 2 alcoholic drinks a night, practice stress management, and prioritize sleep. pic.twitter.com/tydceQrFzQ","High blood pressure now affects 1.13 billion people worldwide, according to the World Health Organization. Try to eat a plant-based diet that’s low in sodium, exercise regularly, enjoy no more than 2 alcoholic drinks a night, practice stress management, and prioritize sleep. ",0.012000000000000007,0.46799999999999997,0,1,1,0,0,Positive,Objective
984,"The happiest people fully immerse themselves in activities that are challenging but doable. Whether your activity is a sport, a work project, or even an intense conversation with a friend, you become entirely absorbed in the activity — you’re “in the zone.” pic.twitter.com/ySLAmhHd81","The happiest people fully immerse themselves in activities that are challenging but doable. Whether your activity is a sport, a work project, or even an intense conversation with a friend, you become entirely absorbed in the activity — you’re “in the zone.” ",0.3333333333333333,0.9666666666666668,1,0,1,0,0,Positive,Subjective
985,"When you sleep on your stomach, often you will end up twisting your head one way or the other for hours at a time. As hard as it may be to change your preferred sleep position, it’s worth a try. Sleeping on your back or side is best for your neck. pic.twitter.com/JsDiXvbDaZ","When you sleep on your stomach, often you will end up twisting your head one way or the other for hours at a time. As hard as it may be to change your preferred sleep position, it’s worth a try. Sleeping on your back or side is best for your neck. ",0.17666666666666667,0.2633333333333333,0,1,1,0,0,Positive,Objective
986,Food is an important part of your game plan. Find out the best fuel for your body before your sport:  https://cle.clinic/2GfsUpT  #FitnessFriday pic.twitter.com/pALaplJxL3,Food is an important part of your game plan. Find out the best fuel for your body before your sport:   FitnessFriday ,0.3333333333333333,0.5666666666666667,1,0,1,0,0,Positive,Subjective
987,Should you have both knees replaced at the same time?  https://cle.clinic/2HDzpaz  pic.twitter.com/jtdEUI9ip6,Should you have both knees replaced at the same time?   ,0.0,0.125,0,1,0,0,1,Neutral,Objective
988,"Ladies, give your feet a break from heels. From hammertoes to serious back woes, the list of injuries from chronic heel use is a long one. pic.twitter.com/eVRXVrHVxY","Ladies, give your feet a break from heels. From hammertoes to serious back woes, the list of injuries from chronic heel use is a long one. ",-0.12777777777777774,0.3555555555555556,0,1,0,1,0,Negative,Objective
989,"If you’re suffering from back pain, read this:  http://cle.clinic/1Nj6rVJ  pic.twitter.com/a20p71Hy8S","If you’re suffering from back pain, read this:   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
990,You don’t need special training to keep someone alive with CPR or an automated external defibrillator (AED). Just follow these tips  https://cle.clinic/2ISrnrz  pic.twitter.com/wTYOIYsQKJ,You don’t need special training to keep someone alive with CPR or an automated external defibrillator (AED). Just follow these tips   ,0.1523809523809524,0.35714285714285715,0,1,1,0,0,Positive,Objective
991,"Skipping breakfast has been associated with hardening of the arteries and may make you more likely to overeat later in the day. In fact, you may want to make #breakfast your biggest meal of the day. Some research shows that doing so may help with long-term weight management. pic.twitter.com/ZoLScAsjyF","Skipping breakfast has been associated with hardening of the arteries and may make you more likely to overeat later in the day. In fact, you may want to make breakfast your biggest meal of the day. Some research shows that doing so may help with long-term weight management. ",0.16666666666666666,0.5,0,1,1,0,0,Positive,Objective
992,"We all have someone who makes our lives better in some way. Call that person up or write them a letter to share how much they mean to you. It will make that person’s day (and yours, too). #Gratitude pic.twitter.com/BeqKVruDfd","We all have someone who makes our lives better in some way. Call that person up or write them a letter to share how much they mean to you. It will make that person’s day (and yours, too). Gratitude ",0.12916666666666665,0.4625,0,1,1,0,0,Positive,Objective
993,"Looking down at your phone all day pretty much guarantees a stiff neck! The muscles around your neck joints tire and overstretch. To minimize pain, avoid tilting your head down or to the side.  https://cle.clinic/2HOxtYX  pic.twitter.com/uRY4DcX73u","Looking down at your phone all day pretty much guarantees a stiff neck! The muscles around your neck joints tire and overstretch. To minimize pain, avoid tilting your head down or to the side.   ",-0.02579365079365081,0.4555555555555556,0,1,0,1,0,Negative,Objective
994,"Simple ways to increase family activity:- Bike or walk with kids to school some days- Take a family walk after dinner- Hike, bike or walk the city on weekends  #BikeToSchoolDay pic.twitter.com/xa90XLn4Mn","Simple ways to increase family activity:- Bike or walk with kids to school some days- Take a family walk after dinner- Hike, bike or walk the city on weekends  BikeToSchoolDay ",0.0,0.35714285714285715,0,1,0,0,1,Neutral,Objective
995,"Strength training stops bone loss and can even build new bone — reducing the risk of fractures. It improves balance, boosts energy, builds confidence, combats depression and improves appearance. Not sure where to start? Try personal training:  https://cle.clinic/2ppvOR9  pic.twitter.com/VFSJdCLi8o","Strength training stops bone loss and can even build new bone — reducing the risk of fractures. It improves balance, boosts energy, builds confidence, combats depression and improves appearance. Not sure where to start? Try personal training:   ",-0.03787878787878788,0.5478114478114479,1,0,0,1,0,Negative,Subjective
996,"Meditation, #yoga, and tai chi may help to counteract changes in your DNA that can lead to ailments ranging from depression to cancer. pic.twitter.com/pqHVli8n3T","Meditation, yoga, and tai chi may help to counteract changes in your DNA that can lead to ailments ranging from depression to cancer. ",0.0,0.0,0,1,0,0,1,Neutral,Objective
997,"Steel-cut oats are a #breakfast favourite, rich in fiber and extra filling. Let your slow cooker do the work overnight to save precious time in the morning (and to wake up to wonderful smells).  https://cle.clinic/2vZT3rR  pic.twitter.com/4ThCcm6TJs","Steel-cut oats are a breakfast favourite, rich in fiber and extra filling. Let your slow cooker do the work overnight to save precious time in the morning (and to wake up to wonderful smells).   ",0.315,0.65,1,0,1,0,0,Positive,Subjective
998,Need a memory boost? Doctors may prescribe jumping jacks:  https://cle.clinic/2I6Pnd2  pic.twitter.com/i69DpxtZ4I,Need a memory boost? Doctors may prescribe jumping jacks:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
999,Want improved posture? Try strengthening your core with this move  https://cle.clinic/2EOrilr  pic.twitter.com/gGzpE65hPz,Want improved posture? Try strengthening your core with this move   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1000,"Melanoma can occur anywhere on your body, not just your back, shoulders or nose. If you're at high risk, get a head-to-toe, everywhere-the-sun-doesn’t-shine evaluation:  https://cle.clinic/2IhkrH3  #MelanomaMonday pic.twitter.com/B1sOpoCUd9","Melanoma can occur anywhere on your body, not just your back, shoulders or nose. If you're at high risk, get a head-to-toe, everywhere-the-sun-doesn’t-shine evaluation:   MelanomaMonday ",0.08,0.27,0,1,1,0,0,Positive,Objective
1001,Bleeding between periods? How to tell if it’s a problem  https://cle.clinic/2HDWqaj  pic.twitter.com/GjA3sr6xvi,Bleeding between periods? How to tell if it’s a problem   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1002,Berry Chia Seed Jam: Try this simple recipe instead of turning to store-bought jellies or jams sweetened with high-fructose corn syrup:  https://cle.clinic/2JNm90u  pic.twitter.com/GqiG4Fmphg,Berry Chia Seed Jam: Try this simple recipe instead of turning to store-bought jellies or jams sweetened with high-fructose corn syrup:   ,0.0,0.35714285714285715,0,1,0,0,1,Neutral,Objective
1003,5 foods you should always have in your fridge  https://cle.clinic/2HDwizp  pic.twitter.com/CDHjmINnFg,5 foods you should always have in your fridge   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1004,"Advil's better for fever, pain & inflammation. But headache or arthritis pain? Reach for Tylenol. To minimize risks and maximize benefits, alternate between the two because they're metabolized differently.  https://cle.clinic/2K8SBed  pic.twitter.com/gNFvdHyTwn","Advil's better for fever, pain & inflammation. But headache or arthritis pain? Reach for Tylenol. To minimize risks and maximize benefits, alternate between the two because they're metabolized differently.   ",0.16666666666666666,0.3666666666666667,0,1,1,0,0,Positive,Objective
1005,Have you tried jicama yet?  https://cle.clinic/2ramBxq  pic.twitter.com/Hm9hcxDfHw,Have you tried jicama yet?   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1006,A plant-based diet as medicine? Experts discuss:  https://wb.md/2w8W49r  #Vegetarian #Vegan pic.twitter.com/Z1kPJEbOfH,A plant-based diet as medicine? Experts discuss:   Vegetarian Vegan ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1007,How more #sleep can lead to better food choices:  https://cle.clinic/2HZlpoO  pic.twitter.com/uTI6U0EytA,How more sleep can lead to better food choices:   ,0.5,0.5,0,1,1,0,0,Positive,Objective
1008,"Don’t let pain get in the way of your #golf game. Our golf screening program is designed to help you determine the proper form required for you to enjoy your sport, injury free:  https://cle.clinic/2I89rvA  pic.twitter.com/qnJuWkrlXa","Don’t let pain get in the way of your golf game. Our golf screening program is designed to help you determine the proper form required for you to enjoy your sport, injury free:   ",0.1,0.45,0,1,1,0,0,Positive,Objective
1009,Working out every day to hit your fitness goals sounds like a great idea. But it may be what derails you from reaching your goal. Read what the experts at @CleveClinicCan have to say: http://cle.clinic/2j5x5Ll ,Working out every day to hit your fitness goals sounds like a great idea. But it may be what derails you from reaching your goal. Read what the experts at CleveClinicCan have to say: ,0.8,0.75,1,0,1,0,0,Positive,Subjective
1010,"As a general eating guideline, try author Michael Pollan’s simple, sage advice: “Eat food. Not too much. Mostly plants.” #WellnessWednesday pic.twitter.com/qXSbalw0AQ","As a general eating guideline, try author Michael Pollan’s simple, sage advice: “Eat food. Not too much. Mostly plants.” WellnessWednesday ",0.18333333333333326,0.4523809523809524,0,1,1,0,0,Positive,Objective
1011,Research on workplace dynamics suggests that the quality of our daily interactions with colleagues affects our well-being and work performance — and that improving them could bolster happiness and creativity and reduce work-related stress. pic.twitter.com/l4QNOr49eP,Research on workplace dynamics suggests that the quality of our daily interactions with colleagues affects our well-being and work performance — and that improving them could bolster happiness and creativity and reduce work-related stress. ,0.35,0.1,0,1,1,0,0,Positive,Objective
1012,Do you have a sports hernia? How to tell: https://bit.ly/2HxNjKE ,Do you have a sports hernia? How to tell: ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1013,"After a strenuous workout, we all know our bodies need recovery time. But sometimes, we don’t focus on recovery like we should because we want to progress. Try these 6 recovery tips:  https://cle.clinic/2H55a8i  pic.twitter.com/ZxypPbGkFo","After a strenuous workout, we all know our bodies need recovery time. But sometimes, we don’t focus on recovery like we should because we want to progress. Try these 6 recovery tips:   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1014,"Many of us likely don’t pay attention to how fast we walk, but a recent study suggests that our walking speed might be tied to our risk for developing heart disease. https://cle.clinic/2JzYqAX ","Many of us likely don’t pay attention to how fast we walk, but a recent study suggests that our walking speed might be tied to our risk for developing heart disease. ",0.175,0.5875,1,0,1,0,0,Positive,Subjective
1015,Is flavoured yogurt a healthy choice?  https://cle.clinic/2qBPtPO  pic.twitter.com/8dTAjJZqcB,Is flavoured yogurt a healthy choice?   ,0.5,0.5,0,1,1,0,0,Positive,Objective
1016,"Swap out your regular #pizza crust for either a whole-grain or cauliflower base. And pile on those veggies. So go ahead, have a slice! pic.twitter.com/ymXU5oxGtd","Swap out your regular pizza crust for either a whole-grain or cauliflower base. And pile on those veggies. So go ahead, have a slice! ",-0.5,0.5384615384615384,1,0,0,1,0,Negative,Subjective
1017,5 testicular cancer symptoms that aren’t a lump. Know what to look for and catch it early https://cle.clinic/2JlZ3OA ,5 testicular cancer symptoms that aren’t a lump. Know what to look for and catch it early ,0.1,0.3,0,1,1,0,0,Positive,Objective
1018,"Want to slow down aging? Keep moving! Regular #exercise can help you manage your weight and lower your risk of chronic illnesses. But it also can slow down the process of aging itself, according to new research. pic.twitter.com/3tbWDFkU42","Want to slow down aging? Keep moving! Regular exercise can help you manage your weight and lower your risk of chronic illnesses. But it also can slow down the process of aging itself, according to new research. ",-0.13560606060606062,0.3182077182077182,0,1,0,1,0,Negative,Objective
1019,"#Brunch idea: Light, crispy potato latkes. Scrumptious and easy to make pic.twitter.com/zGEHkn0yNq","Brunch idea: Light, crispy potato latkes. Scrumptious and easy to make ",0.4166666666666667,0.7666666666666666,1,0,1,0,0,Positive,Subjective
1020,How healthy is 100 percent fruit juice?  https://cle.clinic/2H8g4de  pic.twitter.com/UPRyBUYO2k,How healthy is 100 percent fruit juice?   ,0.5,0.5,0,1,1,0,0,Positive,Objective
1021,Do you yell at the ref at a sports game? Power your way through laryngitis to be heard at work? Show your voice a little more love so it serves you well over time. Here’s how:  https://cle.clinic/2HsjPxz  pic.twitter.com/eNQTQDPydB,Do you yell at the ref at a sports game? Power your way through laryngitis to be heard at work? Show your voice a little more love so it serves you well over time. Here’s how:   ,0.103125,0.5,0,1,1,0,0,Positive,Objective
1022,"Bring a little Italian to your dinner table. This #chicken scaloppini recipe calls for olive oil, garlic, fresh lemon and a little whole wheat flour. Each delicious serving contains only 150 calories.  https://cle.clinic/2qCEPYb  pic.twitter.com/4HcWERSeeX","Bring a little Italian to your dinner table. This chicken scaloppini recipe calls for olive oil, garlic, fresh lemon and a little whole wheat flour. Each delicious serving contains only 150 calories.   ",0.06562499999999999,0.60625,1,0,1,0,0,Positive,Subjective
1023,Did you know that running can benefit your back?  https://cle.clinic/2H3w98i  pic.twitter.com/RnADsAMvL7,Did you know that running can benefit your back?   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1024,"Most people need between 7-9 hours of sleep. After a workout, it’s even more important to achieve this amount of sleep to aid in your recovery. If you’re not resting enough, you will not feel the full benefits of your #workout and you won’t effectively rebuild those muscles. pic.twitter.com/2lP65JFiqj","Most people need between 7-9 hours of sleep. After a workout, it’s even more important to achieve this amount of sleep to aid in your recovery. If you’re not resting enough, you will not feel the full benefits of your workout and you won’t effectively rebuild those muscles. ",0.39166666666666666,0.6416666666666666,1,0,1,0,0,Positive,Subjective
1025,How you can best deal with challenging co-workers:  https://cle.clinic/2JPrVPj  pic.twitter.com/5h6wTUF7SQ,How you can best deal with challenging co-workers:   ,0.75,0.65,1,0,1,0,0,Positive,Subjective
1026,"Your posture can’t affect your health, right? Wrong! https://bit.ly/2qGXgMg ","Your posture can’t affect your health, right? Wrong! ",-0.16964285714285715,0.7178571428571429,1,0,0,1,0,Negative,Subjective
1027,Cheer for your favourite team- safely!  http://bit.ly/1A1W152  #Leafs #NHL #Raps #TFC pic.twitter.com/tZBSHuFbFu,Cheer for your favourite team- safely!   Leafs NHL Raps TFC ,0.625,0.5,0,1,1,0,0,Positive,Objective
1028,"Cardio is the only exercise that lowers your risk of heart disease, but resistance training keeps you strong, active and mobile. So how to pick? You need both!  https://cle.clinic/2JU1OXp  pic.twitter.com/ucIyfb1dag","Cardio is the only exercise that lowers your risk of heart disease, but resistance training keeps you strong, active and mobile. So how to pick? You need both!   ",0.08888888888888886,0.7777777777777778,1,0,1,0,0,Positive,Subjective
1029,"Regular exercise (both cardio and resistance) helps to lower your blood sugar and makes your cells more sensitive to insulin, both of which help prevent #diabetes. pic.twitter.com/UMWID4kREG","Regular exercise (both cardio and resistance) helps to lower your blood sugar and makes your cells more sensitive to insulin, both of which help prevent diabetes. ",0.2,0.4923076923076923,0,1,1,0,0,Positive,Objective
1030,How the springtime sun can fool you and damage your skin:  https://cle.clinic/2GXFH0u  pic.twitter.com/KzaizJU20W,How the springtime sun can fool you and damage your skin:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1031,Stop by our Wellness Wednesday booth tomorrow between 11-2 in the @BrookfieldPLTO concourse and talk to @CleveClinicCan experts about preventing injury in your fave sport. Plus enter to win a massage and a golf package! pic.twitter.com/I4IrvfTlJD,Stop by our Wellness Wednesday booth tomorrow between 11-2 in the BrookfieldPLTO concourse and talk to CleveClinicCan experts about preventing injury in your fave sport. Plus enter to win a massage and a golf package! ,1.0,0.4,0,1,1,0,0,Positive,Objective
1032,"Walk for two minutes. Repeat 15 times. Or walk for 10 minutes, thrice. The benefits for longevity appear to be almost exactly the same, according to an inspiring new study of physical activity patterns and life spans: https://nyti.ms/2pNBxkk ","Walk for two minutes. Repeat 15 times. Or walk for 10 minutes, thrice. The benefits for longevity appear to be almost exactly the same, according to an inspiring new study of physical activity patterns and life spans: ",0.17727272727272728,0.3944805194805195,0,1,1,0,0,Positive,Objective
1033,"Wondering what sort of salad might make a splash at your next dinner party? This colourful, sweet, crunchy and heart-healthy salad fits the bill.  https://cle.clinic/2pIcFuu  pic.twitter.com/KUM25jtz6A","Wondering what sort of salad might make a splash at your next dinner party? This colourful, sweet, crunchy and heart-healthy salad fits the bill.   ",0.175,0.325,0,1,1,0,0,Positive,Objective
1034,"Exercise in any form, not just hitting the gym, helps with life's little — and not-so-little — irritations. To relieve stress, try anything that gets you moving more than you have been. Our top picks:   https://cle.clinic/2GDYsWs  pic.twitter.com/6e8dI870ql","Exercise in any form, not just hitting the gym, helps with life's little — and not-so-little — irritations. To relieve stress, try anything that gets you moving more than you have been. Our top picks:    ",0.2708333333333333,0.5,0,1,1,0,0,Positive,Objective
1035,"Research shows that early risers — both men and women — may have a health edge. Night owls tend to eat more sugary foods in the morning, more sugar and fat at night, and less protein overall. pic.twitter.com/tpWawwCPrE","Research shows that early risers — both men and women — may have a health edge. Night owls tend to eat more sugary foods in the morning, more sugar and fat at night, and less protein overall. ",0.1866666666666667,0.2733333333333333,0,1,1,0,0,Positive,Objective
1036,"Making meals at home can be fast, easy and affordable. You’ll slash calories, sodium, sugar and saturated fat. Your waistline, wallet and doctor will thank you. pic.twitter.com/Qh4rKC0rUM","Making meals at home can be fast, easy and affordable. You’ll slash calories, sodium, sugar and saturated fat. Your waistline, wallet and doctor will thank you. ",0.31666666666666665,0.7166666666666667,1,0,1,0,0,Positive,Subjective
1037,This quick and easy recipe can serve as either a simple side for your grilled entrée or as a #vegetarian main course:  https://cle.clinic/2H7jgKc  pic.twitter.com/4BVMK8tUZH,This quick and easy recipe can serve as either a simple side for your grilled entrée or as a vegetarian main course:   ,0.2333333333333333,0.505952380952381,1,0,1,0,0,Positive,Subjective
1038,"Stick with water and avoid sodas, packaged iced tea, and other sugary drinks. Don’t be tricked into the diet-soda trap. Consuming diet soda is linked to an increased risk of diabetes, possibly because of changes in gut bacteria that affect metabolism. pic.twitter.com/XEykxhHHAL","Stick with water and avoid sodas, packaged iced tea, and other sugary drinks. Don’t be tricked into the diet-soda trap. Consuming diet soda is linked to an increased risk of diabetes, possibly because of changes in gut bacteria that affect metabolism. ",-0.0625,0.6875,1,0,0,1,0,Negative,Subjective
1039,Can kinesio tape help your athletic performance?  https://cle.clinic/2GeS8Ve  pic.twitter.com/2hk4KL0FYQ,Can kinesio tape help your athletic performance?   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1040,"If you're trying to hit your recommended 10,000 steps a day, try this simple trick. At work, find bathrooms on other floors — and take the stairs. pic.twitter.com/SbL6UtvNSs","If you're trying to hit your recommended 10,000 steps a day, try this simple trick. At work, find bathrooms on other floors — and take the stairs. ",-0.0625,0.3660714285714286,0,1,0,1,0,Negative,Objective
1041,"OK, you’ve had a lousy day. What do you do with your anger, frustration or resentment? Your choices can positively or negatively impact not just the rest of your day, but your relationships, life and peace of mind. Avoid these 3 behaviours:  https://cle.clinic/2HtFllE  pic.twitter.com/ezO4vjKb3f","OK, you’ve had a lousy day. What do you do with your anger, frustration or resentment? Your choices can positively or negatively impact not just the rest of your day, but your relationships, life and peace of mind. Avoid these 3 behaviours:   ",-0.25,0.4,0,1,0,1,0,Negative,Objective
