,tweet,processed_tweet,polarity,subjectivity,sub,obj,pos,neg,neu,Sentiment,Objectivity
291,Our pediatric nephrologist Dr. Matthew Sampson (@kidneyomicsamps ) and colleagues in France and Italy study children with #nephroticsyndrome across continents with the goal to develop better treatments:  http://michmed.org/EzD4Z  #kidneydisease pic.twitter.com/GoinNEfvz6,Our pediatric nephrologist Dr. Matthew Sampson (kidneyomicsamps ) and colleagues in France and Italy study children with nephroticsyndrome across continents with the goal to develop better treatments:   kidneydisease ,0.5,0.5,0,1,1,0,0,Positive,Objective
292,"“This intriguing data supports the idea that #rheumatoid #arthritis inflammation targets the #brain and not just the #joints."" Learn more about the new #research published in @NatureComms:   http://michmed.org/E1j2d  pic.twitter.com/SYlm5GR98f","“This intriguing data supports the idea that rheumatoid arthritis inflammation targets the brain and not just the joints."" Learn more about the new research published in NatureComms:    ",0.3121212121212121,0.4515151515151515,0,1,1,0,0,Positive,Objective
293,VIDEO: Some exemplary inpatient teaching physicians foster clinical reasoning.Our Patient Safety Enhancement Program examines how:  https://youtu.be/RGBMX9UfRVw ,VIDEO: Some exemplary inpatient teaching physicians foster clinical reasoning.Our Patient Safety Enhancement Program examines how:  ,0.0,0.0,0,1,0,0,1,Neutral,Objective
294,@GLAUCOMA World’s tiniest implant could be life-changing for the 3 million Americans with @glaucoma. Listen to @UMKelloggEye Dr. Manjool Shah talk with @MichiganRadio.  http://www.j.mp/2ywPmLV  pic.twitter.com/yPC7NE1m2B,GLAUCOMA World’s tiniest implant could be life-changing for the 3 million Americans with glaucoma. Listen to UMKelloggEye Dr. Manjool Shah talk with MichiganRadio.   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
295,A new effort to get minority medical students focused on #ophthalmology:  http://michmed.org/QRaGo  pic.twitter.com/Yfk3y0Bh1y,A new effort to get minority medical students focused on ophthalmology:   ,0.06818181818181818,0.2272727272727273,0,1,1,0,0,Positive,Objective
296,"What can the experience of military families teach us about the potential impacts of #FamilySeparation on children? Dr. Kate Rosenblum of our Dept. of Psychiatry co-authored this new opinion piece in @thehill, based on her research: http://michmed.org/EXlPa ","What can the experience of military families teach us about the potential impacts of FamilySeparation on children? Dr. Kate Rosenblum of our Dept. of Psychiatry co-authored this new opinion piece in thehill, based on her research: ",0.012121212121212116,0.5181818181818182,1,0,1,0,0,Positive,Subjective
297,"In patients with chronic inflammatory conditions, such as #rheumatoid #arthritis, there has been limited understanding of how this inflammation affects the brain. A new study published in @NatureComms examines this issue:  http://michmed.org/E1j2d  pic.twitter.com/nJYpJtjJMk","In patients with chronic inflammatory conditions, such as rheumatoid arthritis, there has been limited understanding of how this inflammation affects the brain. A new study published in NatureComms examines this issue:   ",0.021645021645021644,0.3658008658008658,0,1,1,0,0,Positive,Objective
298,A $5M NIH grant to our @UMInjuryCenter will find ways to reduce injuries/deaths among children & teens from #firearms. It’s the largest NIH grant for this purpose in 20 years. Details:  http://michmed.org/EDqPn  #NIHinYourState @UM_IHPI,A $5M NIH grant to our UMInjuryCenter will find ways to reduce injuries/deaths among children & teens from firearms. It’s the largest NIH grant for this purpose in 20 years. Details:   NIHinYourState UM_IHPI,0.0,0.0,0,1,0,0,1,Neutral,Objective
299,. @NIH helps fund a U-M training program for junior faculty scholars interested in clinical research in critical illness and injury.  http://michmed.org/QLNJm  #NIHInYourState @nih_nhlbi pic.twitter.com/gnnhCQnMe2,. NIH helps fund a U-M training program for junior faculty scholars interested in clinical research in critical illness and injury.   NIHInYourState nih_nhlbi ,0.125,0.65,1,0,1,0,0,Positive,Subjective
300,"A grant from @NIH supports U-M’s Center for HIV RNA Studies, dedicated to advancing understanding of the structures and molecular processes during HIV-1 replication that involve #RNA.  http://michmed.org/CRNA  #NIHInYourState pic.twitter.com/Nt6MxRxHYO","A grant from NIH supports U-M’s Center for HIV RNA Studies, dedicated to advancing understanding of the structures and molecular processes during HIV-1 replication that involve RNA.   NIHInYourState ",-0.1,0.1,0,1,0,1,0,Negative,Objective
301,"With more than $50 million from @NIH, the Michigan Institute for Clinical & Health Research (MICHR) helps U-M health and life science researchers turn their best ideas and discoveries into tests, treatments, care innovations.  https://www.michr.umich.edu/  @UM_MICHR #NIHInYourState pic.twitter.com/YDlnX4RabR","With more than $50 million from NIH, the Michigan Institute for Clinical & Health Research (MICHR) helps U-M health and life science researchers turn their best ideas and discoveries into tests, treatments, care innovations.   UM_MICHR NIHInYourState ",0.75,0.4,0,1,1,0,0,Positive,Objective
302,What would you do if a ride operator appeared to be under the influence of drugs or alcohol or exhibited other unsafe behaviors at an #amusementpark or fair? What parents said in our @csmottpoll and a safety checklist all #parents should follow:  http://michmed.org/QJ53g  pic.twitter.com/bBbca6QShl,What would you do if a ride operator appeared to be under the influence of drugs or alcohol or exhibited other unsafe behaviors at an amusementpark or fair? What parents said in our csmottpoll and a safety checklist all parents should follow:   ,0.2875,0.6375,1,0,1,0,0,Positive,Subjective
303,U-M researchers have launched a $9.2 million assault against the dangerous C. diff #bacteria. New research may help predict patients at risk:  http://michmed.org/ModLp  @NIH #CDiff #NIHInYourState pic.twitter.com/GWZN6mC6dO,U-M researchers have launched a $9.2 million assault against the dangerous C. diff bacteria. New research may help predict patients at risk:   NIH CDiff NIHInYourState ,-0.2318181818181818,0.6772727272727272,1,0,0,1,0,Negative,Subjective
304,".@theNCI funds nearly $50M direct for #cancerresearch in Michigan, including $32M to @UMRogelCancer #NIHInYourState",".theNCI funds nearly $50M direct for cancerresearch in Michigan, including $32M to UMRogelCancer NIHInYourState",0.1,0.4,0,1,1,0,0,Positive,Objective
305,Grants from @NIH make up 59% of @UMRogelCancer members’ annual funding #NIHInYourState pic.twitter.com/cNQJvMN9s7,Grants from NIH make up 59% of UMRogelCancer members’ annual funding NIHInYourState ,0.0,0.0,0,1,0,0,1,Neutral,Objective
306,"New study in @JASN_News uncovers genetic factors that fuel childhood kidney disease #nephroticsyndrome. A collaboration between our pediatric nephrologist @kidneyomicsamps and colleagues in Europe, incl. @Sorbonne_U and @APHP:   http://michmed.org/EzD4Z  pic.twitter.com/xRqk6Be2MT","New study in JASN_News uncovers genetic factors that fuel childhood kidney disease nephroticsyndrome. A collaboration between our pediatric nephrologist kidneyomicsamps and colleagues in Europe, incl. Sorbonne_U and APHP:    ",0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
307,New @csmottpoll finds that 1 in 5 parents don’t talk to kids about what to do if they get lost at an #amusementpark or fair. 7 tips to stay safe ahead of an amusement park outing this summer:  http://michmed.org/QJ53g  pic.twitter.com/0ZhoabzAqv,New csmottpoll finds that 1 in 5 parents don’t talk to kids about what to do if they get lost at an amusementpark or fair. 7 tips to stay safe ahead of an amusement park outing this summer:   ,0.4454545454545455,0.6181818181818182,1,0,1,0,0,Positive,Subjective
308,New #research: How the #brain plays a role in #rheumatoidarthritis inflammation:  http://michmed.org/E1j2d  pic.twitter.com/ZLSfFAeK93,New research: How the brain plays a role in rheumatoidarthritis inflammation:   ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
309,.@NIH granted $9 million to establish the Michigan Alzheimer's Disease Center to promote understanding and treatment of #Alzheimer’s disease and related dementias.  http://alzheimers.med.umich.edu/  @urcmich #NIHInYourState pic.twitter.com/qpaSHT9mHR,.NIH granted $9 million to establish the Michigan Alzheimer's Disease Center to promote understanding and treatment of Alzheimer’s disease and related dementias.   urcmich NIHInYourState ,-0.05,0.25,0,1,0,1,0,Negative,Objective
310,"Michigan Medicine continues to drive innovation to improve the lives of people in the state, the country, and the world, thanks in large part to support provided by @NIH. Follow #NIHInYourState today as we highlight NIH's contribution to our work.","Michigan Medicine continues to drive innovation to improve the lives of people in the state, the country, and the world, thanks in large part to support provided by NIH. Follow NIHInYourState today as we highlight NIH's contribution to our work.",0.2071428571428572,0.3142857142857143,0,1,1,0,0,Positive,Objective
311,June is #CataractAwarenessMonth. Knowing when it's time for #cataract surgery:  http://michmed.org/EPobm  pic.twitter.com/ucOcVy4zIA,June is CataractAwarenessMonth. Knowing when it's time for cataract surgery:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
312,"“We wanted to give our kids a physical outlet, which basketball obviously provides, but we also realized that playing with children who are going through similar circumstances would give the two of them a social and emotional outlet, as well.”:  http://michmed.org/e95bK  #FathersDay pic.twitter.com/k6X9dfjk68","“We wanted to give our kids a physical outlet, which basketball obviously provides, but we also realized that playing with children who are going through similar circumstances would give the two of them a social and emotional outlet, as well.”:   FathersDay ",0.0066666666666666645,0.3519047619047619,0,1,1,0,0,Positive,Objective
313,"ONE DAD, NINE LIVES: Read how a father and family find support at Michigan Medicine:  http://michmed.org/e95bK  #FathersDay pic.twitter.com/qaZP9V4sfU","ONE DAD, NINE LIVES: Read how a father and family find support at Michigan Medicine:   FathersDay ",0.0,0.0,0,1,0,0,1,Neutral,Objective
314,"Tune in to @wjrradio News Talk 760 on Saturday, June 16 at 6 p.m. as Guy Gordon talks to Dr. Andrew Urquhart, Dr. Joseph Maratt, and Dr. Brian Hallstrom -- Michigan Medicine orthopaedic surgeons -- and learn more about hip and knee replacement. pic.twitter.com/VKGFmQhPfU","Tune in to wjrradio News Talk 760 on Saturday, June 16 at 6 p.m. as Guy Gordon talks to Dr. Andrew Urquhart, Dr. Joseph Maratt, and Dr. Brian Hallstrom -- Michigan Medicine orthopaedic surgeons -- and learn more about hip and knee replacement. ",0.5,0.5,0,1,1,0,0,Positive,Objective
315,Michigan Medicine dermatologist Dana Sachs discusses one of the greatest retinol cream myths with @Allure_magazine – do retinoids actually make the skin more prone to sunburn? Read more: http://bit.ly/2sZDYmo ,Michigan Medicine dermatologist Dana Sachs discusses one of the greatest retinol cream myths with Allure_magazine – do retinoids actually make the skin more prone to sunburn? Read more: ,0.5,0.525,1,0,1,0,0,Positive,Subjective
316,"There are as many as a million people in the world each year who die for lack of a pacemaker - @keaglemd. On @local4, how Project My Heart Your Heart is taking action: https://www.clickondetroit.com/health/good-health/michigan-organization-works-to-provide-reconditioned-pacemakers-to-people-around-world-1 …","There are as many as a million people in the world each year who die for lack of a pacemaker - keaglemd. On local4, how Project My Heart Your Heart is taking action: ",0.3,0.3,0,1,1,0,0,Positive,Objective
317,"NEW: A young woman who found success after her stay on the @umichmedicine psychiatric inpatient unit wants people to know what a ""typical"" psych ward patient looks like:  http://michmed.org/QbdXw  pic.twitter.com/dZZhYozhjM","NEW: A young woman who found success after her stay on the umichmedicine psychiatric inpatient unit wants people to know what a ""typical"" psych ward patient looks like:   ",0.11393939393939395,0.2909090909090909,0,1,1,0,0,Positive,Objective
318,Beautiful butterflies everywhere during our butterfly release event in the courtyard this week! pic.twitter.com/4siyvsFyxx,Beautiful butterflies everywhere during our butterfly release event in the courtyard this week! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
319,Our #LittleVictors and their families took a break outside this week to enjoy the magical world of butterflies during the spring butterfly release in our courtyard. So many smiles! pic.twitter.com/cK3NrCKZWG,Our LittleVictors and their families took a break outside this week to enjoy the magical world of butterflies during the spring butterfly release in our courtyard. So many smiles! ,0.38125,0.5125,1,0,1,0,0,Positive,Subjective
320,"""He was dying before my eyes.""  Diagnosed with #Achalasia, a disorder that  affects 3,000 people in the United States annually, John couldn't eat or drink.   @umichmedicine physicians helped him return to health with the #POEMprocedure. Learn More at  http://michmed.org/Morv6  pic.twitter.com/SoktNS6h45","""He was dying before my eyes.""  Diagnosed with Achalasia, a disorder that  affects 3,000 people in the United States annually, John couldn't eat or drink.   umichmedicine physicians helped him return to health with the POEMprocedure. Learn More at   ",0.5,0.5,0,1,1,0,0,Positive,Objective
321,"Tune in to @wjrradio News Talk 760 on Saturday, June 16 at 6 p.m. as Guy Gordon talks to Dr. Andrew Urquhart, Dr. Joseph Maratt, and Dr. Brian Hallstrom -- Michigan Medicine orthopaedic surgeons -- and learn more about hip and knee replacement. pic.twitter.com/841KbM1LPf","Tune in to wjrradio News Talk 760 on Saturday, June 16 at 6 p.m. as Guy Gordon talks to Dr. Andrew Urquhart, Dr. Joseph Maratt, and Dr. Brian Hallstrom -- Michigan Medicine orthopaedic surgeons -- and learn more about hip and knee replacement. ",0.5,0.5,0,1,1,0,0,Positive,Objective
322,"As study shows 'prehab' boosts fitness, @medpagetoday features work by @MichaelEnglesbe to train patients for surgery. @UMichSurgery  https://www.medpagetoday.com/hematologyoncology/othercancers/73486 … …","As study shows 'prehab' boosts fitness, medpagetoday features work by MichaelEnglesbe to train patients for surgery. UMichSurgery   …",0.0,0.0,0,1,0,0,1,Neutral,Objective
323,Certified pre-owned... pacemakers? Dr. @keaglemd and World Medical Relief talk about transforming a currently wasted resource into an opportunity for a new life across the world. https://www.clickondetroit.com/health/good-health/metro-detroiters-create-program-to-reuse-pacemakers-for-people-in-need-1 … More on My Heart Your Heart:  http://www.myheartyourheart.org/ ,Certified pre-owned... pacemakers? Dr. keaglemd and World Medical Relief talk about transforming a currently wasted resource into an opportunity for a new life across the world.  More on My Heart Your Heart:  ,0.10909090909090907,0.23863636363636365,0,1,1,0,0,Positive,Objective
324,"@umichFFMI @UMOTT @UMichMCIRCC Nine years ago this week, @umich took over this research site from @pfizer & began a transformation that's made it a hub for @UMichResearch - such as @umichmcircc @umott @UM_IHPI @UMichMcity @umichffmi @umichCVC @UMRogelCancer & now @UMichPath!More:  http://ncrc.umich.edu/  #tbt pic.twitter.com/8ZLixbAo1y","umichFFMI UMOTT UMichMCIRCC Nine years ago this week, umich took over this research site from pfizer & began a transformation that's made it a hub for UMichResearch - such as umichmcircc umott UM_IHPI UMichMcity umichffmi umichCVC UMRogelCancer & now UMichPath!More:   tbt ",0.0,0.5,0,1,0,0,1,Neutral,Objective
325,"""I feel absolutely no shame about having needed and received mental health treatment. The brain is an organ like any other, and positive attitudes about mental health continue to change rapidly."" http://michmed.org/QbdXw ","""I feel absolutely no shame about having needed and received mental health treatment. The brain is an organ like any other, and positive attitudes about mental health continue to change rapidly."" ",-0.03954545454545455,0.4440909090909092,0,1,0,1,0,Negative,Objective
326,"@UMich Recognize this sculpture? It's one of nine pieces that make up the installation ""Liberation"" at our North Campus Research Complex. It was commissioned by Pfizer, which nine years ago this week sold the complex to @umich. Details:  http://michmed.org/e7Zdj  #umicharts #tbt pic.twitter.com/QZxB2CeNV0","UMich Recognize this sculpture? It's one of nine pieces that make up the installation ""Liberation"" at our North Campus Research Complex. It was commissioned by Pfizer, which nine years ago this week sold the complex to umich. Details:   umicharts tbt ",-0.3,0.4,0,1,0,1,0,Negative,Objective
327,"""It’s not enough to put a rainbow sticker in your cubicle. If people really want to be good providers, education is critical."" –Sara Wiener, LMSW, director of the Comprehensive Gender Services Program at @umichmedicine. #PrimaryCare #PrideMonth https://labblog.uofmhealth.org/rounds/how-doctors-can-provide-better-care-for-transgender-patients …","""It’s not enough to put a rainbow sticker in your cubicle. If people really want to be good providers, education is critical."" –Sara Wiener, LMSW, director of the Comprehensive Gender Services Program at umichmedicine. PrimaryCare PrideMonth ",0.225,0.525,1,0,1,0,0,Positive,Subjective
328,STARTING NOW| Head over to the Michigan Medicine Facebook page for a #MensHealthMonth Facebook live discussion on What to Know About #ProstateCancer.Bring your questions for our experts from the @UMRogelCancer multidisciplinary urologic oncology team. pic.twitter.com/QR90OS4PYU,STARTING NOW| Head over to the Michigan Medicine Facebook page for a MensHealthMonth Facebook live discussion on What to Know About ProstateCancer.Bring your questions for our experts from the UMRogelCancer multidisciplinary urologic oncology team. ,0.06818181818181818,0.3,0,1,1,0,0,Positive,Objective
329,Do you care what your doctor wears? Turns out many people to - and it may even affect #patientsatisfaction. New research on the topic:  http://michmed.org/e9l3G  pic.twitter.com/YNDZ1bzA5X,Do you care what your doctor wears? Turns out many people to - and it may even affect patientsatisfaction. New research on the topic:   ,0.3181818181818182,0.4772727272727273,0,1,1,0,0,Positive,Objective
330,New in @HuffPost: Dr. Michelle Riba of @DepressionCntr talks about rising #suicide risk for women: https://www.huffingtonpost.com/entry/womens-suicide-rates-have-increased-more-than-twice-as-fast-as-mens_us_5b1b0d25e4b0adfb8269391d …,New in HuffPost: Dr. Michelle Riba of DepressionCntr talks about rising suicide risk for women: ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
331,Head over to the Michigan Medicine Facebook page at 12:30pm today for a #MensHealthMonth Facebook live discussion on What to Know About #ProstateCancer.Bring your questions for our experts from the @UMRogelCancer multidisciplinary urologic oncology team. pic.twitter.com/HOgxzB6xtm,Head over to the Michigan Medicine Facebook page at 12:30pm today for a MensHealthMonth Facebook live discussion on What to Know About ProstateCancer.Bring your questions for our experts from the UMRogelCancer multidisciplinary urologic oncology team. ,0.13636363636363635,0.5,0,1,1,0,0,Positive,Objective
332,Are you on our main medical campus today? Come to the courtyard at noon for the first outdoor concert of the season! We'll be rocking out with Rock Jones. Can't make it in person? Watch it on our Gifts of Art Facebook page:  https://www.facebook.com/UMHSGiftsofArt/  pic.twitter.com/Alqg4NpoJQ,Are you on our main medical campus today? Come to the courtyard at noon for the first outdoor concert of the season! We'll be rocking out with Rock Jones. Can't make it in person? Watch it on our Gifts of Art Facebook page:   ,0.1597222222222222,0.2222222222222222,0,1,1,0,0,Positive,Objective
333,VIDEO: Some exemplary inpatient teaching physicians foster clinical reasoning.Our Patient Safety Enhancement Program examines how:  https://youtu.be/RGBMX9UfRVw ,VIDEO: Some exemplary inpatient teaching physicians foster clinical reasoning.Our Patient Safety Enhancement Program examines how:  ,0.0,0.0,0,1,0,0,1,Neutral,Objective
334,"Tune in to @wjrradio News Talk 760 on Saturday, June 16 at 6 p.m. as Guy Gordon talks to Dr. Andrew Urquhart, Dr. Joseph Maratt, and Dr. Brian Hallstrom -- Michigan Medicine orthopaedic surgeons -- and learn more about hip and knee replacement. pic.twitter.com/4pLpnWzafG","Tune in to wjrradio News Talk 760 on Saturday, June 16 at 6 p.m. as Guy Gordon talks to Dr. Andrew Urquhart, Dr. Joseph Maratt, and Dr. Brian Hallstrom -- Michigan Medicine orthopaedic surgeons -- and learn more about hip and knee replacement. ",0.5,0.5,0,1,1,0,0,Positive,Objective
335,"@UM_IHPI How can we track #opioid overdoses in near-real time, to help #firstresponders and medical providers spot trends and target assistance/prevention? Learn more at this talk tomorrow @um_ihpi (or follow #ihpi18 for highlights):  http://michmed.org/EA55G  pic.twitter.com/ctGGdxXPbJ","UM_IHPI How can we track opioid overdoses in near-real time, to help firstresponders and medical providers spot trends and target assistance/prevention? Learn more at this talk tomorrow um_ihpi (or follow ihpi18 for highlights):   ",0.25,0.25,0,1,1,0,0,Positive,Objective
336,New research to focus on finding better treatments for minority children with high-risk cancer malignancies — a group whose outcomes and survival rates are worse than other pediatric patients:  http://michmed.org/Morxo  #BlockOutCancer pic.twitter.com/PpGq5AcSTd,New research to focus on finding better treatments for minority children with high-risk cancer malignancies — a group whose outcomes and survival rates are worse than other pediatric patients:   BlockOutCancer ,0.027840909090909083,0.4823863636363637,0,1,1,0,0,Positive,Objective
337,"What happened after #Michigan expanded #Medicaid to all low-income adults? Our researchers asked the health providers on the front lines: #primarycare doctors, nurse practitioners & physician assistants. Here's what they said:  http://michmed.org/EwDDL  pic.twitter.com/JRJqnMgz7L","What happened after Michigan expanded Medicaid to all low-income adults? Our researchers asked the health providers on the front lines: primarycare doctors, nurse practitioners & physician assistants. Here's what they said:   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
338,@UMich People who die of opioid overdoses are often otherwise healthy. But @umich research shows labels may deter patients from accepting their organs for #transplant. https://www.huffingtonpost.com/entry/opioid-overdose-deaths-are-a-growing-source-of-transplant_us_5b1bc87ee4b039591c8c2e74 …,UMich People who die of opioid overdoses are often otherwise healthy. But umich research shows labels may deter patients from accepting their organs for transplant. ,0.5,0.5,0,1,1,0,0,Positive,Objective
339,"As other states consider expanding #Medicaid to more low-income adults, our researchers asked Michigan's #primarycare providers what impact the state's program has had on their patients. Here's what they told us:  http://michmed.org/EwDDL  pic.twitter.com/5eAJsLbneO","As other states consider expanding Medicaid to more low-income adults, our researchers asked Michigan's primarycare providers what impact the state's program has had on their patients. Here's what they told us:   ",0.1875,0.4375,0,1,1,0,0,Positive,Objective
340,"NEW: #Primarycare providers across #Michigan say #MedicaidExpansion helped their patients' health and ability to work. New data published in @JournalGIM by our team, led by @susangoold :  http://ihpi.umich.edu/news/front-line-medical-providers-say-michigan%E2%80%99s-medicaid-expansion-helped-patients%E2%80%99-health-ability-work … pic.twitter.com/GdEpmu4owY","NEW: Primarycare providers across Michigan say MedicaidExpansion helped their patients' health and ability to work. New data published in JournalGIM by our team, led by susangoold :   ",0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
341,"#Michigan providers, don't forget to register for our complimentary Innovations in Brain Tumor Management event: http://events.r20.constantcontact.com/register/event?oeidk=a07efbbrm9i91fcd4a1&llr=xkczcw9ab … pic.twitter.com/YR4dgp9qo2","Michigan providers, don't forget to register for our complimentary Innovations in Brain Tumor Management event:  ",0.3,0.5,0,1,1,0,0,Positive,Objective
342,"Congratulations to Dr. Timothy R.B. Johnson, professor of obstetrics and gynecology, who was honored for his lifelong devotion to global women's health. He received the Allan Rosenfield Award for Lifetime Contributions to International Family Planning.   http://michmed.org/QkDaq  pic.twitter.com/t3fTJfq66Z","Congratulations to Dr. Timothy R.B. Johnson, professor of obstetrics and gynecology, who was honored for his lifelong devotion to global women's health. He received the Allan Rosenfield Award for Lifetime Contributions to International Family Planning.    ",-0.03333333333333333,0.2,0,1,0,1,0,Negative,Objective
343,Watch out for these 5 summer eye dangers:  http://michmed.org/eV8VX  pic.twitter.com/5KxH7ViXnb,Watch out for these 5 summer eye dangers:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
344,4 tips to manage chronic pain and get back to feeling yourself:  http://michmed.org/MYDGL  pic.twitter.com/aIvKbblG68,4 tips to manage chronic pain and get back to feeling yourself:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
345,"Our pediatric oncologist @RajenMody was awarded a 592K grant from @CHMFoundation to study cancer biology and care among minority children, and identify barriers that prevent underprivileged patients from accessing the best treatments available:  http://michmed.org/Morxo  pic.twitter.com/CWLxaAYYxJ","Our pediatric oncologist RajenMody was awarded a 592K grant from CHMFoundation to study cancer biology and care among minority children, and identify barriers that prevent underprivileged patients from accessing the best treatments available:   ",0.7,0.35,0,1,1,0,0,Positive,Objective
346,Do you care what your doctor wears? Don't answer until you read these new findings from our researchers:  http://michmed.org/e9l3G  pic.twitter.com/eK71Sn7zem,Do you care what your doctor wears? Don't answer until you read these new findings from our researchers:   ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
347,"@UMich Nine years ago this week, @umich sealed the deal to buy the former Pfizer R&D site in #AnnArbor. Here's a look back in @Forbes by the company's former global head of R&D: https://www.forbes.com/sites/johnlamattina/2018/06/11/a-story-of-devastation-and-rebirth-the-former-pfizer-research-labs-in-ann-arbor/#7ab96fe44425 …","UMich Nine years ago this week, umich sealed the deal to buy the former Pfizer R&D site in AnnArbor. Here's a look back in Forbes by the company's former global head of R&D: ",0.0,0.0,0,1,0,0,1,Neutral,Objective
348,"The U-M MetFit program put one hesitant woman on the road to improved health after she finally admitted, “I can do this.”  http://michmed.org/MmDKN  pic.twitter.com/nlnyutUTV4","The U-M MetFit program put one hesitant woman on the road to improved health after she finally admitted, “I can do this.”   ",0.0,1.0,1,0,0,0,1,Neutral,Subjective
349,"New research probes why cancer outcomes are worse for minority children. A #Umich-led project with @ChildrensDMC in #Detroit & @HurleyMedical in #Flint, funded by the @CHMFoundation:   http://michmed.org/Morxo  #pediatriccancer pic.twitter.com/8wkj3p3S25","New research probes why cancer outcomes are worse for minority children. A Umich-led project with ChildrensDMC in Detroit & HurleyMedical in Flint, funded by the CHMFoundation:    pediatriccancer ",-0.13181818181818186,0.5272727272727272,1,0,0,1,0,Negative,Subjective
350,"Two Simple Steps to Prevent Cervical Cancer: “Screening detects early changes before cervical cancer can develop, and the HPV vaccine helps keep your screen results normal,” says Diane Harper, M.D., MPH, M.S. http://michmed.org/Q258J  #EliminateHPVcancers #HPVvaccine #GynCSM pic.twitter.com/HyUL4p1i5T","Two Simple Steps to Prevent Cervical Cancer: “Screening detects early changes before cervical cancer can develop, and the HPV vaccine helps keep your screen results normal,” says Diane Harper, M.D., MPH, M.S.  EliminateHPVcancers HPVvaccine GynCSM ",0.08333333333333333,0.4357142857142857,0,1,1,0,0,Positive,Objective
351,Celebrity deaths bring attention to troubling rise in #suicide. https://www.cnn.com/2018/06/07/health/suicide-report-cdc/index.html …,Celebrity deaths bring attention to troubling rise in suicide. ,0.0,0.0,0,1,0,0,1,Neutral,Objective
352,What to know about Michigan's new opioid legislation if you have acute or chronic pain: http://bit.ly/2sFkq6E ,What to know about Michigan's new opioid legislation if you have acute or chronic pain: ,0.36818181818181817,0.6772727272727272,1,0,1,0,0,Positive,Subjective
353,Music and medicine at the 12th annual meeting of the World Association of Eye Hospitals @waeh. Thanks to the @UMichMedAdmiss medical students for the afternoon performance. pic.twitter.com/SKgwL4av1H,Music and medicine at the 12th annual meeting of the World Association of Eye Hospitals waeh. Thanks to the UMichMedAdmiss medical students for the afternoon performance. ,0.1,0.1,0,1,1,0,0,Positive,Objective
354,"@UMich Too much caffeine can make almost anyone anxious, says @umich psychiatric expert. https://www.bustle.com/uk/p/10-coffee-side-effects-youve-probably-never-heard-of-but-may-change-your-drinking-habits-9324602 …","UMich Too much caffeine can make almost anyone anxious, says umich psychiatric expert. ",-0.025,0.6,1,0,0,1,0,Negative,Subjective
355,Suicide Warning Signs and Risk Factors Everyone Should Know  [Infographic] :  http://michmed.org/EOWp3  pic.twitter.com/8mTswW8R9u,Suicide Warning Signs and Risk Factors Everyone Should Know  [Infographic] :   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
356,"@umichmedicine “Paying attention to suicide warning signs and responding with empathy and support is key to helping individuals get needed help,” says Meg Jennings, LMSW, a social-work supervisor for @UMichMedicine. https://twitter.com/umichmedicine/status/1005115486248620032 …","umichmedicine “Paying attention to suicide warning signs and responding with empathy and support is key to helping individuals get needed help,” says Meg Jennings, LMSW, a social-work supervisor for UMichMedicine. ",0.0,1.0,1,0,0,0,1,Neutral,Subjective
357,How to talk to children and teens about suicide: A guide for parents:  http://michmed.org/MYvBR  pic.twitter.com/kV3mXoar4d,How to talk to children and teens about suicide: A guide for parents:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
358,"Infants in the #NICU were more likely to stay asleep during recordings of their mothers reading children's books, according to Mott research presented at this week’s #SLEEP18:  http://michmed.org/Qb4m5  #parents pic.twitter.com/XRyh8MLc75","Infants in the NICU were more likely to stay asleep during recordings of their mothers reading children's books, according to Mott research presented at this week’s SLEEP18:   parents ",0.25,0.75,1,0,1,0,0,Positive,Subjective
359,"The warning signs before #suicide aren’t always clear, nor are they universal or from a single cause. Still #mentalhealth experts say certain behaviors shouldn’t be ignored. https://healthblog.uofmhealth.org/wellness-prevention/suicide-warning-signs-and-risk-factors-everyone-should-know-infographic …","The warning signs before suicide aren’t always clear, nor are they universal or from a single cause. Still mentalhealth experts say certain behaviors shouldn’t be ignored. ",0.06071428571428573,0.2922619047619047,0,1,1,0,0,Positive,Objective
360,Arteriovenous malformation (AVM) is a rare type of stroke that can prove deadly. One young woman’s shares her story of recovery.  http://michmed.org/E3aj0  pic.twitter.com/CY0mzlvok3,Arteriovenous malformation (AVM) is a rare type of stroke that can prove deadly. One young woman’s shares her story of recovery.   ,0.06666666666666668,0.5666666666666668,1,0,1,0,0,Positive,Subjective
