,tweet,processed_tweet,polarity,subjectivity,sub,obj,pos,neg,neu,Sentiment,Objectivity
1629,The first snow of 2018 has the Biopond looking good! pic.twitter.com/jfK078Bltj,The first snow of 2018 has the Biopond looking good! ,0.5625,0.4666666666666667,0,1,1,0,0,Positive,Objective
1630,"Thanks @nih_nhlbi , @PennMedNews and @MichaelParmacek– I’m very honored. https://twitter.com/MichaelParmacek/status/948591683230461952 …","Thanks nih_nhlbi , PennMedNews and MichaelParmacek– I’m very honored. ",0.2,0.25,0,1,1,0,0,Positive,Objective
1631,What is the One Health model? Learn more here:  http://ow.ly/izL430hyBMk  pic.twitter.com/9zpOaRZP0S,What is the One Health model? Learn more here:   ,0.5,0.5,0,1,1,0,0,Positive,Objective
1632,"Congrats to Dr. Doug Smith in the Department of Neurosurgery for his $4M award to lead a multi-institution effort to transform Prevention, Diagnosis, and Treatment of Traumatic Brain Injury!  http://ow.ly/V8gI30hx0QV  pic.twitter.com/r834qW2nii","Congrats to Dr. Doug Smith in the Department of Neurosurgery for his $4M award to lead a multi-institution effort to transform Prevention, Diagnosis, and Treatment of Traumatic Brain Injury!   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1633,What a year 2017 was for innovative research at Penn - let's see what we can accomplish in 2018!  http://ow.ly/WVLb30hx02O  pic.twitter.com/bKeo6T1cMk,What a year 2017 was for innovative research at Penn - let's see what we can accomplish in 2018!   ,0.625,1.0,1,0,1,0,0,Positive,Subjective
1634,Happy Friday - see you in 2018! pic.twitter.com/6lKGmbudKR,Happy Friday - see you in 2018! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1635,#tbt Medical Class of 1879 on the steps of Medical Hall pic.twitter.com/OFQxB7MXMo,tbt Medical Class of 1879 on the steps of Medical Hall ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1636,Here’s What Was Accomplished at Penn’s Pennovation Center This Year (@PennPCI @PhilaEnergyGal @MarkTurco)  http://bit.ly/2BwQXhL  pic.twitter.com/YPsd89WYLN,Here’s What Was Accomplished at Penn’s Pennovation Center This Year (PennPCI PhilaEnergyGal MarkTurco)   ,0.05,0.3,0,1,1,0,0,Positive,Objective
1637,Introducing the Penn HealthX Podcast  - a student-led project focusing on innovation in medicine. This week's show features Dr. Arthur Rubenstein - listen here:  http://bit.ly/2Blsu27  pic.twitter.com/u8MWEaUZUx,Introducing the Penn HealthX Podcast  - a student-led project focusing on innovation in medicine. This week's show features Dr. Arthur Rubenstein - listen here:   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1638,Launching Leaders - Penn students making a difference in our community!  http://bit.ly/2D9ulnE  pic.twitter.com/myAEcKZEbT,Launching Leaders - Penn students making a difference in our community!   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1639,Dr. Arjun Raj from SEAS is doing really interesting work on the Human Cell Atlas!  http://bit.ly/2DJ9fxw  pic.twitter.com/PxVxFQ5HH7,Dr. Arjun Raj from SEAS is doing really interesting work on the Human Cell Atlas!   ,0.25,0.3,0,1,1,0,0,Positive,Objective
1640,Happy Holidays! pic.twitter.com/x5Ntlp73si,Happy Holidays! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1641,Happy Friday! pic.twitter.com/6KDKdAJXJE,Happy Friday! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1642,This year saw the launch of @PennHealthTech (now on social media!) - read on to find out how they help researchers navigate the complexities of device development  http://ow.ly/TMHF30hoB2X  pic.twitter.com/6ifZJcCNsJ,This year saw the launch of PennHealthTech (now on social media!) - read on to find out how they help researchers navigate the complexities of device development   ,0.041666666666666664,0.06666666666666668,0,1,1,0,0,Positive,Objective
1643,ICYMI: Watch the PIK Professor Roundtable held earlier this month!  http://ow.ly/WmGh30hov5a  pic.twitter.com/yUUKKf2YbX,ICYMI: Watch the PIK Professor Roundtable held earlier this month!   ,0.0,0.5,0,1,0,0,1,Neutral,Objective
1644,"""Kyra's Legacy"" - learn more about how man’s best friend is becoming increasingly important to the study and treatment of human cancers.  http://ow.ly/efzY30hngOF  pic.twitter.com/3yxFyMXJyb","""Kyra's Legacy"" - learn more about how man’s best friend is becoming increasingly important to the study and treatment of human cancers.   ",0.47,0.55,1,0,1,0,0,Positive,Subjective
1645,#tbt - the world's first x-ray image was produced by Penn scientists in 1890 pic.twitter.com/hybqFSZcAK,tbt - the world's first x-ray image was produced by Penn scientists in 1890 ,0.25,0.3333333333333333,0,1,1,0,0,Positive,Objective
1646,FDA Approves Gene Therapy for Inherited Blindness Developed by the University of Pennsylvania and Children’s Hospital of Philadelphia – PR News  https://www.pennmedicine.org/news/news-releases/2017/december/fda-approves-gene-therapy-for-inherited-blindness-developed-by-university-of-pennsylvania-and-chop?utm_source=Primary&utm_campaign=d170db4f7b-EMAIL_CAMPAIGN_2017_12_18&utm_medium=email&utm_term=0_3777f2ca8f-d170db4f7b-44459541#.WjqQXWbkXWY.twitter …,FDA Approves Gene Therapy for Inherited Blindness Developed by the University of Pennsylvania and Children’s Hospital of Philadelphia – PR News  ,0.1,0.3,0,1,1,0,0,Positive,Objective
1647,Big news!!! https://twitter.com/PennMedNews/status/943160738142711808 …,Big news!!! ,0.0,0.1,0,1,0,0,1,Neutral,Objective
1648,Why you need the flu shot every year:   http://ow.ly/GxVE30hlB7H  pic.twitter.com/MftVq9Nib3,Why you need the flu shot every year:    ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1649,"Penn Study Describes the “Human Chronobiome."" The study, led by PSOM's Dr. Carsten Skarke and Dr. Garret FitzGerald has relevance for timing of drug delivery and other precision medicine approaches http://ow.ly/fnUM30hiWib pic.twitter.com/ze5sNMLfOT","Penn Study Describes the “Human Chronobiome."" The study, led by PSOM's Dr. Carsten Skarke and Dr. Garret FitzGerald has relevance for timing of drug delivery and other precision medicine approaches  ",-0.0625,0.2375,0,1,0,1,0,Negative,Objective
1650,Penn Medicine’s Innovation Accelerator Program Announces Support for Four New Projects for Improving Health Care  http://ow.ly/x4We30hiorD  pic.twitter.com/LNVHCMzr9B,Penn Medicine’s Innovation Accelerator Program Announces Support for Four New Projects for Improving Health Care   ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
1651,Happening Today at Noon in CRB Austrian Auditorium! Epigenetics Distinguished Seminar featuring Dr. Samie Jaffrey from Weill Medical College at Cornell University.  http://ow.ly/XPfE30hiolC  pic.twitter.com/uChOQfyWC6,Happening Today at Noon in CRB Austrian Auditorium! Epigenetics Distinguished Seminar featuring Dr. Samie Jaffrey from Weill Medical College at Cornell University.   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1652,"Happy Friday! Check out this year's People's Choice award winning video by Natália Oliveira for Science Mag's ""Dance Your PhD"" competition! http://ow.ly/Wp4l30hfpJo ","Happy Friday! Check out this year's People's Choice award winning video by Natália Oliveira for Science Mag's ""Dance Your PhD"" competition! ",0.8125,0.875,1,0,1,0,0,Positive,Subjective
1653,Get covered before it’s too late! Open Enrollment for 2018 coverage ends THIS FRIDAY! http://go.hc.gov/2AfE0rP  pic.twitter.com/UcPwIW19Dr,Get covered before it’s too late! Open Enrollment for 2018 coverage ends THIS FRIDAY!  ,-0.1875,0.55,1,0,0,1,0,Negative,Subjective
1654,"#tbt In 2001, Lancelot became the first dog to enjoy stable reversal of blindness after a single subretinal injection of AAV.RPE6 thanks to Drs. Jean Bennett, Albert Maguire, and a team of researchers pic.twitter.com/NTBOX0ypU0","tbt In 2001, Lancelot became the first dog to enjoy stable reversal of blindness after a single subretinal injection of AAV.RPE6 thanks to Drs. Jean Bennett, Albert Maguire, and a team of researchers ",0.1946428571428572,0.31190476190476185,0,1,1,0,0,Positive,Objective
1655,ICYMI: Joe Biden is #PennProud discussing cancer breakthroughs with Meghan McCain on The View https://twitter.com/PennMedNews/status/941018121917345792 …,ICYMI: Joe Biden is PennProud discussing cancer breakthroughs with Meghan McCain on The View ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1656,"Check out the latest research led by PSOM's Dr. James Eberwine, Professor of Pharmacology - Penn Study First to Sequence DNA from a Single Mitochondria, a Cell’s Internal Power Plant. Read More:  http://ow.ly/7C4p30hcsuo  pic.twitter.com/cDeB7m8ZQ3","Check out the latest research led by PSOM's Dr. James Eberwine, Professor of Pharmacology - Penn Study First to Sequence DNA from a Single Mitochondria, a Cell’s Internal Power Plant. Read More:   ",0.2357142857142857,0.3895238095238095,0,1,1,0,0,Positive,Objective
1657,"Congrats to Dr. Lou Soslowsky, PSOM's Associate Dean of Research Integration and Professor of Ortho Surg and Bioengineering! Penn Medicine Orthopaedic Researcher Receives Preeminent Bioengineering Award.  http://ow.ly/1GdU30hcsiz  pic.twitter.com/dPvc2yNEX1","Congrats to Dr. Lou Soslowsky, PSOM's Associate Dean of Research Integration and Professor of Ortho Surg and Bioengineering! Penn Medicine Orthopaedic Researcher Receives Preeminent Bioengineering Award.   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1658,"Happening Today at 4pm in CRB Austrian Auditorium - Immunology Colloqiumium with Mark Jay Shlomchik, MD, PhD  http://ow.ly/Bcci30hb5Jm  pic.twitter.com/Kp0nvuQ9VC","Happening Today at 4pm in CRB Austrian Auditorium - Immunology Colloqiumium with Mark Jay Shlomchik, MD, PhD   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1659,Penn students see the art in medicine to become better doctors. Read more:  http://ow.ly/v5ZS30hb5xP  pic.twitter.com/KjCrakd9rV,Penn students see the art in medicine to become better doctors. Read more:   ,0.5,0.5,0,1,1,0,0,Positive,Objective
1660,Global CAR T Therapy Trial Shows High Rates of Durable Remission for Non-Hodgkin’s Lymphoma  http://dlvr.it/Q5QSTd ,Global CAR T Therapy Trial Shows High Rates of Durable Remission for Non-Hodgkin’s Lymphoma  ,0.08,0.27,0,1,1,0,0,Positive,Objective
1661,VIDEO: Where Does Health Care Go From Here? Featuring PSOM's Dr. Ezekiel Emanuel and Wharton's Dr. Mark Pauly  http://ow.ly/b08N30h9fpx  pic.twitter.com/wo3gk7OBSa,VIDEO: Where Does Health Care Go From Here? Featuring PSOM's Dr. Ezekiel Emanuel and Wharton's Dr. Mark Pauly   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1662,Shoutout to @CDBMicroCore for their confocal images in this new pub! PSOM's Dr. Ed Morrisey and Dr. Ying Liu Develop an Injectable Gel that Helps Heart Muscle Regenerate after a Heart Attack  http://ow.ly/27FO30h9cIU  pic.twitter.com/Vf4y0Dwbg4,Shoutout to CDBMicroCore for their confocal images in this new pub! PSOM's Dr. Ed Morrisey and Dr. Ying Liu Develop an Injectable Gel that Helps Heart Muscle Regenerate after a Heart Attack   ,0.17045454545454544,0.4545454545454545,0,1,1,0,0,Positive,Objective
1663,Lunchtime on Penn's campus - dancing into the weekend.  Happy Friday! https://vimeo.com/246475672 ,Lunchtime on Penn's campus - dancing into the weekend.  Happy Friday! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1664,Happy Friday! pic.twitter.com/nieeTvwFBf,Happy Friday! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1665,"#tbt Everything you wanted to know about School of Medicine founder, Dr. John Morgan!  http://ow.ly/BjPa30h4GMS  pic.twitter.com/u9tu9A6hKa","tbt Everything you wanted to know about School of Medicine founder, Dr. John Morgan!   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1666,ICYMI - Last week the USPS released an Alzheimer's stamp which will raise funds for NIH's Alzheimers research programs.  http://ow.ly/Jzem30h4GBN  pic.twitter.com/cTaA21EpkV,ICYMI - Last week the USPS released an Alzheimer's stamp which will raise funds for NIH's Alzheimers research programs.   ,0.0,0.06666666666666668,0,1,0,0,1,Neutral,Objective
1667,"Happening Tonight in Smilow! ""Hijacked: The Addicted Brain"" featuring three TED-style talks by Penn Faculty. More info:  http://ow.ly/krtz30h3GZd  pic.twitter.com/6XalOVorNF","Happening Tonight in Smilow! ""Hijacked: The Addicted Brain"" featuring three TED-style talks by Penn Faculty. More info:   ",0.04999999999999999,0.55,1,0,1,0,0,Positive,Subjective
1668,"Dr. Jorge Henao-Mejia and his PhD students' research was featured in the latest edition of Science magazine - ""Viruses hijack a host lncRNA to replicate"" Read more:  http://ow.ly/bGym30h3bjj  pic.twitter.com/M661iHhdiN","Dr. Jorge Henao-Mejia and his PhD students' research was featured in the latest edition of Science magazine - ""Viruses hijack a host lncRNA to replicate"" Read more:   ",0.5,0.7,1,0,1,0,0,Positive,Subjective
1669,"Congrats to PSOM faculty and LDI fellows Drs. Amol Navathe and Mitesh Patel! Penn Behavioral Economics Research Team Wins $600,000 Donaghue Grant. Read More:  http://ow.ly/Yq2830h3b8R  pic.twitter.com/g6nfyX5SWm","Congrats to PSOM faculty and LDI fellows Drs. Amol Navathe and Mitesh Patel! Penn Behavioral Economics Research Team Wins $600,000 Donaghue Grant. Read More:   ",0.4,0.35,0,1,1,0,0,Positive,Objective
1670,"Dr. Kira Ryskina, Assistant Professor of Medicine, explains why more doctors are becoming “nursing home specialists” in her latest research. Read more:  http://ow.ly/v7Ye30h1zwL  pic.twitter.com/5uSvfY55oY","Dr. Kira Ryskina, Assistant Professor of Medicine, explains why more doctors are becoming “nursing home specialists” in her latest research. Read more:   ",0.4875,0.6875,1,0,1,0,0,Positive,Subjective
1671,"Congrats to PSOM's Dr. Elizabeth Grice and PennVet's Dr. Charles Bradley on their One Health award recognizing exemplary interdisciplinary collaboration in improving health care for the benefit of humans, animals, and the environment. pic.twitter.com/i3tHTyz9UX","Congrats to PSOM's Dr. Elizabeth Grice and PennVet's Dr. Charles Bradley on their One Health award recognizing exemplary interdisciplinary collaboration in improving health care for the benefit of humans, animals, and the environment. ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1672,Happy Friday! pic.twitter.com/VRgd1j35uD,Happy Friday! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1673,#tbt - Penn doctors were the first to use a mechanical ventilator to save the life of a premature infant in 1963. pic.twitter.com/Qe2H8dJ5nn,tbt - Penn doctors were the first to use a mechanical ventilator to save the life of a premature infant in 1963. ,0.25,0.3333333333333333,0,1,1,0,0,Positive,Objective
1674,"Dr. Beatrice Hahn, Professor of Microbiology, identified new malaria parasites in bonobos which may inform how malaria can someday be eradicated from the human population.  http://ow.ly/ztzk30gTZ04  pic.twitter.com/vLwoXOMIag","Dr. Beatrice Hahn, Professor of Microbiology, identified new malaria parasites in bonobos which may inform how malaria can someday be eradicated from the human population.   ",0.06818181818181818,0.2772727272727273,0,1,1,0,0,Positive,Objective
1675,"Finally, Dr. Dorothy Roberts, PIK Professor for @PennLaw and @PennSAS speaks on race and health disparities. pic.twitter.com/kAGssC0afo","Finally, Dr. Dorothy Roberts, PIK Professor for PennLaw and PennSAS speaks on race and health disparities. ",0.0,1.0,1,0,0,0,1,Neutral,Subjective
1676,"Now on stage, Dr. Sarah Tishkoff, PIK Professor for PSOM and @PennSAS discusses genetic diversity as it relates to health disparities. pic.twitter.com/JRxOZfhYyu","Now on stage, Dr. Sarah Tishkoff, PIK Professor for PSOM and PennSAS discusses genetic diversity as it relates to health disparities. ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1677,"Happening now! Dr. Karen Glanz, PIK Professor for PSOM & @PennNursing is the first speaker for today's Health Disparities panel. pic.twitter.com/DRoS9bmYTv","Happening now! Dr. Karen Glanz, PIK Professor for PSOM & PennNursing is the first speaker for today's Health Disparities panel. ",0.25,0.3333333333333333,0,1,1,0,0,Positive,Objective
1678,"Dr. Gary Wu identifies the bad bacteria that cause Crohn's disease in his work published in Science Translational Medicine. ""A Clean Slate: Engineering the Gut Microbiome with “Good” Bacteria May Help Treat Crohn’s Disease""  http://ow.ly/ukYY30gTurF  pic.twitter.com/CS630z2Qcb","Dr. Gary Wu identifies the bad bacteria that cause Crohn's disease in his work published in Science Translational Medicine. ""A Clean Slate: Engineering the Gut Microbiome with “Good” Bacteria May Help Treat Crohn’s Disease""   ",0.12222222222222227,0.6555555555555556,1,0,1,0,0,Positive,Subjective
1679,"Today is #GivingTuesday – we encourage you to consider a gift to Penn Medicine to support future physicians, scientists, and educators. Dr. Rhona  Woldenberg, M’87, shares why it’s important to give back:  https://www.pennmedicine.org/giving  pic.twitter.com/9Y1zTUFzo1","Today is GivingTuesday – we encourage you to consider a gift to Penn Medicine to support future physicians, scientists, and educators. Dr. Rhona  Woldenberg, M’87, shares why it’s important to give back:   ",0.13333333333333333,0.375,0,1,1,0,0,Positive,Objective
1680,"Dr. Karen Glanz was recently featured on  http://Philly.com  for her viewpoint - ""Possible cancer diagnosis shows downside of shared electronic medical records""  http://ow.ly/pni230gQrnj  pic.twitter.com/tkfEeo2eGv","Dr. Karen Glanz was recently featured on   for her viewpoint - ""Possible cancer diagnosis shows downside of shared electronic medical records""   ",0.0,0.4166666666666667,0,1,0,0,1,Neutral,Objective
1681,Penn Researchers Link Binge Eating and Weight-loss Challenges  http://ow.ly/iQXN30gQqTQ  pic.twitter.com/KIJ4SOYDj2,Penn Researchers Link Binge Eating and Weight-loss Challenges   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1682,Happy Thanksgiving from the Office of the EVD/CSO !,Happy Thanksgiving from the Office of the EVD/CSO !,1.0,1.0,1,0,1,0,0,Positive,Subjective
1683,"In her recently published research, Dr. Mary Regina Boland, Assistant Professor of Informatics, looks deeper into associations between disease and birth season. Read more at:  http://ow.ly/zW4x30gKs5p  pic.twitter.com/ZKDMSqfcQi","In her recently published research, Dr. Mary Regina Boland, Assistant Professor of Informatics, looks deeper into associations between disease and birth season. Read more at:   ",0.25,0.375,0,1,1,0,0,Positive,Objective
1684,"Dr. Benjamin Abella, Professor of Emergency Medicine, talked to WRVO on why it's important to be up to date on your CPR training. More at:  http://ow.ly/CiOX30gIPmf  pic.twitter.com/wq11cAn0Yl","Dr. Benjamin Abella, Professor of Emergency Medicine, talked to WRVO on why it's important to be up to date on your CPR training. More at:   ",0.45,0.75,1,0,1,0,0,Positive,Subjective
1685,Surviving the “Silent Killer”: How Seamless Coordination Saves Lives  http://ow.ly/XjI930gIP8D  pic.twitter.com/DG7axh8vva,Surviving the “Silent Killer”: How Seamless Coordination Saves Lives   ,0.05,0.1,0,1,1,0,0,Positive,Objective
1686,"While bravely fighting lung cancer, Dr. Danielle Peress is also a 2nd year fellow in maternal fetal medicine at Penn. More on her story here:  http://ow.ly/qRvG30gIKGd ","While bravely fighting lung cancer, Dr. Danielle Peress is also a 2nd year fellow in maternal fetal medicine at Penn. More on her story here:  ",0.43333333333333335,0.5,0,1,1,0,0,Positive,Objective
1687,"Psoriasis and Rheumatoid Arthritis Patients are Prescribed Similar Drugs, Yet Psoriasis Patients Face Higher Liver Disease Risk  http://ow.ly/54GL30gHcnU  pic.twitter.com/yVFc2u1xSB","Psoriasis and Rheumatoid Arthritis Patients are Prescribed Similar Drugs, Yet Psoriasis Patients Face Higher Liver Disease Risk   ",0.125,0.45,0,1,1,0,0,Positive,Objective
1688,From the NIH Director's Blog: Finding Brain Circuits Tied to Alertness  http://ow.ly/EGb330gHaZI  pic.twitter.com/TAlYUZN9mj,From the NIH Director's Blog: Finding Brain Circuits Tied to Alertness   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1689,Here's a joke to get your Friday started with a laugh: Q: Why can you never trust atoms? A: They make up everything!,Here's a joke to get your Friday started with a laugh: Q: Why can you never trust atoms? A: They make up everything!,0.375,0.1,0,1,1,0,0,Positive,Objective
1690,"Wondering about the sudden drop of gingko leaves? PhillyMag explains in ""Here’s Why Philly Is Covered in Ginkgo Leaves Right Now""  http://ow.ly/XM4A30gCCOH  pic.twitter.com/OTalSmGgSb","Wondering about the sudden drop of gingko leaves? PhillyMag explains in ""Here’s Why Philly Is Covered in Ginkgo Leaves Right Now""   ",0.14285714285714285,0.5178571428571428,1,0,1,0,0,Positive,Subjective
1691,#tbt - The Anatomical Theatre on 5th Street was home to the anatomy and chemistry departments from 1791-1807. It was the nation's first building used exclusively for medical teaching. pic.twitter.com/L3OrJMIUXg,tbt - The Anatomical Theatre on 5th Street was home to the anatomy and chemistry departments from 1791-1807. It was the nation's first building used exclusively for medical teaching. ,0.125,0.16666666666666666,0,1,1,0,0,Positive,Objective
1692,"Tonight in the JMEC Auditorium, Dr. Geoff Tabin will speak on curing blindness with the Himalayan Cataract Project!  http://bit.ly/2z4eHN7  pic.twitter.com/K0xsrJpzCk","Tonight in the JMEC Auditorium, Dr. Geoff Tabin will speak on curing blindness with the Himalayan Cataract Project!   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1693,"Penn's Dr. John Wiesel's work is published in Nature Communications! First Microscopic Video of Blood Clot Contraction Reveals How Platelets Naturally Form Unobtrusive Clots, more at:  http://bit.ly/2AI2sSu  pic.twitter.com/lHFM4J4a7K","Penn's Dr. John Wiesel's work is published in Nature Communications! First Microscopic Video of Blood Clot Contraction Reveals How Platelets Naturally Form Unobtrusive Clots, more at:   ",0.2833333333333333,0.4111111111111112,0,1,1,0,0,Positive,Objective
1694,"Congrats to Deborah Driscoll, Professor and Department Chair for OB/GYN!  http://bit.ly/2zBzLu9  pic.twitter.com/GO9QWRBhQV","Congrats to Deborah Driscoll, Professor and Department Chair for OB/GYN!   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1695,Paving a New Path to Parenthood: Penn Medicine Launches First Clinical Trial for Uterine Transplant in the NortheastRead more:  http://bit.ly/2zFbXCz  pic.twitter.com/N2V6VA18QY,Paving a New Path to Parenthood: Penn Medicine Launches First Clinical Trial for Uterine Transplant in the NortheastRead more:   ,0.2954545454545455,0.4292929292929293,0,1,1,0,0,Positive,Objective
1696,#tbt - The first public telecast of a surgery was an ulcer operation performed at Penn in 1952 pic.twitter.com/JmWnsqq3tQ,tbt - The first public telecast of a surgery was an ulcer operation performed at Penn in 1952 ,0.125,0.2,0,1,1,0,0,Positive,Objective
1697,🚨 IMPORTANT: The University of Pennsylvania Biomedical Graduate Studies (BGS) will waive the GRE requirements for PhD applicants from Puerto Rico 🇵🇷 affected by Hurricane Maria. Please email aislinnw@upenn.edu for additional information.,🚨 IMPORTANT: The University of Pennsylvania Biomedical Graduate Studies (BGS) will waive the GRE requirements for PhD applicants from Puerto Rico 🇵🇷 affected by Hurricane Maria. Please email aislinnwupenn.edu for additional information.,0.4,1.0,1,0,1,0,0,Positive,Subjective
1698,Today in BRB - The Fourth Annual PennCHOP Microbiome Symposium! Schedule and more at:  http://bit.ly/2iWjWXU  pic.twitter.com/Nn6POA8WVM,Today in BRB - The Fourth Annual PennCHOP Microbiome Symposium! Schedule and more at:   ,0.25,0.25,0,1,1,0,0,Positive,Objective
1699,Congrats PSOM's Dr. Kiran Musunuru On Being Appointed Editor in Chief of Circulation: Cardiovascular Genetics!  http://bit.ly/2Acnw44  pic.twitter.com/K7ZCsoz3Kh,Congrats PSOM's Dr. Kiran Musunuru On Being Appointed Editor in Chief of Circulation: Cardiovascular Genetics!   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1700,Women Leaders In Science Under Microscope: Funding Needed For STEM Careers featuring PSOM's Dr. Jean Bennett -  http://bit.ly/2iTrNVX  pic.twitter.com/hLGyeosQWk,Women Leaders In Science Under Microscope: Funding Needed For STEM Careers featuring PSOM's Dr. Jean Bennett -   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1701,Penn Researchers Drs. Namni Goel & Kelly Allison Awarded $3.75 Million to Study How Mealtimes Influence Human Health  http://bit.ly/2iq9i7V  pic.twitter.com/tWSPYGWinZ,Penn Researchers Drs. Namni Goel & Kelly Allison Awarded $3.75 Million to Study How Mealtimes Influence Human Health   ,0.0,0.1,0,1,0,0,1,Neutral,Objective
1702,Happy Friday! https://www.youtube.com/watch?v=k99bMtg4zRk …,Happy Friday! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1703,and be sure to check out @ChildrensPhila perspective on the value Penn Health-Tech adds to their research community! http://bit.ly/2z7IfbD ,and be sure to check out ChildrensPhila perspective on the value Penn Health-Tech adds to their research community! ,0.625,0.8888888888888888,1,0,1,0,0,Positive,Subjective
1704,Congrats to Penn Health-Tech on a terrific first symposium! Learn more about this new center here  https://healthtech.upenn.edu/ ,Congrats to Penn Health-Tech on a terrific first symposium! Learn more about this new center here  ,0.16977272727272727,0.4775757575757576,0,1,1,0,0,Positive,Objective
1705,Our researchers have many diverse interests and hobbies…like beekeeping for Neurosurgery chief Dr. M. Sean Grady!  http://bit.ly/2hy0bCb  pic.twitter.com/NvheYbz6Oo,Our researchers have many diverse interests and hobbies…like beekeeping for Neurosurgery chief Dr. M. Sean Grady!   ,0.625,0.5,0,1,1,0,0,Positive,Objective
1706,PSOM's Dr. Ronny Drapkin's work featured in Nature Communications suggests new way to detect ovarian cancer sooner.  http://bit.ly/2ynMJeE ,PSOM's Dr. Ronny Drapkin's work featured in Nature Communications suggests new way to detect ovarian cancer sooner.  ,0.13636363636363635,0.4545454545454545,0,1,1,0,0,Positive,Objective
1707,#tbt the first transfusion of human donor blood happened at Penn in 1795 pic.twitter.com/yMXJappRhY,tbt the first transfusion of human donor blood happened at Penn in 1795 ,0.125,0.21666666666666667,0,1,1,0,0,Positive,Objective
1708,So My Brain Amyloid Level is “Elevated”—What Does That Mean?  http://bit.ly/2zZcVse  pic.twitter.com/orm5UbeHbj,So My Brain Amyloid Level is “Elevated”—What Does That Mean?   ,-0.3125,0.6875,1,0,0,1,0,Negative,Subjective
1709,Penn Health-Tech's First National Symposium - happening today in Smilow! More at:   https://healthtech.upenn.edu/ ,Penn Health-Tech's First National Symposium - happening today in Smilow! More at:   ,0.40625,0.4166666666666666,0,1,1,0,0,Positive,Objective
1710,Dr. Kenneth Margulies Discusses Hands Only CPR -  http://Philly.Com   http://bit.ly/2z0My64  pic.twitter.com/KsNA3wAuMb,Dr. Kenneth Margulies Discusses Hands Only CPR -     ,0.0,1.0,1,0,0,0,1,Neutral,Subjective
1711,Prevention at the Point of Pain  http://bit.ly/2z0hpzC  pic.twitter.com/Pcna2IYeJp,Prevention at the Point of Pain   ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1712,Well it’s now officially official....there’s a banner! pic.twitter.com/O6BXorCAin,Well it’s now officially official....there’s a banner! ,0.0,0.0,0,1,0,0,1,Neutral,Objective
1713,"Congrats to Philly Fights Cancer: Round 3 which raised $7M for ACC and to PSOM honoree Lynn Schuchter, MD! More at:  http://www.facebook.com/phillyfightscancer/ … pic.twitter.com/UTW24jIHKK","Congrats to Philly Fights Cancer: Round 3 which raised $7M for ACC and to PSOM honoree Lynn Schuchter, MD! More at:   ",0.125,0.45,0,1,1,0,0,Positive,Objective
1714,"Congrats to PSOM Professor of Radiology, Dr. James Gee, on receiving $3.9m in funding from NIH!  http://bit.ly/2yWKrTt  pic.twitter.com/qCunMVilY1","Congrats to PSOM Professor of Radiology, Dr. James Gee, on receiving $3.9m in funding from NIH!   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1715,"Leveling up with Dr. Konrad Kording, one of our newest PIK professors!  http://bit.ly/2z26Det  pic.twitter.com/FUym7Ga04G","Leveling up with Dr. Konrad Kording, one of our newest PIK professors!   ",0.0,0.0,0,1,0,0,1,Neutral,Objective
1716,Happy Friday! http://ow.ly/8iXh30g6xM1 ,Happy Friday! ,1.0,1.0,1,0,1,0,0,Positive,Subjective
1717,I.S. Ravdin: Larger—and Smaller—than Life   http://ow.ly/fx2e30g6xIR  pic.twitter.com/ptJtTeqAG9,I.S. Ravdin: Larger—and Smaller—than Life    ,0.0,0.0,0,1,0,0,1,Neutral,Objective
